"","station_id","V1","organization","region","local","lat","long","date","chla","tss","secchi_m","acdom440","local_year_month","OWT","Rrs486","Rrs571","Rrs660","Rrs850"
"653","Billings_08_2021_Ponto_T3P2",3820,"LabISA-INPE","SP","Billings",-23.805249,-46.522336,2021-08-09,NA,NA,1.03,NA,"Billings_2021_08",4,0.00846351501465114,0.0194409770152194,0.0122350741989043,0.00199786143443314
"654","Billings_08_2021_Ponto_T3P3",3821,"LabISA-INPE","SP","Billings",-23.80542,-46.522357,2021-08-09,30.74,NA,1.02,0.36848,"Billings_2021_08",5,0.00859139801950878,0.0199412179579833,0.0129623300482221,0.00269410190887608
"655","Billings_08_2021_Ponto_T4P1",3822,"LabISA-INPE","SP","Billings",-23.805656,-46.499226,2021-08-09,NA,NA,0.94,NA,"Billings_2021_08",5,0.00810445571157509,0.0208865334078212,0.0131207349452636,0.00188419969921795
"656","Billings_08_2021_Ponto_T4P2",3823,"LabISA-INPE","SP","Billings",-23.805485,-46.499248,2021-08-09,NA,NA,0.87,NA,"Billings_2021_08",5,0.00815162654747596,0.0211369468637802,0.0133359009551445,0.00191657944359032
"657","Billings_08_2021_Ponto_T4P3",3824,"LabISA-INPE","SP","Billings",-23.80527,-46.499333,2021-08-09,24.06,NA,0.86,0.41454,"Billings_2021_08",5,0.00899332715193839,0.0221274891734785,0.0142584395732314,0.00248106331558363
"658","Billings_08_2021_Ponto_T6P1",3825,"LabISA-INPE","SP","Billings",-23.800442,-46.496673,2021-08-09,NA,NA,1.74,NA,"Billings_2021_08",2,0.00459930167485484,0.0089632030720828,0.00509699413739725,0.000616887689759733
"659","Billings_08_2021_Ponto_V01",3826,"LabISA-INPE","SP","Billings",-23.807137,-46.505191,2021-08-09,16.04,NA,0.99,0.43757,"Billings_2021_08",5,0.00835695739752524,0.0216200166955159,0.0136010424819456,0.00165351556402808
"660","Billings_08_2021_Ponto_V02",3827,"LabISA-INPE","SP","Billings",-23.821428,-46.53079,2021-08-09,NA,NA,0.87,NA,"Billings_2021_08",5,0.00900784829458935,0.0218253608943701,0.0136931646476937,0.00218812984771423
"661","Billings_08_2021_Ponto_V03",3828,"LabISA-INPE","SP","Billings",-23.799648,-46.492896,2021-08-09,NA,NA,1.66,NA,"Billings_2021_08",2,0.00546346778098698,0.0104674872795831,0.00613317834764623,0.00079194379974474
"662","Billings_08_2021_Ponto_V04",3829,"LabISA-INPE","SP","Billings",-23.802438,-46.500041,2021-08-09,NA,NA,0.94,NA,"Billings_2021_08",5,0.0085367524544601,0.0225031597621366,0.0144070043554447,0.0020708576615964
"663","Billings_08_2021_Ponto_V05",3830,"LabISA-INPE","SP","Billings",-23.808253,-46.512015,2021-08-09,NA,NA,0.86,NA,"Billings_2021_08",5,0.00927560077809537,0.0227362170193196,0.0144152114896051,0.00226440806303019
"664","Billings_08_21_CETESB_Ponto_01",3831,"LabISA-INPE","SP","Billings",-23.794842,-46.607416,2021-08-19,40.1,NA,0.88,0.62181,"Billings_2021_08",5,0.00624559774120032,0.0127316145779633,0.00820485806112897,0.00218401521555243
"665","Billings_08_21_CETESB_Ponto_02",3832,"LabISA-INPE","SP","Billings",-23.79334,-46.609755,2021-08-19,NA,NA,0.55,NA,"Billings_2021_08",5,0.00800470463241963,0.0190101469600772,0.010830814709382,0.0115466166973437
"666","Billings_08_21_CETESB_Ponto_03",3833,"LabISA-INPE","SP","Billings",-23.791387,-46.612523,2021-08-19,NA,NA,0.75,NA,"Billings_2021_08",5,0.00742596424402534,0.0164433752438679,0.00981258960037149,0.00628779459805888
"667","Billings_08_21_CETESB_Ponto_04",3834,"LabISA-INPE","SP","Billings",-23.792975,-46.615162,2021-08-19,NA,NA,0.57,NA,"Billings_2021_08",5,0.00717682671858353,0.0162451988033444,0.00962421120272698,0.00685473617767931
"668","Billings_08_21_CETESB_Ponto_05",3835,"LabISA-INPE","SP","Billings",-23.796022,-46.612651,2021-08-19,NA,NA,0.78,NA,"Billings_2021_08",5,0.00568092181941522,0.0126310051752276,0.00785486882835303,0.00355840534478595
"669","Billings_08_21_CETESB_Ponto_06",3836,"LabISA-INPE","SP","Billings",-23.797374,-46.609476,2021-08-19,77.52,NA,0.85,0.66787,"Billings_2021_08",5,0.00678484990770163,0.0146962998070759,0.00911082608300293,0.0042974083973726
"670","Billings_08_21_CETESB_Ponto_08",3838,"LabISA-INPE","SP","Billings",-23.799756,-46.606708,2021-08-19,50.79,NA,1.15,0.78302,"Billings_2021_08",5,0.00678616342280557,0.0140059351363166,0.00869100067778642,0.00350489861688307
"671","Billings_08_21_CETESB_Ponto_09",3839,"LabISA-INPE","SP","Billings",-23.798747,-46.607265,2021-08-19,NA,NA,0.88,NA,"Billings_2021_08",5,0.00631348842406077,0.0129093367783943,0.00822250902410478,0.00343435565104469
"672","Billings_08_21_CETESB_Ponto_10",3840,"LabISA-INPE","SP","Billings",-23.797953,-46.608016,2021-08-19,NA,NA,0.75,NA,"Billings_2021_08",5,0.00692602958872423,0.0143338888429463,0.00890100281820965,0.00373655058553402
"673","Billings_08_21_CETESB_Ponto_11",3841,"LabISA-INPE","SP","Billings",-23.797889,-46.609626,2021-08-19,57.47,NA,0.75,0.66787,"Billings_2021_08",5,0.00658291098684543,0.0133957125366932,0.00834207490087514,0.00363885459468951
"674","Billings_08_21_CETESB_Ponto_12",3842,"LabISA-INPE","SP","Billings",-23.797288,-46.610548,2021-08-19,NA,NA,0.75,NA,"Billings_2021_08",5,0.00647548257916878,0.0131045655387101,0.00815003093207232,0.00350384199922097
"675","Billings_08_21_CETESB_Ponto_13",3843,"LabISA-INPE","SP","Billings",-23.796387,-46.611664,2021-08-19,NA,NA,0.78,NA,"Billings_2021_08",5,0.00628521983783028,0.0130886400183224,0.00820249250732048,0.00369951070088922
"676","Billings_08_21_CETESB_Ponto_14",3844,"LabISA-INPE","SP","Billings",-23.794091,-46.611922,2021-08-19,NA,NA,0.57,NA,"Billings_2021_08",5,0.006888375951139,0.0145239426769919,0.00874510781388548,0.00390577794177817
"677","Billings_08_21_CETESB_Ponto_15",3845,"LabISA-INPE","SP","Billings",-23.790228,-46.612394,2021-08-19,NA,NA,0.78,NA,"Billings_2021_08",5,0.00711880658991117,0.0149176255840513,0.00904220151980404,0.00385608858538224
"678","Billings_08_21_CETESB_Ponto_16",3846,"LabISA-INPE","SP","Billings",-23.78967,-46.613874,2021-08-19,56.13,NA,0.85,0.73696,"Billings_2021_08",5,0.00710262311316056,0.0145638052886693,0.00892795260024339,0.00336323457697558
"679","Billings_08_21_CETESB_Ponto_17",3847,"LabISA-INPE","SP","Billings",-23.788919,-46.614797,2021-08-19,NA,NA,0.83,NA,"Billings_2021_08",5,0.00770807617533594,0.0158845557768467,0.00958450679080863,0.0037912446407521
"680","Billings_08_21_CETESB_Ponto_18",3848,"LabISA-INPE","SP","Billings",-23.78731,-46.616707,2021-08-19,NA,NA,0.97,NA,"Billings_2021_08",5,0.00731248227523872,0.0147741479270327,0.00901563627927957,0.00287712636696945
"681","Billings_08_21_CETESB_Ponto_19",3849,"LabISA-INPE","SP","Billings",-23.786044,-46.617866,2021-08-19,NA,NA,0.72,NA,"Billings_2021_08",5,0.00737745239730716,0.0149754958972106,0.00918766322743008,0.00262564921689247
"682","Billings_08_21_CETESB_Ponto_20",3850,"LabISA-INPE","SP","Billings",-23.779628,-46.625912,2021-08-19,NA,NA,0.72,NA,"Billings_2021_08",5,0.00735858144439025,0.0153607287362396,0.00955975358331068,0.00357275001821539
"683","Billings_08_21_CETESB_Ponto_21",3851,"LabISA-INPE","SP","Billings",-23.778319,-46.627564,2021-08-19,111.94,NA,0.68,0.89817,"Billings_2021_08",5,0.00825714610731076,0.0165349529290139,0.010101990524789,0.00513347320539485
"684","Billings_08_21_CETESB_Ponto_22",3852,"LabISA-INPE","SP","Billings",-23.777955,-46.628788,2021-08-19,NA,NA,0.55,NA,"Billings_2021_08",5,0.00802056678390522,0.0159972828829792,0.00989430046843102,0.0044097705770628
"685","Billings_08_21_CETESB_Ponto_23",3853,"LabISA-INPE","SP","Billings",-23.776903,-46.629367,2021-08-19,NA,NA,0.35,NA,"Billings_2021_08",5,0.00942504489644484,0.019322405508945,0.0115433744339204,0.0108610530847332
"686","Billings_08_21_CETESB_Ponto_24",3854,"LabISA-INPE","SP","Billings",-23.77568,-46.630375,2021-08-19,NA,NA,0.33,NA,"Billings_2021_08",5,0.00885803453854477,0.0184989877901022,0.0110469001561327,0.0084215704122748
"687","Billings_08_21_CETESB_Ponto_25",3855,"LabISA-INPE","SP","Billings",-23.774779,-46.631255,2021-08-19,225.87,NA,0.37,0.99029,"Billings_2021_08",5,0.00867377837755034,0.0180114387981011,0.0108549461388032,0.00810265439193867
"688","Billings_08_21_CETESB_Ponto_26",3856,"LabISA-INPE","SP","Billings",-23.773985,-46.632028,2021-08-19,NA,NA,0.3,NA,"Billings_2021_08",5,0.00824098608462571,0.0174335228775104,0.0106008079786416,0.00805093171637004
"689","Billings_08_21_CETESB_Ponto_27",3857,"LabISA-INPE","SP","Billings",-23.773277,-46.632586,2021-08-19,NA,NA,0.33,NA,"Billings_2021_08",5,0.0083338103655644,0.0171527386774627,0.010534696183126,0.008282481258462
"690","Billings_08_21_CETESB_Ponto_28",3858,"LabISA-INPE","SP","Billings",-23.772268,-46.63265,2021-08-19,2113.01,NA,0.33,1.51998,"Billings_2021_08",5,0.00854540918333489,0.0182252765969978,0.0108227382344912,0.0106039320674746
"691","Billings_08_21_CETESB_Ponto_29",3859,"LabISA-INPE","SP","Billings",-23.7745,-46.631169,2021-08-19,NA,NA,0.33,NA,"Billings_2021_08",5,0.00760559350466286,0.015710881586238,0.00989272279458291,0.00499699572707101
"692","Billings_08_21_CETESB_Ponto_30",3860,"LabISA-INPE","SP","Billings",-23.776174,-46.630976,2021-08-19,NA,NA,0.45,NA,"Billings_2021_08",5,0.00755841872467472,0.0154797398054687,0.0097034037251149,0.00371962182133872
"693","Billings_09_21_Ponto_01",3861,"LabISA-INPE","SP","Billings",-23.771238,-46.531219,2021-09-24,4.54,NA,3.48,0.4606,"Billings_2021_09",2,0.00355030391869207,0.00509810246477082,0.00337253831814717,0.000554784005336652
"694","Billings_09_21_Ponto_02",3862,"LabISA-INPE","SP","Billings",-23.769221,-46.527958,2021-09-24,NA,NA,2.57,NA,"Billings_2021_09",2,0.00372342731134469,0.0052796796682027,0.00353938072084071,0.000648533184449916
"695","Billings_09_21_Ponto_03",3863,"LabISA-INPE","SP","Billings",-23.767269,-46.523194,2021-09-24,NA,NA,2.68,NA,"Billings_2021_09",2,0.00364283834188885,0.0052538109931906,0.00349726358250302,0.000607925899734845
"696","Billings_09_21_Ponto_04",3864,"LabISA-INPE","SP","Billings",-23.766711,-46.520126,2021-09-24,NA,NA,2.48,NA,"Billings_2021_09",2,0.00361927010223504,0.00522903582834618,0.00349456067070027,0.000584112331323563
"697","Billings_09_21_Ponto_05",3865,"LabISA-INPE","SP","Billings",-23.768406,-46.508496,2021-09-24,NA,NA,1.08,NA,"Billings_2021_09",4,0.00383668988574739,0.00599302317383653,0.00453082723412568,0.000780491985170749
"698","Billings_09_21_Ponto_06",3866,"LabISA-INPE","SP","Billings",-23.763971,-46.501075,2021-09-24,6.83,NA,1.08,0.52969,"Billings_2021_09",4,0.00346916359215853,0.00549579418691561,0.00428876745336045,0.000733633268108893
"699","Billings_09_21_Ponto_07",3867,"LabISA-INPE","SP","Billings",-23.761969,-46.497595,2021-09-24,NA,NA,1.75,NA,"Billings_2021_09",4,0.00347342223153666,0.00536531457399699,0.0042300227931988,0.000735943053948485
"700","Billings_09_21_Ponto_08",3868,"LabISA-INPE","SP","Billings",-23.760853,-46.493626,2021-09-24,NA,NA,1.72,NA,"Billings_2021_09",4,0.00314093923379069,0.00483262338894451,0.003994511312128,0.000723995567006678
"701","Billings_09_21_Ponto_09",3869,"LabISA-INPE","SP","Billings",-23.759179,-46.489656,2021-09-24,NA,NA,1.52,NA,"Billings_2021_09",4,0.00378417665028533,0.00563896274977755,0.00467507613596314,0.000855982488924183
"702","Billings_09_21_Ponto_10",3870,"LabISA-INPE","SP","Billings",-23.757849,-46.487188,2021-09-24,NA,NA,1.28,NA,"Billings_2021_09",4,0.00344024181682326,0.00532870522170122,0.00446118760506591,0.000816821957322718
"703","Billings_09_21_Ponto_11",3871,"LabISA-INPE","SP","Billings",-23.75684,-46.483884,2021-09-24,NA,NA,1.38,NA,"Billings_2021_09",4,0.0031939765884662,0.00509461823167331,0.00418156463317461,0.000735507182302341
"704","Billings_09_21_Ponto_12",3872,"LabISA-INPE","SP","Billings",-23.756154,-46.480064,2021-09-24,41.16,NA,1.38,0.64484,"Billings_2021_09",4,0.00323851348361589,0.00524682248961219,0.00424085087770456,0.000813749380060343
"705","Billings_09_21_Ponto_13",3873,"LabISA-INPE","SP","Billings",-23.753493,-46.471503,2021-09-24,NA,NA,1.45,NA,"Billings_2021_09",4,0.00392995770097419,0.00594890524123696,0.00472006781322935,0.000819640639017935
"706","Billings_09_21_Ponto_14",3874,"LabISA-INPE","SP","Billings",-23.750296,-46.468198,2021-09-24,NA,NA,1.45,NA,"Billings_2021_09",4,0.00394896013487508,0.00601158924115607,0.0047503931200443,0.000786193915518386
"707","Billings_09_21_Ponto_15",3875,"LabISA-INPE","SP","Billings",-23.745078,-46.465534,2021-09-24,19.78,NA,1.1,1.12847,"Billings_2021_09",4,0.00416305821589002,0.00621842510570013,0.0048713886854912,0.00106985885901227
"708","Billings_09_21_Ponto_16",3876,"LabISA-INPE","SP","Billings",-23.740644,-46.46437,2021-09-24,256.61,NA,0.57,1.28968,"Billings_2021_09",5,0.00256619525053604,0.00524035583212152,0.00386819816970046,0.00283140952817759
"709","Billings_09_21_Ponto_17",3877,"LabISA-INPE","SP","Billings",-23.73854,-46.460787,2021-09-24,NA,NA,0.5,NA,"Billings_2021_09",5,0.00278376336969955,0.00542181193492551,0.00413682353798495,0.00286625857712233
"710","Billings_09_21_Ponto_18",3878,"LabISA-INPE","SP","Billings",-23.736756,-46.457791,2021-09-24,NA,NA,0.68,NA,"Billings_2021_09",5,0.00330315585360843,0.00593558923474052,0.00462977399633663,0.00242338370777051
"711","Billings_09_21_Ponto_19",3879,"LabISA-INPE","SP","Billings",-23.735769,-46.454594,2021-09-24,100.77,NA,1.17,1.3818,"Billings_2021_09",4,0.00387798433124467,0.00647029919121608,0.00518265104858605,0.00155842985232887
"712","Billings_09_21_Ponto_20",3880,"LabISA-INPE","SP","Billings",-23.73446,-46.451697,2021-09-24,NA,NA,1.08,NA,"Billings_2021_09",4,0.003855215309094,0.00626419838291882,0.00512506636740028,0.00157876719572531
"713","Billings_09_21_Ponto_21",3881,"LabISA-INPE","SP","Billings",-23.732486,-46.448221,2021-09-24,NA,NA,0.92,NA,"Billings_2021_09",5,0.00315026177678024,0.00579441381349414,0.00460605723623153,0.00191849549031705
"714","Billings_09_21_Ponto_22",3882,"LabISA-INPE","SP","Billings",-23.730032,-46.446239,2021-09-24,NA,NA,0.93,NA,"Billings_2021_09",5,0.00339233899325625,0.00614044574186751,0.00497970499666001,0.00221386264219947
"715","Billings_09_21_Ponto_23",3883,"LabISA-INPE","SP","Billings",-23.726331,-46.442567,2021-09-24,180.58,NA,0.75,2.18785,"Billings_2021_09",5,0.00346373319501119,0.00614659561030758,0.00515533958067837,0.00243145155177911
"716","Billings_09_21_Ponto_24",3884,"LabISA-INPE","SP","Billings",-23.731325,-46.436233,2021-09-24,NA,NA,0.93,NA,"Billings_2021_09",5,0.00480774144342305,0.00877826832154143,0.00832256345699882,0.00235079258190218
"717","Billings_09_21_Ponto_25",3885,"LabISA-INPE","SP","Billings",-23.732711,-46.435561,2021-09-24,81.38,NA,0.63,2.39512,"Billings_2021_09",5,0.00478642025776589,0.00893088961474065,0.00819514377067497,0.00241890563694751
"718","Billings_10_2021_Ponto_01",3886,"LabISA-INPE","SP","Billings",-23.776259,-46.536927,2021-10-22,7.68,NA,1.61,0.41454,"Billings_2021_10",4,0.00306084372976874,0.00497300440862612,0.00339559430047397,0.000605424236202189
"719","Billings_10_2021_Ponto_02",3887,"LabISA-INPE","SP","Billings",-23.780615,-46.547828,2021-10-22,NA,NA,1.69,NA,"Billings_2021_10",4,0.00289899565146728,0.00505833491254136,0.00338408938804947,0.000496969020469464
"720","Billings_10_2021_Ponto_03",3888,"LabISA-INPE","SP","Billings",-23.781967,-46.572118,2021-10-22,NA,NA,1.48,NA,"Billings_2021_10",4,0.00445238441001392,0.0073261195951638,0.00497400950413359,0.00100195507856299
"721","Billings_10_2021_Ponto_04",3889,"LabISA-INPE","SP","Billings",-23.791409,-46.600828,2021-10-22,NA,NA,1.2,NA,"Billings_2021_10",4,0.00431217119083109,0.00779726246316892,0.00550165745460084,0.00113986354869653
"722","Billings_10_2021_Ponto_05",3890,"LabISA-INPE","SP","Billings",-23.793275,-46.609175,2021-10-22,23.05,NA,1.11,0.64484,"Billings_2021_10",4,0.00514831445911297,0.00927240073242983,0.00664810874677483,0.00213856231572115
"723","Billings_10_2021_Ponto_06",3891,"LabISA-INPE","SP","Billings",-23.789649,-46.615119,2021-10-22,NA,NA,1.06,NA,"Billings_2021_10",4,0.00485248764382624,0.0089672425611208,0.00660121914130275,0.00151850509568992
"724","Billings_10_2021_Ponto_07",3892,"LabISA-INPE","SP","Billings",-23.779478,-46.627994,2021-10-22,NA,NA,1.06,NA,"Billings_2021_10",5,0.00596531974720661,0.0106628002402782,0.00764445773140276,0.00347299055121475
"725","Billings_10_2021_Ponto_08",3893,"LabISA-INPE","SP","Billings",-23.775702,-46.630955,2021-10-22,NA,NA,0.81,NA,"Billings_2021_10",5,0.00558256432471733,0.0100385095481279,0.00742519447819166,0.00217674280824867
"726","Billings_10_2021_Ponto_09",3894,"LabISA-INPE","SP","Billings",-23.771217,-46.63471,2021-10-22,35.75,NA,0.96,0.66787,"Billings_2021_10",5,0.00605945657855283,0.0107671776437061,0.0076524789467539,0.0026628418013288
"727","Billings_10_2021_Ponto_10",3895,"LabISA-INPE","SP","Billings",-23.766797,-46.638894,2021-10-22,NA,NA,1,NA,"Billings_2021_10",5,0.0056029493784393,0.0104218375333077,0.00731930476813951,0.00243709384767062
"728","Billings_10_2021_Ponto_11",3896,"LabISA-INPE","SP","Billings",-23.763192,-46.6431,2021-10-22,NA,NA,1.02,NA,"Billings_2021_10",5,0.00599930990905171,0.0110958402328814,0.00771629284585438,0.00305415118670063
"729","Billings_10_2021_Ponto_12",3897,"LabISA-INPE","SP","Billings",-23.753943,-46.647413,2021-10-22,NA,NA,0.87,NA,"Billings_2021_10",5,0.0059685661736113,0.01147126940974,0.00764770800150284,0.0045148063690491
"730","Billings_10_2021_Ponto_13",3898,"LabISA-INPE","SP","Billings",-23.744137,-46.650267,2021-10-22,NA,NA,0.87,NA,"Billings_2021_10",5,0.00599636503105023,0.01130383056577,0.00771098508313103,0.00359989580972958
"731","Billings_10_2021_Ponto_14",3899,"LabISA-INPE","SP","Billings",-23.733442,-46.653492,2021-10-22,NA,NA,0.9,NA,"Billings_2021_10",5,0.00530527585851934,0.0103650150792768,0.00675728810732485,0.00262245497682867
"732","Billings_10_2021_Ponto_15",3900,"LabISA-INPE","SP","Billings",-23.713238,-46.667476,2021-10-22,103.8,NA,0.77,0.82908,"Billings_2021_10",5,0.00568195213220155,0.0109377790846646,0.00688136306507666,0.00424209331526833
"733","Billings_10_2021_Ponto_16",3901,"LabISA-INPE","SP","Billings",-23.771367,-46.637435,2021-10-22,36.98,NA,0.73,0.64484,"Billings_2021_10",5,0.00597658179152794,0.0104592760459339,0.00768773281888452,0.00230345976722504
"734","Billings_10_2021_Ponto_17",3902,"LabISA-INPE","SP","Billings",-23.793833,-46.624925,2021-10-22,71.5,NA,0.7,0.62181,"Billings_2021_10",5,0.00817072353802205,0.0163334763798224,0.0104081691091917,0.00523615635200099
"735","Billings_10_2021_Ponto_18",3903,"LabISA-INPE","SP","Billings",-23.806429,-46.62529,2021-10-22,NA,NA,0.88,NA,"Billings_2021_10",5,0.00738025410324719,0.0135038320466513,0.00958292728584239,0.00272993148732923
"736","Billings_10_2021_Ponto_19",3904,"LabISA-INPE","SP","Billings",-23.808961,-46.62677,2021-10-22,NA,NA,0.97,NA,"Billings_2021_10",4,0.00705557671580512,0.0123545984070574,0.00902795822905165,0.00214438717576737
"737","Billings_10_2021_Ponto_20",3905,"LabISA-INPE","SP","Billings",-23.812051,-46.627393,2021-10-22,NA,NA,0.9,NA,"Billings_2021_10",4,0.00684758913882544,0.0123039908321056,0.00913983156730592,0.00213556166431839
"738","Billings_10_2021_Ponto_21",3906,"LabISA-INPE","SP","Billings",-23.82064,-46.630399,2021-10-22,29.4,NA,0.75,0.64484,"Billings_2021_10",5,0.00840327435311734,0.0149342504841753,0.0104433863246116,0.0028549290612172
"739","Billings_10_2021_Ponto_22",3907,"LabISA-INPE","SP","Billings",-23.836148,-46.643658,2021-10-22,39.43,NA,0.7,0.62181,"Billings_2021_10",5,0.00752149532596587,0.0140222772013698,0.00998756235093154,0.00301973436219883
"740","Billings_11_2020_Ponto_01",3908,"LabISA-INPE","SP","Billings",-23.705964,-46.671338,2020-11-08,486.16,78.5,0.05,1.05938,"Billings_2020_11",6,0.00860006919652275,0.0182796219616353,0.00998632711237233,0.0397348230008092
"741","Billings_11_2020_Ponto_02",3909,"LabISA-INPE","SP","Billings",-23.71841,-46.663914,2020-11-08,357.06,38,0.44,1.01332,"Billings_2020_11",6,0.00739149271296512,0.0155413844987475,0.00885209774419095,0.0147981053244121
"742","Billings_11_2020_Ponto_03",3910,"LabISA-INPE","SP","Billings",-23.730984,-46.654451,2020-11-08,469.48,39.5,0.45,0.94423,"Billings_2020_11",6,0.00718132690915659,0.0156231182350442,0.00877115985311394,0.0145100834917141
"743","Billings_11_2020_Ponto_04",3911,"LabISA-INPE","SP","Billings",-23.748107,-46.646318,2020-11-08,239.22,26,0.6,0.82908,"Billings_2020_11",5,0.00693433879070557,0.0145826155634892,0.00857632831611786,0.00692392633367827
"744","Billings_11_2020_Ponto_05",3912,"LabISA-INPE","SP","Billings",-23.763127,-46.638615,2020-11-08,155.67,16,0.74,0.73696,"Billings_2020_11",5,0.00746138059597572,0.0155836347595932,0.00903223136821575,0.00647058783655456
"745","Billings_11_2020_Ponto_06",3913,"LabISA-INPE","SP","Billings",-23.721092,-46.653399,2020-11-08,270.52,33.5,0.47,0.82908,"Billings_2020_11",5,0.00838661898222419,0.0175646652721677,0.0101762977150699,0.0130071120949537
"746","Billings_11_2020_Ponto_07",3914,"LabISA-INPE","SP","Billings",-23.792202,-46.611729,2020-11-09,120.83,9.5,0.81,0.62181,"Billings_2020_11",5,0.00883571669930282,0.0173384484387678,0.0104558822523222,0.00491386166415152
"747","Billings_11_2020_Ponto_09",3915,"LabISA-INPE","SP","Billings",-23.816171,-46.626599,2020-11-09,98.31,12,0.84,0.57575,"Billings_2020_11",5,0.00833737284291931,0.0172842477847528,0.0100271552855018,0.00379022905293466
"748","Billings_11_2020_Ponto_10",3916,"LabISA-INPE","SP","Billings",-23.835804,-46.636899,2020-11-09,81.74,7,0.83,0.50666,"Billings_2020_11",5,0.0080905253262805,0.0171425125027311,0.0101193726211519,0.00289248777972894
"749","Billings_11_2020_Ponto_13",3917,"LabISA-INPE","SP","Billings",-23.788898,-46.571453,2020-11-13,79.26,NA,0.8,0.48363,"Billings_2020_11",5,0.00757218715259762,0.0155003697056086,0.00954450452035393,0.00325213573596404
"750","Billings_11_2020_Ponto_14",3918,"LabISA-INPE","SP","Billings",-23.7957,-46.567247,2020-11-15,61.05,NA,0.78,0.59878,"Billings_2020_11",5,0.00868704678377703,0.0190281734677823,0.0113213623763439,0.00314107588327458
"751","Billings_11_2020_Ponto_15",3919,"LabISA-INPE","SP","Billings",-23.774972,-46.537313,2020-11-13,106.86,16,0.69,0.50666,"Billings_2020_11",5,0.00863440782485717,0.019250041353297,0.0113487848103471,0.00517638611204537
"752","Billings_11_2020_Ponto_16",3920,"LabISA-INPE","SP","Billings",-23.811343,-46.532893,2020-11-15,42.18,NA,0.9,0.50666,"Billings_2020_11",4,0.0069436327945211,0.01507205338501,0.00933088529475787,0.0016676531292419
"753","Billings_11_2020_Ponto_17",3921,"LabISA-INPE","SP","Billings",-23.830224,-46.536372,2020-11-14,29.55,NA,0.77,0.52969,"Billings_2020_11",4,0.00813420222404046,0.0191631099432241,0.0127786323918378,0.00246355540232518
"754","Billings_11_2020_Ponto_18",3922,"LabISA-INPE","SP","Billings",-23.849902,-46.546665,2020-11-14,29.34,8,0.74,0.62181,"Billings_2020_11",5,0.00785027880613414,0.0202499972103248,0.0142510310175326,0.00212618866175489
"755","Billings_11_2020_Ponto_19",3923,"LabISA-INPE","SP","Billings",-23.863703,-46.555651,2020-11-14,35.34,NA,0.75,0.66787,"Billings_2020_11",5,0.00770459558055881,0.0196467171857871,0.0145204291202333,0.00230551397266769
"756","Billings_11_2020_Ponto_20",3924,"LabISA-INPE","SP","Billings",-23.803446,-46.498497,2020-11-15,30.46,NA,0.86,0.43757,"Billings_2020_11",4,0.00640972983824979,0.0138750756032091,0.00926814751050425,0.0013244180355419
"757","Billings_11_2020_Ponto_21",3925,"LabISA-INPE","SP","Billings",-23.794498,-46.470022,2020-11-15,32.9,NA,0.9,0.52969,"Billings_2020_11",4,0.00471807671634282,0.00949860353119924,0.00686606969966819,0.00120045958802876
"758","Billings_11_2020_Ponto_22",3926,"LabISA-INPE","SP","Billings",-23.788547,-46.456403,2020-11-15,42.07,NA,0.87,0.52969,"Billings_2020_11",4,0.00473162759986782,0.00977742503891898,0.00740373233920878,0.00130480076123431
"759","Billings_11_2020_Ponto_23",3927,"LabISA-INPE","SP","Billings",-23.786044,-46.446247,2020-11-15,43.54,NA,0.85,0.55272,"Billings_2020_11",4,0.00527012778064238,0.010223099156579,0.00826932896704066,0.00142054767905205
"760","Billings_11_2020_Ponto_24",3928,"LabISA-INPE","SP","Billings",-23.804262,-46.552784,2020-11-15,72.71,5,0.78,0.52969,"Billings_2020_11",5,0.008200354969604,0.0179564266746514,0.0108511062388123,0.0032521624965342
"761","Billings_11_2020_Ponto_T11P01",3929,"LabISA-INPE","SP","Billings",-23.81893,-46.632354,2020-11-09,NA,NA,0.91,NA,"Billings_2020_11",5,0.00724727797624953,0.0156395510994026,0.00933799744776933,0.00303325001210809
"762","Billings_11_2020_Ponto_T11P02",3930,"LabISA-INPE","SP","Billings",-23.818812,-46.631779,2020-11-09,NA,NA,0.94,NA,"Billings_2020_11",5,0.00832741721483293,0.016923543675577,0.0102854295594168,0.00366931458313487
"763","Billings_11_2020_Ponto_T11P03",3931,"LabISA-INPE","SP","Billings",-23.818544,-46.631377,2020-11-09,NA,NA,0.96,NA,"Billings_2020_11",5,0.00829748279607927,0.0169634851868361,0.0101459736387173,0.00336575361222231
"764","Billings_11_2020_Ponto_T11P04",3932,"LabISA-INPE","SP","Billings",-23.818338,-46.630933,2020-11-09,NA,NA,0.86,NA,"Billings_2020_11",5,0.00762302038495499,0.0161957497374742,0.00947035723223698,0.00272739173086721
"765","Billings_11_2020_Ponto_T11P05",3933,"LabISA-INPE","SP","Billings",-23.818188,-46.630354,2020-11-09,NA,NA,0.9,NA,"Billings_2020_11",5,0.00818568900834521,0.016659455165782,0.0101724090124289,0.00337925445592986
"766","Billings_11_2020_Ponto_T11P06",3934,"LabISA-INPE","SP","Billings",-23.818059,-46.629968,2020-11-09,NA,NA,0.86,NA,"Billings_2020_11",5,0.00866808028899092,0.0171790975241962,0.0109210632864813,0.00433720545684138
