"","station_id","V1","organization","region","local","lat","long","date","chla","tss","secchi_m","acdom440","local_year_month","OWT","Rrs479","Rrs561","Rrs661","Rrs850"
"385","AGID_407",3032,"NAN","Canada","Canada_Erie",41.71666667,82.17633333,2015-08-19,4.5,1.833333333,4,0.166308601,"Canada_Erie_2015_08",3,0.00833546956749598,0.012366898100931,0.00561311552203698,0.000486662156839339
"386","AGID_408",3033,"NAN","Canada","Canada_Erie",41.80033333,82.284,2015-08-19,16.3,5.981818182,2,0.315236683,"Canada_Erie_2015_08",2,0.0170056708117969,0.0344091743829225,0.0176842987375143,0.00296617242826741
"387","AGID_409",3034,"NAN","Canada","Canada_Erie",41.85016667,82.11666667,2015-08-19,7.2,3.81,2.5,0.235937106,"Canada_Erie_2015_08",2,0.0148789858554104,0.030325555693776,0.0144878118818024,0.00157469954962234
"388","AGID_410",3036,"NAN","Canada","Canada_Erie",41.90516667,82.176,2015-08-19,5.2,2.866666667,2.8,0.252860828,"Canada_Erie_2015_08",3,0.0120997643938456,0.0213707299889013,0.00937689443147949,0.000908545852938838
"389","AGID_411",3037,"NAN","Canada","Canada_Erie",41.95016667,83.04266667,2015-08-20,1.6,4.85,1.5,0.084280884,"Canada_Erie_2015_08",3,0.0270291212707279,0.0316180740220065,0.015939669070526,0.0042237832596767
"390","AGID_412",3038,"NAN","Canada","Canada_Erie",41.96783333,83.204,2015-08-20,7.5,5.11,1.75,0.177261632,"Canada_Erie_2015_08",2,0.0110325303046545,0.0208513692277282,0.0103031314226894,0.00398492814685987
"391","AGID_413",3039,"NAN","Canada","Canada_Erie",41.86666667,83.19266667,2015-08-20,17.4,8.72,1.5,0.238277569,"Canada_Erie_2015_08",5,0.0116434888509315,0.0267415611460034,0.0137199159068213,0.00319402769615003
"392","AGID_414",3040,"NAN","Canada","Canada_Erie",41.84,83.28533333,2015-08-20,37.7,12.34,0.6,1.159546812,"Canada_Erie_2015_08",5,0.0122768311546039,0.024777635920062,0.0159781119611035,0.00794900521940592
"393","AGID_415",3041,"NAN","Canada","Canada_Erie",41.7545,83.217,2015-08-20,35.3,13.02,0.75,0.676690508,"Canada_Erie_2015_08",5,0.00827864352023689,0.0224795826135081,0.0117313264542738,0.00230547424495642
"394","AGID_416",3042,"NAN","Canada","Canada_Erie",41.67133333,83.17083333,2015-08-20,32.8,11.04,0.5,1.288791858,"Canada_Erie_2015_08",5,0.011745917555458,0.0241202932158164,0.0161843665778555,0.00630331432056996
"395","AGID_417",3043,"NAN","Canada","Canada_Erie",41.86666667,83.19316667,2015-08-24,18,15.44,1,0.860756334,"Canada_Erie_2015_08",5,0.0125089881481311,0.0289310144669918,0.0187791619874039,0.00525380271224873
"396","AGID_418",3044,"NAN","Canada","Canada_Erie",41.788,83.32533333,2015-08-25,20.5,13.54,0.75,1.202586024,"Canada_Erie_2015_08",5,0.00896729353013214,0.0230962401544508,0.0143519068448871,0.00412207942869154
"397","AGID_419",3045,"NAN","Canada","Canada_Erie",41.96816667,83.20483333,2015-08-25,27.9,15.8,1.25,0.365853618,"Canada_Erie_2015_08",5,0.0148161954079668,0.0319753935970414,0.0184066328467568,0.00490193018916432
"398","AGID_420",3047,"NAN","Canada","Canada_Erie",41.82166667,82.97133333,2015-08-25,15.4,14.1,1,0.191183571,"Canada_Erie_2015_08",2,0.012944980420972,0.0286689487932596,0.0141754205192141,0.00203704914959434
"399","AGID_421",3048,"NAN","Canada","Canada_Erie",41.655,82.80983333,2015-08-26,20.3,7.31,1.4,0.482462729,"Canada_Erie_2015_08",5,0.0152775218615707,0.032822942000532,0.0204441083165879,0.00277479619781921
"400","AGID_422",3049,"NAN","Canada","Canada_Erie",41.80466667,82.5,2015-08-26,6.8,6,3,0.171082723,"Canada_Erie_2015_08",3,0.0143348136383697,0.0204016442154714,0.00989385564368736,0.0010186917235329
"401","AGID_423",3050,"NAN","Canada","Canada_Erie",41.9875,82.43683333,2015-08-26,5.4,4.17,3,0.156547057,"Canada_Erie_2015_08",2,0.00474984924220285,0.00762831620180295,0.00386928725584856,0.000404965524428875
"402","AGID_424",3051,"NAN","Canada","Canada_Erie",42.137,82.273,2015-08-26,2.8,3.19,4.5,0.132792231,"Canada_Erie_2015_08",3,0.00743657129275043,0.00943501486526174,0.00422638735512952,0.000278242074230975
"403","AGID_425",3052,"NAN","Canada","Canada_Erie",42.09183333,82.13766667,2015-08-26,10.6,4.9,2.8,0.181141497,"Canada_Erie_2015_08",2,0.0067687833966133,0.0121063609566523,0.00584504418145491,0.000616127704690609
"404","AGID_426",3053,"NAN","Canada","Canada_Erie",41.93383333,81.65283333,2015-08-26,6.6,3.63,3,0.181477501,"Canada_Erie_2015_08",2,0.00916596289206,0.0168275838139233,0.0074433183714,0.000628648631679007
"405","AGID_427",3054,"NAN","Canada","Canada_Erie",42.64316667,81.20733333,2015-08-27,3.1,9.99,1.25,0.381434538,"Canada_Erie_2015_08",2,0.03681613896402,0.0480590984171907,0.0329472166157172,0.00431841872537356
"406","AGID_428",3055,"NAN","Canada","Canada_Erie",42.61666667,80.79116667,2015-08-27,3,NA,2.5,0.114017199,"Canada_Erie_2015_08",3,0.0237198471624159,0.0282273258201568,0.01289280795227,0.00123957739692572
"407","AGID_429",3056,"NAN","Canada","Canada_Erie",42.50416667,79.893,2015-08-27,2.4,2.81,6.5,0.083217636,"Canada_Erie_2015_08",3,0.00551563063039402,0.00569428506549339,0.00176523906768649,0.000216852893578246
"408","AGID_430",3058,"NAN","Canada","Canada_Erie",42.62633333,80.05033333,2015-08-27,1.8,1.55,6.1,0.097168671,"Canada_Erie_2015_08",3,0.00615236467414142,0.0062554279243849,0.00199830559328284,2.58053592842149e-06
"409","AGID_431",3059,"NAN","Canada","Canada_Erie",42.71716667,80.24233333,2015-08-27,2.3,1.89,5,0.102582669,"Canada_Erie_2015_08",NA,0.0064258128159931,0.00736717597285245,0.00203274606354221,3.2545093581891e-06
"410","AGID_432",3060,"NAN","Canada","Canada_Erie",42.84444444,79.57361111,2016-08-25,2.1,0.666666667,7.5,0.094,"Canada_Erie_2016_08",3,0.00622743653005773,0.00753556765545168,0.00193643185302405,0.000714598373128901
"411","AGID_433",3061,"NAN","Canada","Canada_Erie",42.71722222,80.25,2016-08-25,2.1,0.633333333,6,0.072,"Canada_Erie_2016_08",3,0.0062304131239212,0.00710455146785815,0.00171617813336,0.000109229759512682
"412","AGID_434",3062,"NAN","Canada","Canada_Erie",41.93611111,81.65083333,2016-08-26,2.5,0.95,4.5,0.123,"Canada_Erie_2016_08",3,0.00563599242832272,0.0069572171925462,0.00267320339590238,0.00059302836101304
"413","AGID_436",3064,"NAN","Canada","Canada_Erie",42.13916667,82.27666667,2016-08-26,2.1,1.6,4.5,0.07,"Canada_Erie_2016_08",NA,0.0084417066416136,0.0102842365885259,0.00335998070330526,0
"414","AGID_437",3065,"NAN","Canada","Canada_Erie",41.99055556,82.43805556,2016-08-26,2.9,1.35,4.5,0.094,"Canada_Erie_2016_08",3,0.00961601452211178,0.0119661975324803,0.00417937549250048,0.000597436714891259
"415","AGID_438",3066,"NAN","Canada","Canada_Erie",41.92833333,82.46944444,2016-08-26,2.9,2.1,3,0.117,"Canada_Erie_2016_08",3,0.0128974707906375,0.0163703411449734,0.00594522959479258,0.000430639210460264
"416","AGID_439",3067,"NAN","Canada","Canada_Erie",41.98305556,82.62472222,2016-08-27,5,2.6,2.5,0.148,"Canada_Erie_2016_08",3,0.010670063483245,0.0152765568833022,0.00639177250915257,0.000345788558317001
"417","AGID_440",3069,"NAN","Canada","Canada_Erie",41.92472222,82.75861111,2016-08-27,6.5,2.75,2.5,0.126,"Canada_Erie_2016_08",3,0.0135577573970597,0.0189632576249599,0.00812624030676132,0.000764391876780392
"418","AGID_441",3070,"NAN","Canada","Canada_Erie",41.75944444,82.73666667,2016-08-27,11.5,4,2,0.165,"Canada_Erie_2016_08",2,0.0103135017458187,0.0179928485371788,0.00915877806707826,0.00136188607559614
"419","AGID_442",3071,"NAN","Canada","Canada_Erie",41.65888889,82.81611111,2016-08-27,11.5,4.8,2,0.232,"Canada_Erie_2016_08",2,0.010893378686477,0.0200963477494329,0.0103888988853684,0.00139389047536817
"420","AGID_443",3072,"NAN","Canada","Canada_Erie",41.60805556,82.92416667,2016-08-27,9.4,5.533333333,2,0.275,"Canada_Erie_2016_08",2,0.0109421345054907,0.0202736733839495,0.0102768214482399,0.000578786963055987
"421","AGID_444",3073,"NAN","Canada","Canada_Erie",41.49972222,82.5,2016-08-27,5.1,1.8,3,0.164,"Canada_Erie_2016_08",3,0.00904356786225522,0.013095075439417,0.00578857096865049,0.00125936610541113
"422","AGID_445",3074,"NAN","Canada","Canada_Erie",41.51916667,82.63972222,2016-08-27,10.8,5,1.5,0.317,"Canada_Erie_2016_08",2,0.0152986045917803,0.0271991120988665,0.0147260650389332,0.00325061138124949
"423","AGID_446",3075,"NAN","Canada","Canada_Erie",41.825,82.97444444,2016-08-28,2.1,1.266666667,4.5,0.108,"Canada_Erie_2016_08",3,0.011158991438337,0.0148564281904865,0.00563016458257305,0.00339992257985069
"424","AGID_447",3076,"NAN","Canada","Canada_Erie",41.94972222,83.05027778,2016-08-28,4.3,4.333333333,2,0.135,"Canada_Erie_2016_08",3,0.0159269058096244,0.0233520717432595,0.0102819912448505,0.00146884730328005
"425","AGID_448",3077,"NAN","Canada","Canada_Erie",41.96833333,83.20888889,2016-08-28,1.8,10.25,1.5,0.166,"Canada_Erie_2016_08",2,0.016387225905958,0.0247415967244543,0.0155990800823256,0.0041381887746165
"426","AGID_449",3078,"NAN","Canada","Canada_Erie",41.71972222,83.03638889,2016-08-28,13,6.1,2,0.23,"Canada_Erie_2016_08",2,0.0105604537860544,0.0188509640932174,0.00975268924930304,0.000779594454841788
"427","AGID_450",3080,"NAN","Canada","Canada_Erie",42.03722222,83.13472222,2016-08-28,2.9,4.45,2,0.102,"Canada_Erie_2016_08",3,0.0251481394461788,0.0302416650074246,0.0150164542719841,0.00263294928305022
"428","AGID_451",3081,"NAN","Canada","Canada_Erie",41.67472222,83.17305556,2016-08-28,21.8,17.5,1,0.66,"Canada_Erie_2016_08",4,0.0138257730639545,0.02751938327555,0.020340712556431,0.00298930791305259
"429","AGID_452",3082,"NAN","Canada","Canada_Erie",41.75638889,83.21611111,2016-08-28,14.5,10.70588235,1,0.318,"Canada_Erie_2016_08",2,0.0144395263487144,0.0266665017013438,0.0172531408677065,0.00241333734729924
"430","AGID_453",3083,"NAN","Canada","Canada_Erie",41.84444444,83.28777778,2016-08-28,4.9,2.333333333,3.5,0.197,"Canada_Erie_2016_08",3,0.0102602223853788,0.0170455598135199,0.00683047370156056,0.000602109480723638
"431","AGID_454",3084,"NAN","Canada","Canada_Erie",41.86638889,83.20027778,2016-08-28,2.8,2.466666667,3,0.093,"Canada_Erie_2016_08",3,0.0119300591743497,0.0160512307198051,0.00575097614559619,0.000625703886275263
"432","AGID_912",3593,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.93881,117.269,2008-05-03,NA,20,0.4,NA,"Nechad_Matchups_North_Sea_2008_05",7,0.00532843853743825,0.0123205897649936,0.0153114318460369,0.0037355651617334
"433","AGID_913",3594,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.95842,117.287,2008-05-03,NA,18,0.75,NA,"Nechad_Matchups_North_Sea_2008_05",7,0.00676404790296709,0.0139943488033411,0.0142999629078278,0.00196318599686707
"434","AGID_914",3595,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.95794,117.31,2008-05-03,NA,16,0.8,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00583336919190822,0.0128967671933971,0.0124734026527974,0.001569193479298
"435","AGID_915",3596,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.99936,117.294,2008-05-03,NA,16,1,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00509632196717457,0.00807561768083141,0.00574534812181035,0.000937338769750608
"436","AGID_916",3597,"NAN","Indonesia","Nechad_Matchups_North_Sea",-1.02158,117.299,2008-05-03,NA,12,1.5,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.0051695171241444,0.00917494901306765,0.00715713158618242,0.00109937134154449
"437","AGID_917",3598,"NAN","Indonesia","Nechad_Matchups_North_Sea",-1.00297,117.422,2008-05-04,NA,8,2,NA,"Nechad_Matchups_North_Sea_2008_05",2,0.00444894763713469,0.00673411734032286,0.00458456869265045,0.000829547445502652
"438","AGID_918",3599,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.98333,117.422,2008-05-04,NA,14,1.7,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00516883226767752,0.0081539629523036,0.00596515130691796,0.00127494065791789
"439","AGID_919",3600,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.95631,117.415,2008-05-04,NA,10,1.3,NA,"Nechad_Matchups_North_Sea_2008_05",2,0.00585199254675317,0.00898187033061726,0.00576317830396681,0.00105415420947864
"440","AGID_920",3602,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.93386,117.409,2008-05-04,NA,12,2,NA,"Nechad_Matchups_North_Sea_2008_05",2,0.00981467591318969,0.0143827091615455,0.00939132852864749,0.00389447019550224
"441","AGID_921",3603,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.88828,117.4,2008-05-04,NA,48,0.3,NA,"Nechad_Matchups_North_Sea_2008_05",7,0.00953712356215404,0.020267553888651,0.0238293572044576,0.00419183359056245
"442","AGID_922",3604,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.35542,117.616,2008-05-10,NA,18,1,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00664259535648176,0.0113225513741823,0.0103411135227635,0.00109042094301172
"443","AGID_923",3605,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.37375,117.6,2008-05-10,NA,24,0.8,NA,"Nechad_Matchups_North_Sea_2008_05",7,0.00655027114185168,0.0147906777513388,0.0179965757031253,0.00403919004867882
"444","AGID_924",3606,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.39028,117.582,2008-05-10,NA,65,0.3,NA,"Nechad_Matchups_North_Sea_2008_05",7,0.00790617495366347,0.0182245309611346,0.0250704170194483,0.0118413246198721
"445","AGID_925",3607,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.32728,117.509,2008-05-11,NA,16,1.5,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00296581571695137,0.00644714477306745,0.00548817557385124,0.000687373560361438
"446","AGID_926",3608,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.31197,117.524,2008-05-11,NA,18,1.3,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00342639678572704,0.00785431808138158,0.00733750299316453,0.00102466693515207
"447","AGID_927",3609,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.29486,117.54,2008-05-11,NA,17,2,NA,"Nechad_Matchups_North_Sea_2008_05",4,0.00247843620397595,0.00492898780327473,0.00347509618827705,0.000367699036154569
"448","AGID_928",3610,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.2765,117.557,2008-05-11,NA,6,7,NA,"Nechad_Matchups_North_Sea_2008_05",2,0.00289228714527409,0.00431751145545418,0.00249110443202273,0.00046741133380827
"449","AGID_929",3611,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.25936,117.573,2008-05-11,NA,6,12,NA,"Nechad_Matchups_North_Sea_2008_05",1,0.00413345152757276,0.00327086524862832,0.0014655145811433,0.000798116219788631
"450","AGID_930",3613,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.24161,117.591,2008-05-11,NA,6,13,NA,"Nechad_Matchups_North_Sea_2008_05",1,0.00271760234587227,0.00181504244655981,0.000224983954571283,-0.000411725165568789
"451","AGID_931",3614,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60294,117.558,2008-08-12,NA,22,0.2,NA,"Nechad_Matchups_North_Sea_2008_08",4,0.00593404878297423,0.0112407225897051,0.0104711386814607,0.001922594663666
"452","AGID_932",3615,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60689,117.519,2009-08-05,21.5,28,0.3,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0090346198489822,0.0183767181997503,0.0209093176422593,0.00693308462888654
"453","AGID_933",3616,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.58928,117.504,2009-08-05,17,94,0.45,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.00804268466394857,0.0174172630636805,0.0196858734050391,0.00509420902796854
"454","AGID_934",3617,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.56606,117.493,2009-08-05,10.8,58,0.5,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.00712968629077138,0.0156255543147385,0.0165044934847385,0.00240991502054295
"455","AGID_935",3618,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.56231,117.409,2009-08-05,8.6,26,0.3,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0105074093513928,0.0223445475017958,0.0254018332184368,0.00430253360976095
"456","AGID_936",3619,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.58342,117.371,2009-08-05,9.8,40,0.2,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0117904256108267,0.0244973002456212,0.0297177013234667,0.00828801908614223
"457","AGID_937",3620,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.58267,117.337,2009-08-05,9.8,34,0.2,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0117953474589013,0.0248599475193068,0.0303050826654902,0.00845981893261226
"458","AGID_938",3621,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.57444,117.308,2009-08-05,9.3,32,0.2,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0117567881909559,0.0244031769448545,0.0298048306075037,0.00871792996995804
"459","AGID_939",3622,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.58175,117.272,2009-08-05,11.9,58,0.25,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0123684519665943,0.0242862776925323,0.0289951733089326,0.00833565251770244
"460","AGID_940",3624,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60353,117.692,2009-08-06,1.3,22,4,NA,"Nechad_Matchups_North_Sea_2009_08",1,0.00819623401560919,0.00621010764643205,0.00194422281454245,0.000944117564761783
"461","AGID_941",3625,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60539,117.681,2009-08-06,7.3,26,1,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.0109709065717219,0.0167009961423102,0.0105764390110064,0.00100800156940981
"462","AGID_942",3626,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60594,117.663,2009-08-06,6.7,18,0.95,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.010314906289209,0.0173070911733801,0.0120948290866415,0.00116460526045206
"463","AGID_943",3627,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60353,117.646,2009-08-06,4.9,36,0.7,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0103210784221177,0.017701735383244,0.0143555242579832,0.00202784236710411
"464","AGID_944",3628,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60497,117.587,2009-08-06,26.6,172,0.1,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0105509997850574,0.0202480470739643,0.0252545617831479,0.0180319653611795
"465","AGID_945",3629,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60561,117.567,2009-08-06,38.4,126,0.1,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0121484949237397,0.0230885648936991,0.0281786188772531,0.0172467474521761
"466","AGID_946",3630,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60483,117.546,2009-08-06,29.9,70,0.2,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0102390306417029,0.0203517456398679,0.0230725720960665,0.00811979022180242
"467","AGID_947",3631,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.6055,117.528,2009-08-06,18.5,89,0.45,NA,"Nechad_Matchups_North_Sea_2009_08",7,0.0122742925801589,0.0255458257302325,0.0287657944231493,0.00900838058269866
"468","AGID_948",3632,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.49614,117.555,2009-08-11,16.4,39,0.5,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0118792379773674,0.0197159356940542,0.0175879056555719,0.00716845704681663
"469","AGID_949",3633,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.49178,117.58,2009-08-11,7.2,30,0.8,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00840003624443486,0.0151839515421012,0.0122651059305205,0.00116186458521776
"470","AGID_950",3635,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.49053,117.604,2009-08-11,3.6,26,0.8,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0118270201313463,0.0194592164369252,0.0157642261950742,0.00158435467144696
"471","AGID_951",3636,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.49494,117.621,2009-08-11,3.5,23,0.6,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.010473369437474,0.0187464340746205,0.0155943871285475,0.00178865104733685
"472","AGID_952",3637,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.48683,117.664,2009-08-11,1.3,16,1.5,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.0111263417191387,0.0164353331262467,0.00980601489412686,0.00104148382984531
"473","AGID_953",3638,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.48239,117.646,2009-08-11,2.9,20,0.6,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0104439631514493,0.0181957881838087,0.0153111544851934,0.00199455592963838
"474","AGID_954",3639,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.46206,117.644,2009-08-11,2.6,23,0.55,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0120700656926076,0.020086901587716,0.0163026969726681,0.00205918719187974
"475","AGID_955",3640,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.44333,117.645,2009-08-11,5.5,18,0.4,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0113971523000714,0.0215496352781058,0.0195123111068013,0.00304968134035246
"476","AGID_956",3641,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.42339,117.646,2009-08-11,1.5,35,0.55,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.012106219160541,0.0234996493733758,0.0210005729420068,0.0028582696189692
"477","AGID_957",3642,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60356,117.572,2009-08-12,NA,19,0.8,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00563670712369799,0.00865026604544378,0.00834656689602986,0.00452632312027638
"478","AGID_958",3643,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.59944,117.606,2009-08-12,NA,18,1.2,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0066525938937712,0.0129259983631987,0.0101708115359995,0.00217413690494111
"479","AGID_959",3644,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.598,117.621,2009-08-12,NA,12,1,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00575728385244926,0.0103593572574053,0.00784361312935403,0.0018348280657169
"480","AGID_960",3646,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.61525,117.618,2009-08-12,NA,16,3.5,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00787817834691388,0.0138734220858025,0.0109659566840336,0.00320284166713774
"481","AGID_961",3647,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.63497,117.617,2009-08-12,NA,16,2.1,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00655907863709005,0.0106717246298317,0.00690463283869823,0.00261146735993698
"482","AGID_962",3648,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.65017,117.617,2009-08-12,NA,14,3,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.0046497928711535,0.00847638874559115,0.00452719959531749,0.000588741083536148
"483","AGID_963",3649,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60481,117.523,2009-08-12,NA,21,0.6,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00775085600598179,0.0144592714258825,0.0143757259784604,0.00205734228069763
"484","AGID_964",3650,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.50156,117.642,2009-08-13,1.7,15,1.5,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00919362857268913,0.0134734948258249,0.00796008814773415,0.000869125673312469
"485","AGID_965",3651,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.51853,117.639,2009-08-13,7.9,23,1.5,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00768711519485447,0.0125533967536059,0.00798737464384066,0.000704862252445787
"486","AGID_966",3652,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.53444,117.638,2009-08-13,4.4,22,1.2,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00739988194226534,0.0104739434960392,0.00606838428489181,0.000707069403963624
"487","AGID_967",3653,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.55097,117.636,2009-08-13,6,12,2.5,NA,"Nechad_Matchups_North_Sea_2009_08",3,0.00716897127211178,0.00928721004253458,0.00428486937906866,0.000570366285642217
"488","AGID_968",3654,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.56994,117.633,2009-08-13,5.1,64,1.7,NA,"Nechad_Matchups_North_Sea_2009_08",3,0.00907272419390215,0.0122752792871628,0.00620160964175769,0.00076382529422173
"489","AGID_969",3655,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.58725,117.63,2009-08-13,6.2,22,1.2,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00809851288912862,0.0129689998740587,0.00810176326179752,0.00104169531122502
"490","AGID_970",3657,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60553,117.624,2009-08-13,6.1,47,0.9,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0101205911835456,0.0174361362112194,0.0123523921062731,0.001249060638451
"491","AGID_971",3658,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.60581,117.606,2009-08-13,7,49,0.6,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.0091840815812898,0.0164310182635729,0.0141618725861641,0.00206850410843057
"492","AGID_972",3659,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.62133,117.621,2009-08-13,3,38,0.5,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00887094077008809,0.0168620657677478,0.0136464657306938,0.00160486159002235
"493","AGID_973",3660,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.63825,117.618,2009-08-13,7,18,0.7,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00857464141046664,0.017418041034346,0.0150723835443531,0.00168363420690983
"494","AGID_974",3661,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.65808,117.612,2009-08-15,6.2,9,0.97,NA,"Nechad_Matchups_North_Sea_2009_08",4,0.00514084982568002,0.00831208859185588,0.0059026366744753,0.00100006678030829
"495","AGID_975",3662,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.67508,117.608,2009-08-15,11.6,11,2,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00468232342731087,0.00738177665707001,0.00400342367480858,0.00100926778907667
"496","AGID_976",3663,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.69269,117.604,2009-08-15,8.4,15,1.25,NA,"Nechad_Matchups_North_Sea_2009_08",2,0.00584663850104161,0.010414292805446,0.0067746099338949,0.00114838496370792
"497","AGID_977",3664,"NAN","Indonesia","Nechad_Matchups_North_Sea",-0.66161,117.668,2009-08-15,1.9,14,1.5,NA,"Nechad_Matchups_North_Sea_2009_08",3,0.0054777457712785,0.00787188505605764,0.00381636716937203,0.000705656167245427
