"","station_id","V1","organization","region","local","lat","long","date","chla","tss","secchi_m","acdom440","local_year_month","OWT","Rrs443","Rrs483","Rrs561","Rrs655","Rrs850"
"217","AGID_2370",1528,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1,4.835428695,"Europe_NA_NA",7,0.000718441256711928,0.00133401293853877,0.00325151674057556,0.00386366221670991,0.00056111460763419
"218","AGID_2371",1529,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.8,4.973583801,"Europe_NA_NA",7,0.000651466737746204,0.00122979919596964,0.00304640750518368,0.00359529456971907,0.000552591974686636
"219","AGID_2372",1530,"NAN","Europe","Europe",NA,NA,NA,NA,NA,2.2,2.947308919,"Europe_NA_NA",7,0.000483655472468976,0.000777787357539537,0.00148334264618314,0.00128421187942414,8.9786688852768e-05
"220","AGID_2374",1532,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.7,3.407825938,"Europe_NA_NA",5,0.00128520113753256,0.00163812104708153,0.00276840341715443,0.00250762894784963,0.000707963622611565
"221","AGID_2375",1533,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.7,3.269670832,"Europe_NA_NA",7,0.00105178392778743,0.00184557451293396,0.0045994211509032,0.00418475271601729,0.000595245408444573
"222","AGID_2376",1534,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.2,1.888119776,"Europe_NA_NA",4,0.00121299497033725,0.00164332196623064,0.00311968013631448,0.00231903469748988,0.000387104722869919
"223","AGID_2377",1535,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.1,1.842068074,"Europe_NA_NA",5,0.00150204123909714,0.00237672916385629,0.00495290967262054,0.0040149011194244,0.000698464863362112
"224","AGID_2378",1536,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.3,1.703912969,"Europe_NA_NA",5,0.00106564176149461,0.00190203958816933,0.00430816579192505,0.00332401586830214,0.000391496118064047
"225","AGID_2379",1537,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.4,1.657861267,"Europe_NA_NA",5,0.00120672445398175,0.0021298297508826,0.00470791811035361,0.00367299599802693,0.000764583611970928
"226","AGID_2380",1539,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.3,1.796016373,"Europe_NA_NA",7,0.000955636981825904,0.00183033901267265,0.00402246531041939,0.00338000394395837,0.00109512454885968
"227","AGID_2381",1540,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.55,1.842068074,"Europe_NA_NA",7,0.00226607119289429,0.00393389435986896,0.0124147981820985,0.0109247577067515,0.00123795980369116
"228","AGID_2382",1541,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1,3.499929341,"Europe_NA_NA",7,0.00102792130330637,0.00157438780788452,0.00336511565512984,0.00356640636511119,0.000436713624550419
"229","AGID_2383",1542,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.4,2.71705041,"Europe_NA_NA",7,0.00115498147806239,0.00170241647119684,0.00341149036308895,0.00334711206220639,0.000272174004016488
"230","AGID_2384",1543,"NAN","Europe","Europe",NA,NA,NA,11.94854167,2,4.3,0.921034037,"Europe_NA_NA",2,0.00125230673800005,0.00161302596134517,0.00216761649329769,0.00124180808389844,0.000364074222519072
"231","AGID_2385",1544,"NAN","Europe","Europe",NA,NA,NA,1.98609375,4,2,1.703912969,"Europe_NA_NA",4,0.00168262952580638,0.00203402514383991,0.00314077723875971,0.00222289952658973,0.000807245287866697
"232","AGID_2386",1545,"NAN","Europe","Europe",NA,NA,NA,18.80678571,4.25,1.8,1.888119776,"Europe_NA_NA",4,0.00355017038065873,0.00400493228558671,0.00554273780277076,0.00437509830081967,0.00239338082469112
"233","AGID_2387",1546,"NAN","Europe","Europe",NA,NA,NA,7.577333333,5.25,1.8,0.828930633,"Europe_NA_NA",4,0.00189722489705767,0.00271383776792637,0.00531720968266279,0.00310918932842504,0.0004562311869502
"234","AGID_2388",1547,"NAN","Europe","Europe",NA,NA,NA,14.29,15.2,2.1,2.578895304,"Europe_NA_NA",4,0.00166874468277179,0.00189136930151774,0.00279051570977238,0.00214193873887606,0.000140276438812652
"235","AGID_2389",1548,"NAN","Europe","Europe",NA,NA,NA,12.17375,4.75,1.6,1.335499354,"Europe_NA_NA",4,0.00313247582686809,0.00440045198894364,0.0081719652272656,0.00533802928518311,0.000663745729309948
"236","AGID_2390",1550,"NAN","Europe","Europe",NA,NA,NA,5.886666667,25.2,2.8,1.24339595,"Europe_NA_NA",4,0.000971687844860761,0.00146562176537523,0.00284597426704395,0.00173021115016616,0.000137803790698808
"237","AGID_2391",1551,"NAN","Europe","Europe",NA,NA,NA,6.786,2.75,3.5,1.749964671,"Europe_NA_NA",4,0.000879285341916885,0.00122605037377243,0.00213682067839677,0.00140445594062957,0.000166499643783619
"238","AGID_2392",1552,"NAN","Europe","Europe",NA,NA,NA,27.07566667,25.5,1.3,1.749964671,"Europe_NA_NA",4,0.00146803215260553,0.0021462575835031,0.00433785598862513,0.00299414306102888,0.000389187868597761
"239","AGID_2393",1553,"NAN","Europe","Europe",NA,NA,NA,15.39033333,4.4,1.4,2.348636795,"Europe_NA_NA",4,0.00197337534456331,0.00220532014289534,0.00338617035731297,0.00247698260309499,0.000450196978973452
"240","AGID_2395",1555,"NAN","Europe","Europe",NA,NA,NA,22.99175,4.25,2,2.394688497,"Europe_NA_NA",4,0.00170958332834665,0.00193711702661902,0.00300878767652142,0.00202724909498543,0.000336585507834828
"241","AGID_2396",1556,"NAN","Europe","Europe",NA,NA,NA,19.254,4.8,1.6,3.822291254,"Europe_NA_NA",4,0.00112586716537977,0.00133676536873107,0.00226198948794032,0.00205124294783824,0.000199081248970148
"242","AGID_2397",1557,"NAN","Europe","Europe",NA,NA,NA,18.45125,6.4,1.1,3.545981043,"Europe_NA_NA",7,0.000758846273788338,0.00114545834133148,0.00250724541944417,0.00235106195795278,0.000244412862860176
"243","AGID_2398",1558,"NAN","Europe","Europe",NA,NA,NA,3.2328125,1.142857143,3,1.151292546,"Europe_NA_NA",4,0.00128451170593718,0.00164252185315084,0.00282231100247318,0.00167633367214259,0.000437023076096443
"244","AGID_2399",1559,"NAN","Europe","Europe",NA,NA,NA,13.7765,3.6,1.2,6.953806981,"Europe_NA_NA",7,0.000577886923043126,0.000750604319208744,0.00124549422188254,0.00156186267316163,0.000312009838959647
"245","AGID_2400",1562,"NAN","Europe","Europe",NA,NA,NA,6.499,2.888888889,2.8,3.039412323,"Europe_NA_NA",4,0.00072768289889377,0.000923851510428603,0.00150103585379804,0.00119846190966274,0.000133277583355616
"246","AGID_2401",1563,"NAN","Europe","Europe",NA,NA,NA,13.53136364,6,0.9,8.887978459,"Europe_NA_NA",7,0.000614026518928068,0.00075169841065268,0.00116833706308742,0.00150604888737307,0.0003265048008544
"247","AGID_2402",1564,"NAN","Europe","Europe",NA,NA,NA,3.09675,5.75,4,1.519706161,"Europe_NA_NA",4,0.000820053126559218,0.0011579553474057,0.001796287373507,0.00118202295281084,0.000129471355417385
"248","AGID_2403",1565,"NAN","Europe","Europe",NA,NA,NA,5.935625,4,2.2,2.026274882,"Europe_NA_NA",4,0.00215057560983275,0.00251377031522513,0.0039944965608577,0.0029111033783718,0.000627009497384144
"249","AGID_2404",1566,"NAN","Europe","Europe",NA,NA,NA,4.370769231,2.2,3.2,1.842068074,"Europe_NA_NA",4,0.00169476671018799,0.00205680951941312,0.00305192476859346,0.00210717823250177,0.000878268533301178
"250","AGID_2405",1567,"NAN","Europe","Europe",NA,NA,NA,17.6445,4.5,1.3,2.072326584,"Europe_NA_NA",4,0.00180734461527611,0.0024699984264818,0.00529020365274324,0.00420420018022432,0.000898406263419463
"251","AGID_2406",1568,"NAN","Europe","Europe",NA,NA,NA,11.11225,2.8,1.2,9.026133565,"Europe_NA_NA",7,0.000616280359012091,0.000683838613935741,0.000839903178747445,0.00101854360315444,0.000346379498700607
"252","AGID_2407",1569,"NAN","Europe","Europe",NA,NA,NA,5.132,3,3.2,1.888119776,"Europe_NA_NA",4,0.000872546732137322,0.00122340176940669,0.00236299254961236,0.00171433326883152,0.000188201632984307
"253","AGID_2408",1570,"NAN","Europe","Europe",NA,NA,NA,6.57075,3.25,3,1.47365446,"Europe_NA_NA",4,0.001110821274699,0.00148230112711737,0.00258663762937432,0.00175293961508929,0.000211812952430226
"254","AGID_2409",1571,"NAN","Europe","Europe",NA,NA,NA,4.0125,2.5,3,1.289447652,"Europe_NA_NA",4,0.00117273345349612,0.00149888058415428,0.00250645080571642,0.00151568478303791,0.000167649173979424
"255","AGID_2410",1573,"NAN","Europe","Europe",NA,NA,NA,4.36075,4.25,2.4,0.782878932,"Europe_NA_NA",2,0.00168630265536244,0.0024073760671718,0.00469727950550451,0.0025760985635977,0.000204860160427982
"256","AGID_2411",1574,"NAN","Europe","Europe",NA,NA,NA,20.91366667,3.833333333,1.4,3.361774236,"Europe_NA_NA",7,0.000820668652436891,0.00107397356963687,0.00208852615968578,0.00186813094818343,0.000223465369563126
"257","AGID_2412",1575,"NAN","Europe","Europe",NA,NA,NA,37.16916667,18.8,0.4,1.703912969,"Europe_NA_NA",5,0.00357591818489748,0.0049621000271084,0.0155066584459647,0.0104622395734947,0.00118557178859745
"258","AGID_2413",1576,"NAN","Europe","Europe",NA,NA,NA,28.60136364,4.5,1.8,2.210481689,"Europe_NA_NA",4,0.00107143446223951,0.0012840155967906,0.00245906363340792,0.00184069642763657,0.000309064882636609
"259","AGID_2414",1577,"NAN","Europe","Europe",NA,NA,NA,11.21431818,4.666666667,1.9,1.197344248,"Europe_NA_NA",4,0.00165777351575816,0.00239401949373563,0.00483533305348996,0.003390394600005,0.000454567913381408
"260","AGID_2415",1578,"NAN","Europe","Europe",NA,NA,NA,2.712333333,4,3.7,1.335499354,"Europe_NA_NA",4,0.00102587052106039,0.00131491574021449,0.0021244219163224,0.00141547286745446,0.000159235134571205
"261","AGID_2416",1579,"NAN","Europe","Europe",NA,NA,NA,6.924791667,4.5,2.4,1.796016373,"Europe_NA_NA",4,0.00106683582610315,0.0012963875611035,0.00222212029720479,0.00164841961770268,0.000237557880553823
"262","AGID_2417",1580,"NAN","Europe","Europe",NA,NA,NA,4.633333333,1.666666667,3.5,1.47365446,"Europe_NA_NA",4,0.00101612968845938,0.00134802357875127,0.00227656488102457,0.00149037653895201,0.000166477029088082
"263","AGID_2418",1581,"NAN","Europe","Europe",NA,NA,NA,2.711,5.25,4,0.50656872,"Europe_NA_NA",2,0.00151053611317538,0.00210397051011413,0.00352379229063454,0.00146291085079647,0.00013261217602399
"264","AGID_2419",1582,"NAN","Europe","Europe",NA,NA,NA,34.57785714,10.75,0.5,1.059189143,"Europe_NA_NA",5,0.00446078517695297,0.00693079993663739,0.0162314453777231,0.00924849178483886,0.00116947694477036
"265","AGID_2420",1584,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.1,5.111738906,"Europe_NA_NA",7,0.000763331179143251,0.00108991533531162,0.00214039591948507,0.00248065886891541,0.000386438101556316
"266","AGID_2421",1585,"NAN","Europe","Europe",NA,NA,NA,NA,NA,2,3.085464025,"Europe_NA_NA",4,0.000946948266867839,0.00122847777839926,0.00205510951499643,0.00175397035400259,0.000266647901300524
"267","AGID_2422",1586,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.9,2.578895304,"Europe_NA_NA",7,0.00088483892724314,0.00162933165171748,0.0050059020874269,0.00526549665507433,0.000526762874833988
"268","AGID_2423",1587,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.7,2.532843602,"Europe_NA_NA",7,0.00140195854980537,0.00231673027266033,0.00661179848496478,0.00627382159659512,0.000635119934290614
"269","AGID_2424",1588,"NAN","Europe","Europe",NA,NA,NA,NA,NA,1.4,3.96044636,"Europe_NA_NA",7,0.000441590807136955,0.000675508886920553,0.00124803925729695,0.00138012319171938,0.000208515783859585
"270","AGID_2425",1589,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.6,3.638084447,"Europe_NA_NA",7,0.00189550737622366,0.0030684412587205,0.00673019450816572,0.0065830906834826,0.00179889801956705
"271","AGID_2426",1590,"NAN","Europe","Europe",NA,NA,NA,NA,NA,0.6,3.269670832,"Europe_NA_NA",7,0.00143315622123957,0.0026861148548301,0.00640633360943627,0.00628913990775594,0.00161069787095556
"272","AGID_2427",1591,"NAN","Europe","Europe",NA,NA,NA,17.85568182,12.44444444,1.2,2.670998708,"Europe_NA_NA",7,0.00207799668679496,0.00273822243748631,0.00558566621628389,0.00514071513707057,0.000842260452580242
"273","AGID_259",1771,"NAN","Estonia","AC_Krista",66.71422,27.40964,2018-06-06,8.49,3.4,1.6,4.374911677,"AC_Krista_2018_06",7,0.000840825594367757,0.00103595483117402,0.00159184926966485,0.00178644412101664,0.000378857825765064
"274","AGID_260",1783,"NAN","Estonia","AC_Krista",66.78603,27.44144,2018-06-06,19.09,10.45,0.7,9.072185266,"AC_Krista_2018_06",7,0.000655126145063984,0.000913733188652939,0.00176104106653162,0.00260732829266518,0.000552979965170004
"275","AGID_296",2182,"NAN","Canada","Canada_Erie",42.10444444,83.135,2012-08-20,0.5,5,1.9,0.126927031,"Canada_Erie_2012_08",3,0.0140502039369031,0.0178808447580889,0.0191582482507465,0.00637155965720017,0.000417247123579006
"276","AGID_297",2193,"NAN","Canada","Canada_Erie",41.96888889,83.20833333,2012-08-20,3.1,3.7,2.75,0.154820718,"Canada_Erie_2012_08",3,0.00567883825037765,0.00878063026086022,0.014370259365898,0.0044749631404363,0.000487630730312531
"277","AGID_298",2204,"NAN","Canada","Canada_Erie",41.86666667,83.20055556,2012-08-20,0.9,1.785,5,0.117747922,"Canada_Erie_2012_08",3,0.00895929025921163,0.0120572291964862,0.0149436770752493,0.00437668828780697,0.000865302390670981
"278","AGID_299",2215,"NAN","Canada","Canada_Erie",41.46916667,82.71555556,2012-08-21,27,22.8,0.5,0.492132836,"Canada_Erie_2012_08",5,0.00473720019915835,0.00929465638647353,0.0214835294176848,0.0134654228359768,0.00182839821502414
"279","AGID_300",2228,"NAN","Canada","Canada_Erie",41.72,83.03611111,2012-08-21,5.8,6.46,1.5,0.224787554,"Canada_Erie_2012_08",2,0.00962095940492086,0.0137628900237344,0.021302246430861,0.00934989354493328,0.00207727642714932
"280","AGID_301",2239,"NAN","Canada","Canada_Erie",41.675,83.17333333,2012-08-21,8.9,5.166666667,2.5,0.390385148,"Canada_Erie_2012_08",2,0.0083700814235132,0.0128717891949878,0.0215971418329043,0.00877485043852787,0.00061387339602891
"281","AGID_302",2250,"NAN","Canada","Canada_Erie",41.75694444,83.21638889,2012-08-21,6.9,5.78,2,0.307167208,"Canada_Erie_2012_08",2,0.00826063812863282,0.0127514447814885,0.0218411368806191,0.00917594567763525,0.000486144617878532
"282","AGID_303",2261,"NAN","Canada","Canada_Erie",41.73361111,83.38583333,2012-08-21,32.6,14.16,1,0.645060208,"Canada_Erie_2012_08",5,0.00447673442788502,0.00768119535470815,0.0184757182468139,0.00915319809419582,0.00150885692456592
"283","AGID_304",2272,"NAN","Canada","Canada_Erie",41.84444444,83.28944444,2012-08-21,27.7,4.87,1.5,0.359702601,"Canada_Erie_2012_08",2,0.00680841588970051,0.0120551824363943,0.0296747828320954,0.0113037293308717,0.000884573246795284
"284","AGID_305",2283,"NAN","Canada","Canada_Erie",41.8,82.285,2012-08-22,4.4,2.89,2.5,0.236807398,"Canada_Erie_2012_08",3,0.00364069476928786,0.00667992103341117,0.0118877156672562,0.00397832375169318,0.000226276680650238
"285","AGID_306",2294,"NAN","Canada","Canada_Erie",41.48666667,82.48333333,2012-08-22,10.6,5.18,2,0.352433052,"Canada_Erie_2012_08",2,0.0048734954726416,0.00860234027822412,0.0165570400148233,0.00735735356806102,0.000501281704254494
"286","AGID_307",2305,"NAN","Canada","Canada_Erie",41.45083333,82.43666667,2012-08-22,9.3,4.3,2.2,0.346207484,"Canada_Erie_2012_08",2,0.00502266023168403,0.00840177543662066,0.0154874134126713,0.00626207851272723,0.00034379042774115
"287","AGID_308",2316,"NAN","Canada","Canada_Erie",41.48333333,82.18333333,2012-08-22,7.7,5.5,2.5,0.338975118,"Canada_Erie_2012_08",2,0.00406216983468115,0.00722938892182032,0.0138908780927014,0.00548724028067594,0.000403294597516817
"288","AGID_309",2327,"NAN","Canada","Canada_Erie",41.63777778,82.08388889,2012-08-22,10.4,4.91,3,0.317517605,"Canada_Erie_2012_08",2,0.00470231105667906,0.00748246075510311,0.013565533020256,0.00561095031054322,0.000947349660683315
"289","AGID_310",2339,"NAN","Canada","Canada_Erie",41.525,81.70861111,2012-08-22,6.9,3.65,3,0.2625346,"Canada_Erie_2012_08",2,0.0035788851325942,0.00599803848711019,0.0111296143321857,0.00415783702164701,5.35062412375962e-05
"290","AGID_311",2350,"NAN","Canada","Canada_Erie",41.73333333,81.71305556,2012-08-22,3.4,2.75,2.75,0.21313355,"Canada_Erie_2012_08",3,0.00574382664145047,0.00868705589479173,0.0127728068255136,0.00382894293179257,0.000124302423855461
"291","AGID_312",2361,"NAN","Canada","Canada_Erie",42.71722222,80.24916667,2012-08-23,1.2,1.58,3,0.17772231,"Canada_Erie_2012_08",3,0.00631698446696552,0.00909081136202044,0.0114038302793908,0.00259472741998687,0.000201833882055765
"292","AGID_313",2372,"NAN","Canada","Canada_Erie",42.66055556,80.28055556,2012-08-23,1.4,1.893333333,5,0.173082031,"Canada_Erie_2012_08",3,0.00580687440128311,0.00833028376962771,0.0110041882684031,0.0027435206005317,0.000318352795050826
"293","AGID_314",2383,"NAN","Canada","Canada_Erie",42.64861111,79.895,2012-08-23,1.7,1.406666667,5,0.164399484,"Canada_Erie_2012_08",3,0.0039323406405989,0.00536264336738271,0.00621955304404519,0.0017032488806509,5.8300644077101e-05
"294","AGID_315",2394,"NAN","Canada","Canada_Erie",42.6475,79.69194444,2012-08-23,2.3,2.106666667,5.5,0.144083665,"Canada_Erie_2012_08",3,0.00486894175088846,0.00633622964362263,0.00746099568683028,0.00218791236868096,0.000758051343446042
"295","AGID_316",2405,"NAN","Canada","Canada_Erie",42.74444444,79.41555556,2012-08-23,2.4,1.846666667,5.5,0.140289806,"Canada_Erie_2012_08",3,0.00385663688050964,0.00556033124002574,0.0069760644702461,0.00181707841153488,2.91820482499599e-05
"296","AGID_317",2416,"NAN","Canada","Canada_Erie",42.50694444,79.90027778,2012-08-23,1.4,2.646666667,4.5,0.144255549,"Canada_Erie_2012_08",3,0.00326074667286835,0.00488011719418391,0.00681816855296201,0.00182378577782757,0.000201451922425126
"297","AGID_318",2427,"NAN","Canada","Canada_Erie",42.825,79.5667,2013-07-12,1.4,0.495,5.5,0.242398919,"Canada_Erie_2013_07",3,0.00722610136621108,0.0104110909500586,0.0104610704157927,0.00241042565909278,9.54239327664124e-05
"298","AGID_319",2438,"NAN","Canada","Canada_Erie",42.6322,80.0564,2013-07-12,1.1,0.3,10,0.284299901,"Canada_Erie_2013_07",3,0.00413429295538078,0.00555944718507054,0.00503950467323674,0.00113433459589206,0.00018177570890071
"299","AGID_320",2450,"NAN","Canada","Canada_Erie",42.5086,79.8989,2013-07-12,1.1,NA,10,0.2027501,"Canada_Erie_2013_07",3,0.00348340846057007,0.00457709793457452,0.00397751141218762,0.000813505893245833,0
"300","AGID_321",2461,"NAN","Canada","Canada_Erie",41.93611111,81.65361111,2013-07-13,1.9,0.905454545,8.5,0.203191794,"Canada_Erie_2013_07",3,0.0051782363462955,0.00715462452752629,0.00706717978727681,0.0015905384697306,0.000370636888439968
"301","AGID_322",2472,"NAN","Canada","Canada_Erie",41.69138889,81.44083333,2013-07-13,3.9,1.26,4,0.274506822,"Canada_Erie_2013_07",3,0.00508044887378704,0.00784433085192902,0.0120736216517799,0.00350499679030576,0.000198778056333645
"302","AGID_323",2483,"NAN","Canada","Canada_Erie",41.87027778,83.20166667,2013-07-14,10.7,5.22,2,0.87731751,"Canada_Erie_2013_07",4,0.00633863813976786,0.010277836675915,0.0198572869909028,0.0104828533899914,0.00562986727097119
"303","AGID_324",2494,"NAN","Canada","Canada_Erie",41.46861111,82.71722222,2013-07-14,18.4,21.34,0.5,0.566144664,"Canada_Erie_2013_07",4,0.0101122566159254,0.0166854715704788,0.0316411826965095,0.0240358563004334,0.00293660215724399
"304","AGID_325",2505,"NAN","Canada","Canada_Erie",41.60833333,82.925,2013-07-14,2.9,5.41,1.5,0.496003634,"Canada_Erie_2013_07",2,0.0132803983890324,0.0199458361844509,0.0304078561683752,0.0159824739822275,0.00130037487371041
"305","AGID_326",2516,"NAN","Canada","Canada_Erie",41.76805556,83.30972222,2013-07-14,4,21.9,0.2,1.485772146,"Canada_Erie_2013_07",4,0.0113470013555502,0.0187682361686673,0.0351136597520628,0.0325017114042121,0.00351413357025297
"306","AGID_327",2527,"NAN","Canada","Canada_Erie",41.78666667,83.33583333,2013-07-14,8.4,16.18,0.5,1.200543093,"Canada_Erie_2013_07",4,0.00615105983081388,0.0118309237418695,0.0258506416248491,0.0223399751697289,0.00181315781162709
"307","AGID_328",2538,"NAN","Canada","Canada_Erie",41.96766667,83.205,2013-08-12,3.5,1.61,4.8,0.135791413,"Canada_Erie_2013_08",3,0.00432818567996996,0.00652327200337648,0.0100792135715586,0.00280606065164711,0.000369729615071649
"308","AGID_329",2549,"NAN","Canada","Canada_Erie",41.84033333,83.28533333,2013-08-13,11.9,6.08,1,0.742116024,"Canada_Erie_2013_08",5,0.00538356345334876,0.0102927541046388,0.02307108135185,0.0120623087435591,0.0016969539777933
"309","AGID_330",2561,"NAN","Canada","Canada_Erie",41.78833333,83.33333333,2013-08-13,9.3,10.72,0.75,1.141718317,"Canada_Erie_2013_08",5,0.0033377877815346,0.00751845571345708,0.0204318638181265,0.0127446148599882,0.00174461999575291
"310","AGID_331",2572,"NAN","Canada","Canada_Erie",41.73633333,83.37266667,2013-08-13,7.8,13.76,0.5,1.827051117,"Canada_Erie_2013_08",5,0.00721237400131105,0.0140362555696793,0.0318570472351223,0.024247065509884,0.00502065020450442
"311","AGID_332",2583,"NAN","Canada","Canada_Erie",41.754,83.20966667,2013-08-13,4.2,2.66,1.5,0.261512059,"Canada_Erie_2013_08",2,0.010309104338185,0.0162955063909147,0.026645111651511,0.0109701537721285,0.000801570927397998
"312","AGID_333",2594,"NAN","Canada","Canada_Erie",41.67166667,83.17016667,2013-08-13,5,3.61,2,0.367268824,"Canada_Erie_2013_08",2,0.00573781785934361,0.0104738512458397,0.0205050812926948,0.00851707393194914,0.000486671611842491
"313","AGID_334",2605,"NAN","Canada","Canada_Erie",41.7185,83.03533333,2013-08-13,3.5,5.38,2.6,0.23895976,"Canada_Erie_2013_08",3,0.00543364425450505,0.00877945620017464,0.014001810356669,0.00443752864563313,0.000159013147221625
"314","AGID_335",2616,"NAN","Canada","Canada_Erie",41.56966667,82.90966667,2013-08-13,2.8,9.226666667,1.4,0.538960211,"Canada_Erie_2013_08",2,0.0138968705806674,0.0229098957408524,0.0402807881498787,0.0235280170995052,0.00165235510436406
"315","AGID_336",2627,"NAN","Canada","Canada_Erie",41.46833333,82.70833333,2013-08-13,31,27.63333333,0.75,0.885879933,"Canada_Erie_2013_08",5,0.00303218716714684,0.0067189317961442,0.018117698652942,0.0116380376087073,0.00233979114957803
"316","AGID_337",2638,"NAN","Canada","Canada_Erie",41.75583333,82.735,2013-08-14,2.5,3.206666667,2.5,0.351468857,"Canada_Erie_2013_08",2,0.00903183036419575,0.0148050999633949,0.0246502897943952,0.0113570571111347,0.000519735678324714
"317","AGID_338",2649,"NAN","Canada","Canada_Erie",41.821,82.96933333,2013-08-14,3.1,3.886666667,3,0.18482916,"Canada_Erie_2013_08",3,0.00739798659762159,0.0123596327693047,0.0204937040945035,0.0072402811673373,0.000926460260067093
"318","AGID_339",2660,"NAN","Canada","Canada_Erie",41.94316667,83.043,2013-08-14,2.6,3.8125,2.25,0.14158453,"Canada_Erie_2013_08",3,0.00827843169298397,0.0125672220274769,0.0210196955669232,0.00665297623787613,0.00090185876736853
"319","AGID_340",2672,"NAN","Canada","Canada_Erie",41.9215,82.75466667,2013-08-14,2.8,4.09,2.8,0.126347434,"Canada_Erie_2013_08",3,0.00781796160677084,0.0118411841954236,0.0179500186743886,0.0065117900816421,0.000200244809085953
"320","AGID_341",2683,"NAN","Canada","Canada_Erie",41.97616667,82.62166667,2013-08-14,3.2,3.24,2.6,0.128044014,"Canada_Erie_2013_08",3,0.00711506730817351,0.0108616646718748,0.0158990810886732,0.00559243859084955,0.000803209530690977
"321","AGID_342",2694,"NAN","Canada","Canada_Erie",41.92416667,82.46766667,2013-08-14,6.7,3.23,2.8,0.21801091,"Canada_Erie_2013_08",2,0.00607885611843969,0.00893557906835346,0.0124190033026189,0.00636728360749525,0.000721451525589347
"322","AGID_343",2705,"NAN","Canada","Canada_Erie",41.98766667,82.43666667,2013-08-14,3.2,2.36,3.5,0.172727785,"Canada_Erie_2013_08",3,0.00535021686830112,0.00779536222503507,0.0116659596324626,0.00462309314496242,0.000242232023529428
"323","AGID_344",2716,"NAN","Canada","Canada_Erie",41.935,81.64133333,2013-08-15,2,0.961111111,6.5,0.09500673,"Canada_Erie_2013_08",3,0.00328318378579742,0.00447952278280688,0.00494760846035631,0.00167346447113943,8.20249396160138e-05
"324","AGID_345",2727,"NAN","Canada","Canada_Erie",42.63305556,80.05888889,2013-09-07,2,1.63,3.75,0.108650484,"Canada_Erie_2013_09",3,0.00552071494507462,0.00855658661160459,0.0100470278485919,0.00237951479824896,0.000141218770901011
"325","AGID_346",2738,"NAN","Canada","Canada_Erie",43.53277778,80.64194444,2013-09-07,2.5,1.525,3.75,0.113461266,"Canada_Erie_2013_09",NA,0.00866108217174466,0.013437206883255,0.0165707174912407,0.0039866233230684,0
"326","AGID_347",2749,"NAN","Canada","Canada_Erie",42.575,80.64138889,2013-09-07,1.4,6.55,1.5,0.13859183,"Canada_Erie_2013_09",3,0.0242018705243606,0.0318486145227782,0.038244254581666,0.0168412738860617,-0.000321458203065752
"327","AGID_348",2760,"NAN","Canada","Canada_Erie",42.625,80.79388889,2013-09-07,2.3,22.54,0.75,0.197763356,"Canada_Erie_2013_09",NA,0.0157644597196304,0.0216072444764654,0.0293005274819943,0.0159376367515282,0
"328","AGID_349",2771,"NAN","Canada","Canada_Erie",41.95,83.05,2013-09-12,6.6,4.14,1.75,0.184743309,"Canada_Erie_2013_09",3,0.00949080258746329,0.0125800108833964,0.0168691047303363,0.00664188350927446,0.000929434457608581
"329","AGID_350",2783,"NAN","Canada","Canada_Erie",41.82527778,82.92472222,2013-09-12,14.5,6.67,1.25,0.361056631,"Canada_Erie_2013_09",2,0.0104189561593403,0.0167130434074078,0.028168880061673,0.0131725716192674,0.000749121268904684
"330","AGID_351",2794,"NAN","Canada","Canada_Erie",41.6575,82.81333333,2013-09-13,6.3,6.09,1.5,0.370229711,"Canada_Erie_2013_09",2,0.00840084270553698,0.0129220768750246,0.0206525700516476,0.0108465405273399,0.000315582164778962
"331","AGID_352",2805,"NAN","Canada","Canada_Erie",41.74166667,82.74555556,2013-09-13,17.6,5.68,1.75,0.266042138,"Canada_Erie_2013_09",2,0.00802389313832007,0.0125859372987526,0.0220713973118819,0.0107753611144146,0.00117018423410038
"332","AGID_353",2816,"NAN","Canada","Canada_Erie",41.79111111,83.33333333,2014-08-19,27.7,17,1,0.376945763,"Canada_Erie_2014_08",4,0.0150569793966864,0.0240626982691413,0.0442565300073481,0.0302310305563216,0.00542806138913869
"333","AGID_354",2827,"NAN","Canada","Canada_Erie",41.725,83.14972222,2014-08-20,14.4,17.2,0.9,0.198496993,"Canada_Erie_2014_08",4,0.0169201888311894,0.0253496717115371,0.0397733890107108,0.0261000725434592,0.00303534136876005
