"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","B16","B17","B18","B19","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"2991","AGID_370",0.00511052791846825,0.005660582143392,0.00815699067938809,0.0147075559897536,0.01793049897234,0.0277018139096131,0.0215073674645747,0.0156529420579013,0.0140568497821197,0.0146775341347283,0.0158253252838484,0.00368345615969626,0.00343128265858112,0.00315555870217368,0.00322929472022958,0.00367331723952847,0.00196579030474142,0.00162916926469248,0.00146600558813279,"AGID_370","NAN","Canada","Canada_Erie",41.79138889,83.33333333,2014-09-03,26.1,16.4,0.75,0.722331034,"Canada_Erie_2014_09"
"2992","AGID_371",0.00711847372383559,0.00769306745078686,0.0110263332521092,0.020443925448003,0.0252669914480621,0.0382053504238902,0.0322192686777689,0.0266531811514779,0.0236725804850122,0.0246472280319911,0.0350826801170328,0.0132779472464665,0.0127756716074912,0.0118725382376524,0.0122613738620604,0.013343302185796,0.00770803890565738,0.00640243986877476,0.00575831671791781,"AGID_371","NAN","Canada","Canada_Erie",41.73361111,83.38555556,2014-09-03,41.9,23.11111111,0.3,1.347244302,"Canada_Erie_2014_09"
"2993","AGID_372",0.0047402271028558,0.00472691480009525,0.00535997415024868,0.00859953748735966,0.0101908529096089,0.0125395797246784,0.00400789176499265,0.00272216515669257,0.00256175348336587,0.00263162484316778,0.00166886543745581,0.000507551930336945,0.000550436386027536,0.000539606261537944,0.000421840592270441,0.000324562215986257,0.000153578595009614,0.000124243957879193,0.000123216826209432,"AGID_372","NAN","Canada","Canada_Erie",41.825,82.975,2014-09-03,4.8,1.955555556,5,0.110313235,"Canada_Erie_2014_09"
"2994","AGID_373",0.00735502254982004,0.00767773300375781,0.00942298475635055,0.0171717766013405,0.0210670602922406,0.0299132992766187,0.0150846832872016,0.01147982770452,0.0103432777984515,0.010413603328717,0.00920811149122251,0.00210739519442889,0.00208536890236123,0.00201243265340086,0.00206076266497543,0.00197035340701128,0.000855370977308939,0.000651995552898221,0.000562696174178602,"AGID_373","NAN","Canada","Canada_Erie",41.65861111,82.81666667,2014-09-03,11.6,6.2,1.5,0.325,"Canada_Erie_2014_09"
"2995","AGID_374",0.0037710293989889,0.00357815201142903,0.00388596096001689,0.00734299466527856,0.00950965031555669,0.0144094450014946,0.00699125892804552,0.00558110884974045,0.0049845805915923,0.00512577999928095,0.00472683228727836,0.00138420874544116,0.00161437017563669,0.00155346642609159,0.00139186514392182,0.0010959427319341,0.000667210164984598,0.000568422629828132,0.000507279062231862,"AGID_374","NAN","Canada","Canada_Erie",41.51861111,82.64,2014-09-03,14.5,3.1,2,0.265,"Canada_Erie_2014_09"
"2996","AGID_375",0.00476652194030319,0.00497479139331679,0.00601773620698406,0.00851333107104606,0.00879667347911079,0.0084636787344716,0.00240296827959595,0.00136586219712823,0.0013206986990289,0.00131708785368161,0.000630841554527857,0.000267115595113026,0.000254917003673228,0.000169649556251479,0.00035453632166954,0.000224682622183158,0.000172366385156662,0.000160075665379407,0.000177736346120267,"AGID_375","NAN","Canada","Canada_Erie",42.58444444,79.91305556,2014-09-04,2.9,1.3,5,0.063,"Canada_Erie_2014_09"
"2997","AGID_376",0.00404195689859784,0.00424693842385835,0.00532250504089273,0.00790759835649286,0.00862330258039817,0.00946491009730433,0.00302982634259757,0.0020745688408272,0.00204637847844895,0.00205337844422564,0.00115082031720346,0.000309285414685158,0.000338109939713645,0.00030027791901459,0.000293687492426217,0.000324233695137044,0.000263517039729346,0.000237034237436304,0.000232340514162701,"AGID_376","NAN","Canada","Canada_Erie",42.71722222,80.25,2014-09-04,1.5,0.6,7.25,0.109,"Canada_Erie_2014_09"
"2998","AGID_377",0.00467699798997165,0.00520808785356374,0.00743538587415192,0.013428161474823,0.0167456067118223,0.0233880525843292,0.0147205598458067,0.0102074159078533,0.00978816818718025,0.0103241540557079,0.00721874847788958,0.00176124481448965,0.00122596993528604,0.00119801050077577,0.00121216954905229,0.00158359729094014,0.000483301701361343,0.000330959824018545,0.000271849780555168,"AGID_377","NAN","Canada","Canada_Erie",42.84472222,79.57361111,2014-09-04,10,5.9,1.75,0.512,"Canada_Erie_2014_09"
"2999","AGID_378",0.00528530084679314,0.00575168971405002,0.00772825904196126,0.0118507113092253,0.0135039629115656,0.0157411102471739,0.00557232428751128,0.00358746239933063,0.00359863754820188,0.00371004011132491,0.0019879616771485,0.000629623814881052,0.000681860938630467,0.000629773225101238,0.000846086267365002,0.000658662882751123,-9.93219522968061e-06,-5.42268600192222e-05,-6.72869648194355e-05,"AGID_378","NAN","Canada","Canada_Erie",41.8215,82.97183333,2015-05-11,0.9,1.4,2.9,0.394689286,"Canada_Erie_2015_05"
"3000","AGID_379",0.0042860180002982,0.00431567029747741,0.00473611186040159,0.00641708398055825,0.00731985411132599,0.00834464910707783,0.00300397913787554,0.00237284550065588,0.00294862402092228,0.00333795661468371,0.00160123968254342,0.00134923877428085,0.00121406177320822,0.000844667170917447,0.000949629605033187,0,0,0,0,"AGID_379","NAN","Canada","Canada_Erie",41.93516667,81.64283333,2015-05-12,1.8,1.133333333,5.5,0.25219279,"Canada_Erie_2015_05"
"3002","AGID_380",0.00433231706735364,0.00454940657434441,0.00565065533014516,0.00818266703734671,0.00886623090979002,0.00925302288196361,0.00269490302839146,0.00169930016107517,0.00175521503758153,0.00177283547207613,0.000873654904101453,0.000297914205152065,0.00034823706280593,0.00034405164999486,0.000453617857858627,0.000217743799488964,2.48374784269315e-05,1.60797334580778e-05,2.11656852930835e-05,"AGID_380","NAN","Canada","Canada_Erie",42.358,81.12116667,2015-05-12,0.4,0.666666667,4.25,0.144620315,"Canada_Erie_2015_05"
"3003","AGID_381",0.00424466045919137,0.00448461775669813,0.00555725669179847,0.00801758559451969,0.00816198682641562,0.0070804233651555,0.00192042368526674,0.00124613871969911,0.00141194417051095,0.00157348528471528,0.000662065609645056,0.000159774296969026,0.000239566667551653,0.000405221205117069,0.000120577272708652,0.000175143173577434,0.000255946422687211,0.000261056085649146,0.000297410450728017,"AGID_381","NAN","Canada","Canada_Erie",42.56816667,81.20133333,2015-05-12,0.8,0.133333333,4.75,0.142599509,"Canada_Erie_2015_05"
"3004","AGID_382",0.0115466356244494,0.0124036170370221,0.016092239014659,0.0221174368309523,0.0221609926860801,0.0203382509126175,0.00670754386129968,0.00422657479836216,0.00404548830725537,0.00393940023630397,0.00209725053010415,0.00104106436680151,0.00109849249856397,0.0011053997260507,0.0012590797484513,0.00120119121578227,0.000673174966126596,0.00062498272751135,0.000609503680462134,"AGID_382","NAN","Canada","Canada_Erie",42.60866667,81.20483333,2015-05-12,0.4,0.8,4.5,0.159558413,"Canada_Erie_2015_05"
"3005","AGID_383",0.0106192560430637,0.011501712437649,0.0153541493435478,0.0222508507374289,0.0225838605007844,0.0211205683895931,0.00701105640063939,0.00437700082415291,0.0041701387896092,0.00409945829629719,0.00219786833156529,0.00078503096143084,0.000583848418726956,0.000982932086173802,0.000879550795628486,0.000831032693107328,0.000445728729996135,0.000418431929854671,0.00040838336237673,"AGID_383","NAN","Canada","Canada_Erie",42.62633333,81.20383333,2015-05-12,0.8,1.2,3,0.159917984,"Canada_Erie_2015_05"
"3007","AGID_385",0.00656640647486107,0.00714404877911111,0.0098023692232048,0.0152201204448382,0.0154535835887432,0.0138680233647518,0.00440648883166992,0.0028264624618123,0.00276659388993293,0.00274372293365094,0.00153859823532093,0.000485421128232219,0.000332122318398892,0.000923087571080961,0.000500542275827939,0.000420661287898664,0.000987748536145656,0.00097303385921414,0.000974282707653849,"AGID_385","NAN","Canada","Canada_Erie",42.62616667,80.04266667,2015-05-13,0.6,0.85,6.5,0.11228533,"Canada_Erie_2015_05"
"3008","AGID_386",0.0037939595717577,0.00405099269688612,0.00536869785374066,0.0078299347992419,0.00760927532170179,0.00599671387938148,0.00171351701997864,0.00104112652763659,0.0010611376772231,0.00105598381759326,0.000540886310902779,0.000136453469687681,0.000182481838548054,0.000238035953537956,0.000278218506813816,0.000180378545443813,0.000312868744681214,0.000306871260211548,0.000324516876488626,"AGID_386","NAN","Canada","Canada_Erie",42.504,79.90033333,2015-05-13,0.2,0.4,11,0.107616736,"Canada_Erie_2015_05"
"3009","AGID_387",0.00670461103884593,0.00656300039026432,0.00736142683032743,0.0134206757748121,0.0168568533290415,0.0266043122664589,0.0152892617880152,0.0124423552313794,0.0110012126329321,0.0112369620317846,0.0127118976291489,0.00378178431549157,0.00385881822451676,0.00351793118417023,0.00400022533364017,0.00309642253848172,0.00230296754805794,0.00203855125808841,0.00185001630443435,"AGID_387","NAN","Canada","Canada_Erie",41.467,82.71883333,2015-05-14,16.7,11.28571429,1.25,0.431427546,"Canada_Erie_2015_05"
"3010","AGID_388",0.00753557907280009,0.00831105751502737,0.0120147234149733,0.0195518860654713,0.0223787840480536,0.0287410636072379,0.0166197274292961,0.0110277125011267,0.0102397803667532,0.0101006180477963,0.0064400214858344,0.00170729537112653,0.00145366210685729,0.00158985765041872,0.00111459049624212,0.00118458619388263,0.00101980808172447,0.000881999408833099,0.000835181458957914,"AGID_388","NAN","Canada","Canada_Erie",41.65483333,82.80983333,2015-05-14,3,5.7,2,0.302497073,"Canada_Erie_2015_05"
"3011","AGID_389",0.00551461247063928,0.00600046197458833,0.00879239110542362,0.0156562831408922,0.0195597628776589,0.0303007297002894,0.0271799719431112,0.0230949608998249,0.0215468464970226,0.021912029009175,0.0219921982823763,0.0073027441425071,0.00712592541485896,0.006749682944821,0.00658289036557304,0.00709567040043576,0.00385513304978547,0.00318370671430901,0.00283427335129766,"AGID_389","NAN","Canada","Canada_Erie",41.68783333,83.46866667,2015-05-14,12.9,18.6,0.75,1.636312123,"Canada_Erie_2015_05"
"3013","AGID_390",0.00953935947695347,0.0104477890765206,0.0145445838734512,0.02115738452257,0.0230934072790106,0.0254863697766943,0.0112691920218421,0.00736291138495708,0.00698364376691855,0.00675412109426998,0.00365108779383334,0.00154252718761105,0.0013856100687286,0.00135472046617447,0.00168828426122883,0.00146435789283852,0.00115278546404948,0.00104944310973441,0.00100752292176284,"AGID_390","NAN","Canada","Canada_Erie",41.78833333,83.32633333,2015-05-14,0.6,1.3,4,0.192859616,"Canada_Erie_2015_05"
"3014","AGID_391",0.00909216026162461,0.0100015623362093,0.013732735579802,0.0203509127720976,0.0220170227518375,0.0233018579395913,0.00956409992674205,0.00602980859589151,0.00582938459064764,0.00565584084228127,0.00283567882435683,0.00141584723863208,0.00170051154654014,0.00170304764679709,0.00205288865858624,0.0010776639143925,0.000511230988655338,0.00042219591473339,0.000376020661730301,"AGID_391","NAN","Canada","Canada_Erie",41.85966667,83.2,2015-05-14,0.7,5.7,2.5,0.217963853,"Canada_Erie_2015_05"
"3015","AGID_392",0.00276958845501076,0.00304005508370287,0.00411558484579789,0.00622742197385459,0.00666069687829396,0.0067328346944455,0.00221303751670838,0.00136544889707648,0.00135846387557775,0.00136278421071397,0.000653498613440075,0.000602465841735985,0.000248110997361644,0.000184427367345599,0.000279478791483316,0.000680024501869017,0.000389618910508722,0.000371773246669069,0.000342034999632501,"AGID_392","NAN","Canada","Canada_Erie",41.86966667,83.26983333,2015-05-14,1.3,1.2,5,0.238268163,"Canada_Erie_2015_05"
"3016","AGID_393",0.0110986304255466,0.011808837274388,0.0151670445526757,0.020404684669634,0.0208543104341594,0.0210314276446231,0.00805339032860296,0.00562429026521506,0.00536198949599432,0.00519268663654978,0.00307286400934569,0.00105964821013509,0.0008401867255151,0.000759656947623266,0.000612797472676044,0.00085111540083494,0.000560929127782339,0.000502223664880198,0.000487381555312657,"AGID_393","NAN","Canada","Canada_Erie",42.03516667,83.13466667,2015-08-17,0.9,1.56,3.2,0.208825937,"Canada_Erie_2015_08"
"3017","AGID_394",0.00382150827461264,0.00376833541679487,0.0040517404478117,0.00663735806337158,0.00909874206915135,0.0139520533693415,0.00554973135790393,0.00379537037286693,0.00418078308625399,0.00494107952541645,0.00314643946227943,0.00145280526039129,0.00201026400662565,0.00167512209533118,0.000956070975996403,0.00110158020030502,0.00123742868466379,0.00117050335660943,0.00113599868540027,"AGID_394","NAN","Canada","Canada_Erie",41.968,83.20416667,2015-08-17,10.1,3.66,3,0.19473037,"Canada_Erie_2015_08"
"3018","AGID_395",0.00797383807843628,0.00771287278429252,0.00776506332929837,0.0161589343689789,0.0219000076991163,0.0399275496518023,0.0155597937673595,0.0128610358129554,0.0108243926923822,0.0110632367124439,0.0130326873877127,0.00253896549684198,0.00243212731458092,0.00233209518679405,0.00210004684388728,0.00249731078655445,0.00126005185577205,0.00101074115782113,0.000872283740720341,"AGID_395","NAN","Canada","Canada_Erie",41.86666667,83.20016667,2015-08-17,41.3,13.7,1.1,0.399089455,"Canada_Erie_2015_08"
"3019","AGID_396",0.00379939772343369,0.003302895574871,0.00301570799860182,0.00890814832320125,0.0138095144325543,0.034379749931151,0.0114617324850821,0.0104794435377065,0.00787445486643581,0.00837173721964447,0.0203209339442299,0.00418856482671894,0.00275397485674858,0.00279714949252806,0.00315428212038143,0.00566319345769742,0.00178132164334987,0.00138588892701976,0.00105531809507638,"AGID_396","NAN","Canada","Canada_Erie",41.84016667,83.28583333,2015-08-18,38.2,13.03333333,1,0.471228891,"Canada_Erie_2015_08"
"3020","AGID_397",0.00241555834438193,0.00245909928626659,0.00309369266508433,0.00902763775482606,0.0132582293416919,0.0278071364309414,0.0121163780699654,0.0118518218453271,0.00940188753405188,0.00976335651344119,0.0209052339393507,0.00522870409616597,0.00479535852725694,0.00456784459828633,0.00480237728789396,0.00523016645787645,0.00266218766824444,0.00218997894700797,0.00180870568316691,"AGID_397","NAN","Canada","Canada_Erie",41.78833333,83.32616667,2015-08-18,40.6,13.16666667,1,1.211805793,"Canada_Erie_2015_08"
"3021","AGID_398",0.00962897593033018,0.0086951727525592,0.00801101591440212,0.0162880769825687,0.0220101041848887,0.0389139419842042,0.0151225388908646,0.0134905595402487,0.0111981201272456,0.0113373608337556,0.0167761232326905,0.00550895715796195,0.00627064671729922,0.00478461441644698,0.00469051333068808,0.00479714675951155,0.00297002917006085,0.00254344802211924,0.00226382425344079,"AGID_398","NAN","Canada","Canada_Erie",41.75383333,83.217,2015-08-18,24.3,8.4,1.5,0.292366019,"Canada_Erie_2015_08"
"3022","AGID_399",0.00320153752555693,0.0029910613435279,0.00296427425986916,0.00927219089704158,0.0144257587744815,0.0326844860307261,0.0122624421648664,0.0132688583989538,0.0100335342428012,0.0106715241346423,0.0391070896889688,0.0163308106055769,0.0156834410836272,0.0150741592056377,0.0153345786043725,0.0168272784763902,0.00955412164368068,0.00803321026633211,0.00666684562075764,"AGID_399","NAN","Canada","Canada_Erie",41.67166667,83.17066667,2015-08-18,160,29.55,0.9,1.368527306,"Canada_Erie_2015_08"
"3025","AGID_400",0.00550572243633581,0.00490108321244366,0.00523337237241609,0.0116377299436545,0.0163428775129764,0.0303566400372519,0.0129085485923103,0.0108838920521582,0.00879472434744186,0.00883114337875652,0.0136936866678219,0.00323385767260873,0.00334116952679657,0.00323791777818787,0.002069084397342,0.00291163130634222,0.00229286340794603,0.00200516771882731,0.00183768246238605,"AGID_400","NAN","Canada","Canada_Erie",41.71916667,83.03516667,2015-08-18,25,8.2,1.5,0.428621437,"Canada_Erie_2015_08"
"3026","AGID_401",0.00284718736390073,0.00278353879250149,0.00326568152280184,0.00911258177238114,0.0134031116327668,0.0284649432507633,0.0113917127238484,0.0114262925590177,0.00896342437238559,0.00934447718093,0.0238931488485106,0.00647216416833107,0.00596150955327198,0.00577269108567306,0.005756461360616,0.00651770235191547,0.00355956361851879,0.0029154183168316,0.00241144258541813,"AGID_401","NAN","Canada","Canada_Erie",41.60483333,82.92016667,2015-08-18,161,43.1,0.75,0.74605724,"Canada_Erie_2015_08"
"3027","AGID_402",0.00658119762180903,0.00623745093144407,0.00701928806346644,0.0135883741249977,0.0176646108886694,0.0294968902281444,0.0137514262315454,0.0112176778491697,0.00981863712570376,0.0099437416553647,0.0106158101171494,0.00490249505709873,0.0061349998159356,0.00614619963077474,0.00673150756137174,0.00529368070256345,0.00303385911046352,0.0027587302526211,0.00244347427073288,"AGID_402","NAN","Canada","Canada_Erie",41.5245,82.65483333,2015-08-18,11.1,6.16,2,0.562222513,"Canada_Erie_2015_08"
"3028","AGID_403",0.00242524651952855,0.0025554718886721,0.00314994240291394,0.00728399583068461,0.0101059018127498,0.0199163139754083,0.0109215738831369,0.0101361652365201,0.00852007151555098,0.00896747970793784,0.0182134169072578,0.00500016747200021,0.00503829133620097,0.00509412935790765,0.00479926429250788,0.00501801986622179,0.0029618719253094,0.00254751665041931,0.00228029122807813,"AGID_403","NAN","Canada","Canada_Erie",41.468,82.70933333,2015-08-19,56.8,18.06,0.5,0.994861532,"Canada_Erie_2015_08"
"3029","AGID_404",0.00475313975197352,0.0045758287048819,0.00485875194292699,0.00794940041272953,0.00978645725601765,0.0127314039084188,0.00660496483494283,0.00519208924921045,0.00479331850179467,0.00492914029868732,0.00410929499899395,0.00161520130881407,0.00231376432810296,0.00246808743984347,0.00177636488764786,0.00177788973200342,0.00101755013368887,0.000911004234902216,0.000785794973777928,"AGID_404","NAN","Canada","Canada_Erie",41.4505,82.43533333,2015-08-19,9.6,3.36,3,0.239912367,"Canada_Erie_2015_08"
"3030","AGID_405",0.00440993089501614,0.00424452532750425,0.00451833448312805,0.00792517300727515,0.0100145249063124,0.0148891116595329,0.00682366896980733,0.00519669125256682,0.00480547746978757,0.00503948386318841,0.00447374866593339,0.00137782952352723,0.00130842199212999,0.00127695698916209,0.0012611056179226,0.000978281523167733,0.000756614513376487,0.000656693149987504,0.000612183325349209,"AGID_405","NAN","Canada","Canada_Erie",41.50033333,82.5,2015-08-19,11.9,3.630769231,3,0.203311043,"Canada_Erie_2015_08"
"3031","AGID_406",0.00468476465323803,0.00454553592913444,0.00519297414441975,0.0114718332206106,0.015402497690665,0.0274622079161423,0.0103725116184988,0.0076381812455863,0.00635235285490138,0.00629714677504186,0.00663166867251501,0.00128768631759609,0.0016919754210301,0.00169327688059843,0.00154127147315931,0.00136708705907408,0.000479456412820478,0.000351426607289512,0.00026144699998418,"AGID_406","NAN","Canada","Canada_Erie",41.61666667,82.55066667,2015-08-19,12.5,4.62,1.76,0.417389947,"Canada_Erie_2015_08"
"3032","AGID_407",0.00539891582184423,0.00520726892946344,0.00557554852816341,0.00890917819670769,0.0106903119931041,0.0133866694377618,0.00588489989735307,0.00452001961771206,0.00425434710462173,0.00431307219027825,0.00317145193283606,0.00107195718819334,0.00169498163513836,0.00108594427971215,0.00101386234807958,0.00111166338655889,-0.000212283411027414,-0.000283877865515915,-0.000344366621597137,"AGID_407","NAN","Canada","Canada_Erie",41.71666667,82.17633333,2015-08-19,4.5,1.833333333,4,0.166308601,"Canada_Erie_2015_08"
"3033","AGID_408",0.0115955706643787,0.0107371177561878,0.0100175918071224,0.0182300199372732,0.0236632070950347,0.0402172073505127,0.0178904796043069,0.0140261375902401,0.0118245399799741,0.0118897244673865,0.0142043960305329,0.00330604027327301,0.0031490456933956,0.00293891105406637,0.00291528071666527,0.00334929593658859,0.00187724933256828,0.00154768882155517,0.00135375728100257,"AGID_408","NAN","Canada","Canada_Erie",41.80033333,82.284,2015-08-19,16.3,5.981818182,2,0.315236683,"Canada_Erie_2015_08"
"3034","AGID_409",0.00965284358841887,0.00901780072672861,0.00873357640885242,0.0159639896244192,0.0208211943131728,0.0357457685869217,0.0148749567597905,0.0114385146275175,0.00983761451257887,0.00971390103282135,0.00934227900755773,0.00291183187257885,0.00430435512570688,0.00612291645737885,0.00814758859701867,0.00209698132029613,0.000456588840460548,0.000252638555040797,0.000132091773112309,"AGID_409","NAN","Canada","Canada_Erie",41.85016667,82.11666667,2015-08-19,7.2,3.81,2.5,0.235937106,"Canada_Erie_2015_08"
"3036","AGID_410",0.00740113556744633,0.00713996246089997,0.00750149116990158,0.0130448885109595,0.0163999727155853,0.0245839747644479,0.00992350129241383,0.00706501857325352,0.00622006644431804,0.00622690431522976,0.0050703317389501,0.00111413851260161,0.00123448335866777,0.00150402309132276,0.00117032683821223,0.00106135063990454,0.000561836297185279,0.000468997266006667,0.000428420302796136,"AGID_410","NAN","Canada","Canada_Erie",41.90516667,82.176,2015-08-19,5.2,2.866666667,2.8,0.252860828,"Canada_Erie_2015_08"
"3037","AGID_411",0.0156849484479262,0.0165307169116947,0.0211631169099058,0.0288717101567293,0.0308710198101082,0.0345124283132616,0.0171212638233058,0.0126014513700209,0.0121336986608499,0.0117322035606528,0.00731354501534834,0.00435244689528881,0.0096779174799129,0.00851422580786955,0.00412616936336323,0.00426911379022191,0.00338280434315468,0.00318737191942188,0.003093328997944,"AGID_411","NAN","Canada","Canada_Erie",41.95016667,83.04266667,2015-08-20,1.6,4.85,1.5,0.084280884,"Canada_Erie_2015_08"
"3038","AGID_412",0.00490627378498369,0.00505887796642924,0.00648003590917704,0.012060778106961,0.0155828459581192,0.0236118962267715,0.0107274138278844,0.00804072454236645,0.00730560019936843,0.00740735231019525,0.00587631930356809,0.00418585972577989,0.00552123879268508,0.00452751918191532,0.00366011680873644,0.00461664070190987,0.0036568512025815,0.003493917188701,0.00318447767319246,"AGID_412","NAN","Canada","Canada_Erie",41.96783333,83.204,2015-08-20,7.5,5.11,1.75,0.177261632,"Canada_Erie_2015_08"
"3039","AGID_413",0.00591312100589405,0.00575782347774809,0.00579465680889625,0.0127380154554266,0.0174925393990697,0.0318034656957949,0.013135770774909,0.0119639105588823,0.0099692672834131,0.0101255676184604,0.0139639201896727,0.0032787087213878,0.00392382539248864,0.00378893860269604,0.00281431851456891,0.00332690208646994,0.00242321968279911,0.00213360138752767,0.00196346806693566,"AGID_413","NAN","Canada","Canada_Erie",41.86666667,83.19266667,2015-08-20,17.4,8.72,1.5,0.238277569,"Canada_Erie_2015_08"
"3040","AGID_414",0.00684841068207483,0.00651175914875016,0.00670476946486662,0.0133512254325508,0.01743323026438,0.0285274821510634,0.0150711901735919,0.0146175565250123,0.0123336263023319,0.0126509912089938,0.0230875092042536,0.00960964518154568,0.00915471452085228,0.00894202106128214,0.00886348217236656,0.00916601539737857,0.00518872732655457,0.0043701128355738,0.00390744183975635,"AGID_414","NAN","Canada","Canada_Erie",41.84,83.28533333,2015-08-20,37.7,12.34,0.6,1.159546812,"Canada_Erie_2015_08"
"3041","AGID_415",0.00223529528234227,0.00244130853537327,0.00323795781814718,0.0092661815281376,0.0135520818427619,0.0273487584810709,0.0106381973272386,0.0106344509891646,0.00849841909606838,0.00873289907413493,0.0175473440088616,0.00293438182884995,0.00202451167946235,0.0020818670896635,0.00212164999420663,0.0025078321844258,0.00129487602345261,0.00100121805923005,0.000845760259293397,"AGID_415","NAN","Canada","Canada_Erie",41.7545,83.217,2015-08-20,35.3,13.02,0.75,0.676690508,"Canada_Erie_2015_08"
"3042","AGID_416",0.0047490627613774,0.00480081959909016,0.00630461676275957,0.0128598774113448,0.0172701254579345,0.027497916787575,0.0155490833788774,0.0138036724430669,0.0125514441615988,0.014175067150786,0.0196258217123558,0.00705491375006146,0.00661528456837483,0.00654769103870451,0.00647825484894057,0.0073567282902299,0.00390988728051136,0.00327417983467058,0.00299711553677075,"AGID_416","NAN","Canada","Canada_Erie",41.67133333,83.17083333,2015-08-20,32.8,11.04,0.5,1.288791858,"Canada_Erie_2015_08"
"3043","AGID_417",0.00454648076721716,0.00464587313224459,0.00616901289199851,0.0139080707666112,0.0185955550301897,0.0334194473433779,0.0183708497921381,0.0159398534219535,0.0134552086532782,0.0138190007999997,0.0205764207845101,0.00607099730704886,0.00636513478724137,0.00581263953539619,0.00555969810772203,0.00597665414969236,0.00331476906497688,0.00272825378260998,0.00239276875519436,"AGID_417","NAN","Canada","Canada_Erie",41.86666667,83.19316667,2015-08-24,18,15.44,1,0.860756334,"Canada_Erie_2015_08"
"3044","AGID_418",0.00256815420125531,0.0027268888991886,0.00377770617866669,0.0101507298383129,0.0141683851138619,0.0272373589291859,0.0135598427790334,0.0126356464121123,0.0102892608122768,0.0105421025117774,0.0188357940856348,0.0046823030591511,0.0044928115620688,0.00438303677270739,0.00418394858631824,0.00475624002119613,0.00243435818405348,0.00204210562581955,0.00169729662510066,"AGID_418","NAN","Canada","Canada_Erie",41.788,83.32533333,2015-08-25,20.5,13.54,0.75,1.202586024,"Canada_Erie_2015_08"
"3045","AGID_419",0.00860807353299961,0.00804481682740821,0.00829318292986993,0.016052449977713,0.021438152170918,0.0366557115481501,0.0183465601421973,0.0150969031353877,0.0130844973443616,0.0135372569640543,0.0171619255537764,0.00654441950949453,0.00647002293516919,0.00730228861635904,0.00593467121905987,0.00595688498284265,0.00282138647563138,0.00227642914179597,0.00204998730681318,"AGID_419","NAN","Canada","Canada_Erie",41.96816667,83.20483333,2015-08-25,27.9,15.8,1.25,0.365853618,"Canada_Erie_2015_08"
"3047","AGID_420",0.0066977486169931,0.00628379831457313,0.00657397879406765,0.0142117857123966,0.0192765594328061,0.0339083036521554,0.0138673015714165,0.0121075485414441,0.0101267587267515,0.0101840823711433,0.0117537996191307,0.00158225274453533,0.00246311573458595,0.00211659159243732,0.00253988634922033,0.00231818775757029,0.00126393467303031,0.00102732688337992,0.000953863783028209,"AGID_420","NAN","Canada","Canada_Erie",41.82166667,82.97133333,2015-08-25,15.4,14.1,1,0.191183571,"Canada_Erie_2015_08"
"3048","AGID_421",0.00530034233364326,0.00563040250472849,0.00768165852079882,0.0170599619321415,0.02221955417129,0.0371733669047361,0.0208494946306969,0.016034673167676,0.0139022367850179,0.0145820461343913,0.0173405190864179,0.00335283960243949,0.00332156706770281,0.00288798144442903,0.00301988685393311,0.00327016075220905,0.00157733251237576,0.00124169786204148,0.00105326881918372,"AGID_421","NAN","Canada","Canada_Erie",41.655,82.80983333,2015-08-26,20.3,7.31,1.4,0.482462729,"Canada_Erie_2015_08"
"3049","AGID_422",0.00778739619860295,0.00802534625975552,0.00962705763941013,0.0156175678536779,0.0180568708373505,0.0223882141604241,0.0106845209529586,0.00731545011430496,0.00689101395675705,0.00705857233475193,0.00516784988413896,0.00117473799131516,0.00119030732423544,0.00106370139807971,0.00106262873259547,0.00115675261855324,0.000655189255077598,0.00056910610982522,0.000534830843101244,"AGID_422","NAN","Canada","Canada_Erie",41.80466667,82.5,2015-08-26,6.8,6,3,0.171082723,"Canada_Erie_2015_08"
"3050","AGID_423",0.00279592254182607,0.00279940827334214,0.00321027712435559,0.0051609677377396,0.00620299926866679,0.00828480685480572,0.00421145383911046,0.00294227836076051,0.00310841101785351,0.00343727444187739,0.00208532316689628,0.00068781252069943,0.000504021361509325,0.000704690878236672,0.000619649846486088,0.000482806525129038,0.00018268666954914,0.000143176883815289,0.000121935229997087,"AGID_423","NAN","Canada","Canada_Erie",41.9875,82.43683333,2015-08-26,5.4,4.17,3,0.156547057,"Canada_Erie_2015_08"
"3051","AGID_424",0.00421879894544764,0.00436281376662823,0.00531149710503629,0.00814455913369402,0.00905577156516138,0.0101436464075346,0.00464732049836164,0.00323667538513019,0.00332361015682744,0.00355808051532268,0.00200368676271132,0.000391022857781798,0.000205462573648191,0.000284975924029221,0.000547026964263718,0.00057649363815398,-2.79870746868035e-05,-7.24481305733085e-05,-7.56740694588137e-05,"AGID_424","NAN","Canada","Canada_Erie",42.137,82.273,2015-08-26,2.8,3.19,4.5,0.132792231,"Canada_Erie_2015_08"
