"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B8A","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"3857","Billings_08_21_CETESB_Ponto_27",0.00441374068948079,0.0091021001474245,0.0204987258372205,0.00891564157355156,0.0194964279105395,0.0105502949270157,0.00998085934083643,0.00814118357902009,0.00546779497819885,"68","LabISA-INPE","SP","Billings",-23.773277,-46.632586,2021-08-19,NA,NA,0.33,NA,"Billings_2021_08"
"3858","Billings_08_21_CETESB_Ponto_28",0.00434285306954969,0.00936008932829696,0.0221904508776693,0.00937098332831826,0.0228478945451568,0.0136342794175986,0.0129741306268727,0.0103862268844435,0.00686141718109202,"68","LabISA-INPE","SP","Billings",-23.772268,-46.63265,2021-08-19,2113.01,NA,0.33,1.51998,"Billings_2021_08"
"3859","Billings_08_21_CETESB_Ponto_29",0.00403342753599543,0.00828660536278084,0.0185016498905743,0.00819383441022808,0.0149799588237876,0.00647770009770607,0.00603128960897218,0.00491496355095607,0.00322999504431555,"68","LabISA-INPE","SP","Billings",-23.7745,-46.631169,2021-08-19,NA,NA,0.33,NA,"Billings_2021_08"
"3860","Billings_08_21_CETESB_Ponto_30",0.00411112882902635,0.0081996568057729,0.0181694944207439,0.00792246571692294,0.0125909379300201,0.00490411891786899,0.00457352148786435,0.00364621263319198,0.00237928667101966,"68","LabISA-INPE","SP","Billings",-23.776174,-46.630976,2021-08-19,NA,NA,0.45,NA,"Billings_2021_08"
"3861","Billings_09_21_Ponto_01",0.00272814551210477,0.00369611607961197,0.00560924284870949,0.00270348424828348,0.00202714359545297,0.000732723094429016,0.000646409205937991,0.000541054834079225,0.00040835633921479,"68","LabISA-INPE","SP","Billings",-23.771238,-46.531219,2021-09-24,4.54,NA,3.48,0.4606,"Billings_2021_09"
"3862","Billings_09_21_Ponto_02",0.00295262162934111,0.00386110879864931,0.00579898709371809,0.00284508297208667,0.00217681321732782,0.000866034769040001,0.000765754353156488,0.000628451128537358,0.000491308274653426,"68","LabISA-INPE","SP","Billings",-23.769221,-46.527958,2021-09-24,NA,NA,2.57,NA,"Billings_2021_09"
"3863","Billings_09_21_Ponto_03",0.0028109286039267,0.00378351681952558,0.00578621853454444,0.00280967203487951,0.00213684027544491,0.000798570590164761,0.000724085263705211,0.000591417227891683,0.000449323231493729,"68","LabISA-INPE","SP","Billings",-23.767269,-46.523194,2021-09-24,NA,NA,2.68,NA,"Billings_2021_09"
"3864","Billings_09_21_Ponto_04",0.00282250418110702,0.00375756273698271,0.0057540146482785,0.00280970982269769,0.00217090560557699,0.000780518913891941,0.000692799197789643,0.000568339636418239,0.000419375060659455,"68","LabISA-INPE","SP","Billings",-23.766711,-46.520126,2021-09-24,NA,NA,2.48,NA,"Billings_2021_09"
"3865","Billings_09_21_Ponto_05",0.00300992445711975,0.00398228756147484,0.0063900450134918,0.00368159527714536,0.00314975306658845,0.00105976235577568,0.000947245556638774,0.000759449798087959,0.000528014835661006,"68","LabISA-INPE","SP","Billings",-23.768406,-46.508496,2021-09-24,NA,NA,1.08,NA,"Billings_2021_09"
"3866","Billings_09_21_Ponto_06",0.002815441635039,0.00358894137284322,0.00580532835665237,0.00351177562447256,0.00294185218301156,0.000990844945563465,0.000885357354006448,0.000713807517994385,0.000504013645088481,"68","LabISA-INPE","SP","Billings",-23.763971,-46.501075,2021-09-24,6.83,NA,1.08,0.52969,"Billings_2021_09"
"3867","Billings_09_21_Ponto_07",0.00284469158432433,0.00358654847437103,0.00565280504883323,0.00347417388791066,0.00293373331409971,0.000997618805173609,0.000886730916578011,0.000715846518504302,0.000504787895693966,"68","LabISA-INPE","SP","Billings",-23.761969,-46.497595,2021-09-24,NA,NA,1.75,NA,"Billings_2021_09"
"3868","Billings_09_21_Ponto_08",0.00260861846151738,0.00323918764350577,0.00503355578951638,0.00337787840386565,0.00276131889197636,0.000950927806799854,0.000857619027306188,0.00070706863367777,0.000519422188716757,"68","LabISA-INPE","SP","Billings",-23.760853,-46.493626,2021-09-24,NA,NA,1.72,NA,"Billings_2021_09"
"3869","Billings_09_21_Ponto_09",0.00316942466221475,0.0038932056112313,0.00585287871629792,0.00394875010617097,0.00335179282474758,0.00113820854451572,0.00102505900124402,0.000835093214928149,0.00059916899679801,"68","LabISA-INPE","SP","Billings",-23.759179,-46.489656,2021-09-24,NA,NA,1.52,NA,"Billings_2021_09"
"3870","Billings_09_21_Ponto_10",0.00292824027779406,0.00353539228628553,0.00550331319018462,0.00367406897588088,0.0034172211871045,0.00110973509746853,0.00098904384854128,0.000794952569977974,0.000557243855731861,"68","LabISA-INPE","SP","Billings",-23.757849,-46.487188,2021-09-24,NA,NA,1.28,NA,"Billings_2021_09"
"3871","Billings_09_21_Ponto_11",0.00266512861095744,0.00329153135382398,0.0052856003890488,0.00341256895028143,0.00334776703884312,0.00101287243874407,0.000901013722036755,0.00071609147567644,0.000475493751568387,"68","LabISA-INPE","SP","Billings",-23.75684,-46.483884,2021-09-24,NA,NA,1.38,NA,"Billings_2021_09"
"3872","Billings_09_21_Ponto_12",0.00275820847957565,0.00333342571737669,0.00546153385052558,0.00338845000081501,0.00358653123582039,0.00110724461224401,0.00098628212408432,0.000794843574696213,0.000542264245320433,"68","LabISA-INPE","SP","Billings",-23.756154,-46.480064,2021-09-24,41.16,NA,1.38,0.64484,"Billings_2021_09"
"3873","Billings_09_21_Ponto_13",0.00314089173570427,0.00405830564446942,0.00623158849726323,0.00385190891545223,0.00386935216336096,0.00111998520587478,0.00100001795136961,0.000799288357392626,0.000540625668762529,"68","LabISA-INPE","SP","Billings",-23.753493,-46.471503,2021-09-24,NA,NA,1.45,NA,"Billings_2021_09"
"3874","Billings_09_21_Ponto_14",0.00313249868474607,0.00408040686592995,0.0063010431617371,0.00385141039440493,0.00389034198455132,0.00109632017990019,0.00096809857205429,0.000765907976957427,0.000499638748134806,"68","LabISA-INPE","SP","Billings",-23.750296,-46.468198,2021-09-24,NA,NA,1.45,NA,"Billings_2021_09"
"3875","Billings_09_21_Ponto_15",0.00342112623522855,0.00428401131958732,0.0065035229821818,0.00388045988960166,0.00513915033061516,0.00145370782818592,0.00129997533165082,0.00104563378096708,0.000691084693246673,"68","LabISA-INPE","SP","Billings",-23.745078,-46.465534,2021-09-24,19.78,NA,1.1,1.12847,"Billings_2021_09"
"3876","Billings_09_21_Ponto_16",0.00226646198982253,0.0026530252769516,0.00547956795660312,0.00270999077382889,0.00904255865420057,0.00367905841350037,0.00314486774963991,0.00280943938544942,0.00212864430780091,"68","LabISA-INPE","SP","Billings",-23.740644,-46.46437,2021-09-24,256.61,NA,0.57,1.28968,"Billings_2021_09"
"3877","Billings_09_21_Ponto_17",0.00241069111571233,0.00287785300551064,0.00563200455045473,0.00297612761154474,0.00877131959512076,0.00368172000514508,0.00321790279835557,0.00283879331860403,0.00214456264914388,"68","LabISA-INPE","SP","Billings",-23.73854,-46.460787,2021-09-24,NA,NA,0.5,NA,"Billings_2021_09"
"3878","Billings_09_21_Ponto_18",0.00297481263385477,0.00339016844386731,0.00616848725272393,0.00341883596288543,0.00755996653548865,0.00320882559447628,0.00285266493885136,0.00237810611834821,0.00169888532597841,"68","LabISA-INPE","SP","Billings",-23.736756,-46.457791,2021-09-24,NA,NA,0.68,NA,"Billings_2021_09"
"3879","Billings_09_21_Ponto_19",0.00320936551624296,0.00400567287530918,0.00672799113685542,0.00405171017117966,0.00577627910687071,0.00207822314726376,0.00187790884668235,0.00152092051775714,0.00103712597894289,"68","LabISA-INPE","SP","Billings",-23.735769,-46.454594,2021-09-24,100.77,NA,1.17,1.3818,"Billings_2021_09"
"3880","Billings_09_21_Ponto_20",0.00331302884228981,0.00396192157011276,0.00646316714465875,0.00397544330494661,0.00556394690563341,0.00212941870221823,0.00188630728196699,0.00154171440316139,0.0010822821818822,"68","LabISA-INPE","SP","Billings",-23.73446,-46.451697,2021-09-24,NA,NA,1.08,NA,"Billings_2021_09"
"3881","Billings_09_21_Ponto_21",0.00270603476108226,0.00325366745170364,0.00598799013246412,0.00337654843629036,0.00667468555762781,0.00257218641912308,0.00225053878536023,0.00188343471914818,0.00133629460025969,"68","LabISA-INPE","SP","Billings",-23.732486,-46.448221,2021-09-24,NA,NA,0.92,NA,"Billings_2021_09"
"3882","Billings_09_21_Ponto_22",0.00288666355703841,0.00350005304448702,0.00630600250235895,0.00369740127145256,0.00733705917776473,0.00286441493119274,0.00251228387199134,0.00218563035997242,0.00165390280607407,"68","LabISA-INPE","SP","Billings",-23.730032,-46.446239,2021-09-24,NA,NA,0.93,NA,"Billings_2021_09"
"3883","Billings_09_21_Ponto_23",0.00304542977396927,0.00356364173357685,0.00625065662091151,0.00388146252890094,0.00804091082330676,0.00328575629924871,0.00287036610178936,0.00238067055863097,0.00167552829414231,"68","LabISA-INPE","SP","Billings",-23.726331,-46.442567,2021-09-24,180.58,NA,0.75,2.18785,"Billings_2021_09"
"3884","Billings_09_21_Ponto_24",0.00369722334022041,0.00501339726987287,0.00874873571813506,0.00676150099218809,0.00863862055109116,0.00314101983106144,0.00282777055943684,0.00230100102201451,0.0015687959802152,"68","LabISA-INPE","SP","Billings",-23.731325,-46.436233,2021-09-24,NA,NA,0.93,NA,"Billings_2021_09"
"3885","Billings_09_21_Ponto_25",0.00378328372454336,0.00498602437404601,0.00893050575357807,0.0063433140331098,0.00935825690189188,0.00330755989824317,0.00287585458899933,0.00237107250064463,0.00162092723069058,"68","LabISA-INPE","SP","Billings",-23.732711,-46.435561,2021-09-24,81.38,NA,0.63,2.39512,"Billings_2021_09"
"3886","Billings_10_2021_Ponto_01",0.00235115690856637,0.00318513825562098,0.00546994746920046,0.00267994822176614,0.00286917902948103,0.000822048632216005,0.000726991933879386,0.000593191975740357,0.0004082754769349,"68","LabISA-INPE","SP","Billings",-23.776259,-46.536927,2021-10-22,7.68,NA,1.61,0.41454,"Billings_2021_10"
"3887","Billings_10_2021_Ponto_02",0.00202963403394698,0.00304962331957097,0.00559710035258699,0.00260782528951013,0.00283500778377812,0.000729120210869999,0.000598508607016011,0.000485725715395026,0.000305477857517949,"68","LabISA-INPE","SP","Billings",-23.780615,-46.547828,2021-10-22,NA,NA,1.69,NA,"Billings_2021_10"
"3888","Billings_10_2021_Ponto_03",0.00313283113731,0.00467173204911262,0.008142737168467,0.00398557990027168,0.00408570178759867,0.00132754893471463,0.00119923757576886,0.000982051252724002,0.000683938247739394,"68","LabISA-INPE","SP","Billings",-23.781967,-46.572118,2021-10-22,NA,NA,1.48,NA,"Billings_2021_10"
"3889","Billings_10_2021_Ponto_04",0.00286577857215594,0.00455723340466383,0.00857728949714216,0.00434062287320772,0.00493126713986442,0.00155399721711799,0.00140659425238563,0.00111398935065766,0.000714932544633345,"68","LabISA-INPE","SP","Billings",-23.791409,-46.600828,2021-10-22,NA,NA,1.2,NA,"Billings_2021_10"
"3890","Billings_10_2021_Ponto_05",0.00338478716311837,0.00545762363394263,0.0102678758774397,0.00543377356256665,0.00625317044304718,0.00268788659629816,0.0024940602150069,0.00210462583902958,0.00156099085820508,"68","LabISA-INPE","SP","Billings",-23.793275,-46.609175,2021-10-22,23.05,NA,1.11,0.64484,"Billings_2021_10"
"3891","Billings_10_2021_Ponto_06",0.00317882814961276,0.00514971054168281,0.00985223751976251,0.00537376262949891,0.00612495755755433,0.00202778032274607,0.00184274462557794,0.00149203888308763,0.000974037108358573,"68","LabISA-INPE","SP","Billings",-23.789649,-46.615119,2021-10-22,NA,NA,1.06,NA,"Billings_2021_10"
"3892","Billings_10_2021_Ponto_07",0.00380615392063696,0.00633946182019933,0.0119236159579479,0.00634821156922902,0.00861512091465522,0.00432325361409366,0.00401093355578504,0.00341429161056592,0.00264635900404884,"68","LabISA-INPE","SP","Billings",-23.779478,-46.627994,2021-10-22,NA,NA,1.06,NA,"Billings_2021_10"
"3893","Billings_10_2021_Ponto_08",0.00375496660069573,0.00590795054651407,0.01105192610138,0.00606436166430245,0.00761646744635677,0.00286333077551929,0.0026126814595847,0.00213705687383643,0.00147114187526627,"68","LabISA-INPE","SP","Billings",-23.775702,-46.630955,2021-10-22,NA,NA,0.81,NA,"Billings_2021_10"
"3894","Billings_10_2021_Ponto_09",0.00395355315634894,0.00643273921829338,0.0120785221922967,0.00635828878656818,0.0085776357195377,0.0034628048623337,0.00320510043963658,0.00261573821576365,0.001777966142775,"68","LabISA-INPE","SP","Billings",-23.771217,-46.63471,2021-10-22,35.75,NA,0.96,0.66787,"Billings_2021_10"
"3895","Billings_10_2021_Ponto_10",0.00348659230333355,0.00598408351097834,0.011750905728269,0.00603794723370061,0.00818831868510865,0.00312498989412226,0.00289717855999825,0.00240197475155454,0.00168391340335161,"68","LabISA-INPE","SP","Billings",-23.766797,-46.638894,2021-10-22,NA,NA,1,NA,"Billings_2021_10"
"3896","Billings_10_2021_Ponto_11",0.00383809639925316,0.00639831083101249,0.0125683415624943,0.00636690515148701,0.00916005273611926,0.00395862315390383,0.00376648874430423,0.00298670752632361,0.00197480460193213,"68","LabISA-INPE","SP","Billings",-23.763192,-46.6431,2021-10-22,NA,NA,1.02,NA,"Billings_2021_10"
"3897","Billings_10_2021_Ponto_12",0.00368034816019537,0.00640198069825888,0.013251654044976,0.00631697354365689,0.0105313149585352,0.0054348813973273,0.00516124538660922,0.00447179075382771,0.00340676650731775,"68","LabISA-INPE","SP","Billings",-23.753943,-46.647413,2021-10-22,NA,NA,0.87,NA,"Billings_2021_10"
"3898","Billings_10_2021_Ponto_13",0.00374149371921426,0.00642226895022672,0.0129262738390001,0.00636426478272893,0.010224505040472,0.0045487290986119,0.00423801463036501,0.00355059969435317,0.0024791717106326,"68","LabISA-INPE","SP","Billings",-23.744137,-46.650267,2021-10-22,NA,NA,0.87,NA,"Billings_2021_10"
"3899","Billings_10_2021_Ponto_14",0.00333387311419662,0.00571167981174365,0.0119610858977325,0.00544575534331962,0.00878756939914751,0.00338949444660773,0.00312102013422177,0.00258578620687366,0.00176352169986292,"68","LabISA-INPE","SP","Billings",-23.733442,-46.653492,2021-10-22,NA,NA,0.9,NA,"Billings_2021_10"
"3900","Billings_10_2021_Ponto_15",0.00363862482193711,0.00612350023683577,0.0128375554865765,0.00564218824544458,0.0113887173522806,0.00541218106588946,0.00504331136562237,0.00417845408397,0.00291753691530472,"68","LabISA-INPE","SP","Billings",-23.713238,-46.667476,2021-10-22,103.8,NA,0.77,0.82908,"Billings_2021_10"
"3901","Billings_10_2021_Ponto_16",0.00410084586252633,0.00631534991191442,0.0115794988053956,0.00636747694366988,0.0080535541669571,0.00304992773691227,0.00279554166037451,0.00225891030468579,0.00151696858853029,"68","LabISA-INPE","SP","Billings",-23.771367,-46.637435,2021-10-22,36.98,NA,0.73,0.64484,"Billings_2021_10"
"3902","Billings_10_2021_Ponto_17",0.00486238979100434,0.00879636005784467,0.0192146714191747,0.00858907552954787,0.0149585926271405,0.00674764360617778,0.00643185374279235,0.00513809162563463,0.00330471792728882,"68","LabISA-INPE","SP","Billings",-23.793833,-46.624925,2021-10-22,71.5,NA,0.7,0.62181,"Billings_2021_10"
"3903","Billings_10_2021_Ponto_18",0.00473764837944315,0.00784871751112373,0.0151649938960234,0.00799514059219202,0.00978490202043561,0.00360607605227127,0.00335418998212324,0.00267481670577806,0.00175281525109997,"68","LabISA-INPE","SP","Billings",-23.806429,-46.62529,2021-10-22,NA,NA,0.88,NA,"Billings_2021_10"
"3904","Billings_10_2021_Ponto_19",0.00470732882367402,0.00746009251775783,0.0136444527451451,0.00752398355675578,0.00795341598989546,0.0028344595743937,0.00260990051829101,0.00209988859169731,0.00141762663636984,"68","LabISA-INPE","SP","Billings",-23.808961,-46.62677,2021-10-22,NA,NA,0.97,NA,"Billings_2021_10"
"3905","Billings_10_2021_Ponto_20",0.00453253491274941,0.00725016193545811,0.0135270141678037,0.00761598789723687,0.00808140952470057,0.00281174943299427,0.00260132809646516,0.0020945834225324,0.00139920327763931,"68","LabISA-INPE","SP","Billings",-23.812051,-46.627393,2021-10-22,NA,NA,0.9,NA,"Billings_2021_10"
"3906","Billings_10_2021_Ponto_21",0.00532308277360076,0.00893466897699481,0.0168856154942792,0.00883568224232703,0.010303359050918,0.00378065945649158,0.00351988306177641,0.00279549066215859,0.00181413223994033,"68","LabISA-INPE","SP","Billings",-23.82064,-46.630399,2021-10-22,29.4,NA,0.75,0.64484,"Billings_2021_10"
"3907","Billings_10_2021_Ponto_22",0.00469818856551478,0.00802603001154749,0.0158243352040551,0.00848036346164506,0.0109144660856151,0.00402666460231421,0.00374035714112068,0.00295846078692651,0.00186445957280637,"68","LabISA-INPE","SP","Billings",-23.836148,-46.643658,2021-10-22,39.43,NA,0.7,0.62181,"Billings_2021_10"
"3908","Billings_11_2020_Ponto_01",0.00480380234490271,0.00944311928023764,0.0229896891031593,0.00889349682449672,0.0338513659368268,0.0398786868753867,0.0407169678351013,0.0400050386225391,0.0366426900931941,"68","LabISA-INPE","SP","Billings",-23.705964,-46.671338,2020-11-08,486.16,78.5,0.05,1.05938,"Billings_2020_11"
"3909","Billings_11_2020_Ponto_02",0.00409774678335063,0.00809625245573914,0.0192114227789625,0.00778677554251718,0.0238941901649285,0.0179056407556458,0.0175575907436718,0.0146378756578011,0.0102679074053184,"68","LabISA-INPE","SP","Billings",-23.71841,-46.663914,2020-11-08,357.06,38,0.44,1.01332,"Billings_2020_11"
"3910","Billings_11_2020_Ponto_03",0.00378782554706741,0.00790635484637334,0.0194298675071875,0.00770027067351371,0.023928731233697,0.0174567222815786,0.0171283592644179,0.0143673081434213,0.0102020976904541,"68","LabISA-INPE","SP","Billings",-23.730984,-46.654451,2020-11-08,469.48,39.5,0.45,0.94423,"Billings_2020_11"
"3911","Billings_11_2020_Ponto_04",0.00384017199084257,0.00757045655551703,0.0177091523059247,0.00730238125812513,0.0168291452571607,0.00871856513419398,0.00835717963557642,0.00683050057794661,0.00457346516054659,"68","LabISA-INPE","SP","Billings",-23.748107,-46.646318,2020-11-08,239.22,26,0.6,0.82908,"Billings_2020_11"
"3912","Billings_11_2020_Ponto_05",0.00406359174377267,0.00814064958387704,0.018921889423007,0.0077343768388664,0.0167821232599995,0.00834391550583659,0.00791028265904766,0.00636062227996954,0.00411733768007099,"68","LabISA-INPE","SP","Billings",-23.763127,-46.638615,2020-11-08,155.67,16,0.74,0.73696,"Billings_2020_11"
"3913","Billings_11_2020_Ponto_06",0.00485517523260528,0.00915527381305458,0.021529707449391,0.008858897003076,0.0243042653544989,0.0159095034792283,0.0154045234723679,0.0128446253054849,0.00911109884318679,"68","LabISA-INPE","SP","Billings",-23.721092,-46.653399,2020-11-08,270.52,33.5,0.47,0.82908,"Billings_2020_11"
"3914","Billings_11_2020_Ponto_07",0.00563817612919759,0.00947069320651456,0.0206559108821861,0.00876435470575842,0.0152453915680407,0.00633295897832728,0.00585171663685209,0.00483573195418647,0.00331051101920531,"68","LabISA-INPE","SP","Billings",-23.792202,-46.611729,2020-11-09,120.83,9.5,0.81,0.62181,"Billings_2020_11"
"3915","Billings_11_2020_Ponto_09",0.00496431663665175,0.00898553894535174,0.0207593909786405,0.00826322555556906,0.0130572399860202,0.00498553871286981,0.00463142960711877,0.00372148633271651,0.00244593975149813,"68","LabISA-INPE","SP","Billings",-23.816171,-46.626599,2020-11-09,98.31,12,0.84,0.57575,"Billings_2020_11"
"3916","Billings_11_2020_Ponto_10",0.00521398678494897,0.00866969947634761,0.0204071640738466,0.00806391734822922,0.0116425369044451,0.00388732345466908,0.00352232849762122,0.00283840968388348,0.00183670415677616,"68","LabISA-INPE","SP","Billings",-23.835804,-46.636899,2020-11-09,81.74,7,0.83,0.50666,"Billings_2020_11"
"3917","Billings_11_2020_Ponto_13",0.00514913455004004,0.00803708685154714,0.0182787900273331,0.00775167516006735,0.0110329129181206,0.00428251224095735,0.00403823793166389,0.00317429406293947,0.00206791386394994,"68","LabISA-INPE","SP","Billings",-23.788898,-46.571453,2020-11-13,79.26,NA,0.8,0.48363,"Billings_2020_11"
"3918","Billings_11_2020_Ponto_14",0.00584435088312115,0.00923271195863689,0.0226987516116546,0.00879441837025686,0.0125415361229214,0.00414715151867068,0.00387578584003301,0.00308367327763637,0.00198114972219352,"68","LabISA-INPE","SP","Billings",-23.7957,-46.567247,2020-11-15,61.05,NA,0.78,0.59878,"Billings_2020_11"
"3919","Billings_11_2020_Ponto_15",0.00535786386321284,0.00924361542809108,0.023160497636805,0.0092109704288043,0.0163008749078724,0.00670525365685829,0.00634081076182663,0.00508804117570418,0.00326586025443766,"68","LabISA-INPE","SP","Billings",-23.774972,-46.537313,2020-11-13,106.86,16,0.69,0.50666,"Billings_2020_11"
"3920","Billings_11_2020_Ponto_16",0.00505504048732185,0.00731049106785726,0.0176017788606604,0.0070529683134937,0.00792516629117227,0.0023057694185174,0.00209360779653426,0.00162606120732706,0.00100576863025604,"68","LabISA-INPE","SP","Billings",-23.811343,-46.532893,2020-11-15,42.18,NA,0.9,0.50666,"Billings_2020_11"
"3921","Billings_11_2020_Ponto_17",0.00612148037765508,0.00852838763234206,0.0220216286458621,0.00955092119421143,0.0100451655032465,0.00317493858275511,0.00298094122944663,0.00241510035767196,0.00167535825515996,"68","LabISA-INPE","SP","Billings",-23.830224,-46.536372,2020-11-14,29.55,NA,0.77,0.52969,"Billings_2020_11"
"3922","Billings_11_2020_Ponto_18",0.00590259474154408,0.00824154546368766,0.0228374622906471,0.0104652721291721,0.0104412178858427,0.00287033376219816,0.0026092715193331,0.00208148478612192,0.00132908422053997,"68","LabISA-INPE","SP","Billings",-23.849902,-46.546665,2020-11-14,29.34,8,0.74,0.62181,"Billings_2020_11"
"3923","Billings_11_2020_Ponto_19",0.00573181479875965,0.00809309520986758,0.0218493524838317,0.0108795924044632,0.0106487553031243,0.00308608841820201,0.00285969612217472,0.00225469993788503,0.00144040325826258,"68","LabISA-INPE","SP","Billings",-23.863703,-46.555651,2020-11-14,35.34,NA,0.75,0.66787,"Billings_2020_11"
"3924","Billings_11_2020_Ponto_20",0.00485197967639514,0.00674660501421805,0.0156112995306367,0.00688823338554645,0.00654602678542812,0.00178812118675231,0.00161989482227282,0.00129687728645838,0.000857214469730911,"68","LabISA-INPE","SP","Billings",-23.803446,-46.498497,2020-11-15,30.46,NA,0.86,0.43757,"Billings_2020_11"
"3925","Billings_11_2020_Ponto_21",0.00372952758290909,0.00496575736400896,0.0102958669845051,0.00517087729713462,0.0051683092890323,0.001659135654448,0.00148461329108805,0.00116591782941538,0.000761255231189251,"68","LabISA-INPE","SP","Billings",-23.794498,-46.470022,2020-11-15,32.9,NA,0.9,0.52969,"Billings_2020_11"
"3926","Billings_11_2020_Ponto_22",0.00360417388992238,0.00500387997603294,0.0104597825993516,0.00559974246262752,0.00615309167665205,0.00180409797402479,0.00160610299301009,0.00127183475487816,0.00083199384170255,"68","LabISA-INPE","SP","Billings",-23.788547,-46.456403,2020-11-15,42.07,NA,0.87,0.52969,"Billings_2020_11"
"3927","Billings_11_2020_Ponto_23",0.00398237663149244,0.00555413030273999,0.010754059152979,0.00646340859221104,0.00644854974107355,0.00191758355285254,0.00172998332942872,0.00138991009421109,0.000910283582506975,"68","LabISA-INPE","SP","Billings",-23.786044,-46.446247,2020-11-15,43.54,NA,0.85,0.55272,"Billings_2020_11"
"3928","Billings_11_2020_Ponto_24",0.00547204596526032,0.00871536497877284,0.0213539592244719,0.00852429199477924,0.0122281891464858,0.00427232662869281,0.00403711581939707,0.00318723845151048,0.00205837094242523,"68","LabISA-INPE","SP","Billings",-23.804262,-46.552784,2020-11-15,72.71,5,0.78,0.52969,"Billings_2020_11"
"3929","Billings_11_2020_Ponto_T11P01",0.00430166753867189,0.00781892031793497,0.0184520861905544,0.00750370144828072,0.0117247838208877,0.00409609722742522,0.00376878802020174,0.0029691071354598,0.00184174569137077,"68","LabISA-INPE","SP","Billings",-23.81893,-46.632354,2020-11-09,NA,NA,0.91,NA,"Billings_2020_11"
"3930","Billings_11_2020_Ponto_T11P02",0.00525519895525511,0.00892035743706061,0.0199238143277395,0.00840588283971796,0.0126350030583625,0.00485409891000866,0.00452157086261776,0.00359059174096626,0.0023674543367367,"68","LabISA-INPE","SP","Billings",-23.818812,-46.631779,2020-11-09,NA,NA,0.94,NA,"Billings_2020_11"
"3931","Billings_11_2020_Ponto_T11P03",0.00519104813570585,0.00889449541397208,0.0200859392309618,0.00827131966516697,0.0123056836117289,0.0045016146324609,0.00414500284558887,0.00329406286569579,0.00212130997980322,"68","LabISA-INPE","SP","Billings",-23.818544,-46.631377,2020-11-09,NA,NA,0.96,NA,"Billings_2020_11"
"3932","Billings_11_2020_Ponto_T11P04",0.0044859869720206,0.00822523578671131,0.019245280895063,0.0075860078391917,0.0116051688880612,0.00374609369433533,0.00332729119212504,0.00267430172279804,0.00169611555668232,"68","LabISA-INPE","SP","Billings",-23.818338,-46.630933,2020-11-09,NA,NA,0.86,NA,"Billings_2020_11"
"3933","Billings_11_2020_Ponto_T11P05",0.00520223669616364,0.00876892008418041,0.019564442449597,0.00829197821016321,0.0123434354836148,0.00455060584706525,0.00420643444143014,0.00329530932132002,0.00209457881806202,"68","LabISA-INPE","SP","Billings",-23.818188,-46.630354,2020-11-09,NA,NA,0.9,NA,"Billings_2020_11"
"3934","Billings_11_2020_Ponto_T11P06",0.0054445185355152,0.00927342868264796,0.0199939741169608,0.00909189871479652,0.0132976055833869,0.00563020017399922,0.00535560608342024,0.0042247505993882,0.0028028679563913,"68","LabISA-INPE","SP","Billings",-23.818059,-46.629968,2020-11-09,NA,NA,0.86,NA,"Billings_2020_11"
"3935","Billings_11_2020_Ponto_T11P07",0.00550397437164626,0.00926014376813217,0.0201408599883955,0.00903571954451906,0.0132741083722988,0.00546694608927902,0.00512744717254583,0.00415919579095174,0.00281923664994633,"68","LabISA-INPE","SP","Billings",-23.81793,-46.629581,2020-11-09,NA,NA,0.84,NA,"Billings_2020_11"
"3936","Billings_11_2020_Ponto_T11P08",0.00539265544373114,0.00902837751865781,0.0195549825622298,0.00869044656021877,0.0129163193768247,0.00516223810354974,0.00483550867566852,0.00381222602745168,0.00244964664287762,"68","LabISA-INPE","SP","Billings",-23.817759,-46.629281,2020-11-09,NA,NA,0.8,NA,"Billings_2020_11"
"3937","Billings_11_2020_Ponto_T11P09",0.00566533129828484,0.00941998598456768,0.0201954761558961,0.00897508358227459,0.0133884457239176,0.00537338110265133,0.00507199717114459,0.00409152909479391,0.0027746658051398,"68","LabISA-INPE","SP","Billings",-23.81763,-46.628895,2020-11-09,NA,NA,0.79,NA,"Billings_2020_11"
"3938","Billings_11_2020_Ponto_T11P10",0.00539691947433171,0.00920452447017987,0.020344479540342,0.00860528972508485,0.0129127743422966,0.00504002734665332,0.00470400738532952,0.00375867798750928,0.00248206386741545,"68","LabISA-INPE","SP","Billings",-23.817544,-46.628509,2020-11-09,NA,NA,0.8,NA,"Billings_2020_11"
"3939","Billings_11_2020_Ponto_T11P11",0.00522196477598703,0.00903323009467119,0.0202887009014855,0.00829356063260559,0.0125242060877182,0.00460107115030362,0.00422507159762083,0.00334951106612089,0.0021437015328335,"68","LabISA-INPE","SP","Billings",-23.817286,-46.628079,2020-11-09,NA,NA,0.86,NA,"Billings_2020_11"
"3940","Billings_11_2020_Ponto_T11P12",0.00543543574944597,0.00924215366086732,0.0203779187612841,0.00850961018539029,0.0129728129206666,0.00493064260596291,0.00457841885751143,0.00364193484031663,0.0024006303428304,"68","LabISA-INPE","SP","Billings",-23.817072,-46.627607,2020-11-09,NA,NA,0.84,NA,"Billings_2020_11"
