"","station_id","B1","B2","B3","B4","B5","B6","B7","B8","B8A","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"1355","AGID_2214",0.00364974985091011,0.00564702831685307,0.00994047712218522,0.00563842395556602,0.0123472347816457,0.0082000027498865,0.0083024902567567,0.00194738683151305,0,"AGID_2214","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,67.5,NA,0.365,NA,"Vietnam2_2019_04"
"1356","AGID_2215",0.000912140339742263,0.00301171165700608,0.00740398487151351,0.0034590680309623,0.0107014121056491,0.00762047289795125,0.00787224602996513,0.0018833883471748,0,"AGID_2215","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,77,NA,0.215,NA,"Vietnam2_2019_04"
"1357","AGID_2216",0.0127253440071044,0.0147421631482154,0.0195409647985172,0.0110089711791323,0.0144566094489923,0.00680967755483269,0.00570931989257747,0.00118324319426418,0,"AGID_2216","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,93.2,NA,0.35,NA,"Vietnam2_2019_04"
"1358","AGID_2217",0.00644310875693974,0.00839011903496484,0.0130431199413326,0.00676462937060192,0.0110566506826637,0.00426609398036245,0.00334409682508821,0.00073551441295341,0,"AGID_2217","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,97.1,NA,0.365,NA,"Vietnam2_2019_04"
"1359","AGID_2218",0.00257761252987071,0.00474580700045644,0.00923385568678392,0.00491833671193838,0.00885345697103546,0.00316330526027117,0.00250340103830711,0.000563449849026505,0,"AGID_2218","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,74.3,NA,0.375,NA,"Vietnam2_2019_04"
"1360","AGID_2219",0.00615312467255062,0.00779264037145002,0.0121230629560721,0.00644719419019907,0.00981091060254681,0.00374281229711705,0.00301406946319438,0.000659364880026867,0,"AGID_2219","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,74,NA,0.37,NA,"Vietnam2_2019_04"
"1362","AGID_2220",0.00420757021302016,0.00649018969016988,0.0119576522160676,0.00628733247417012,0.00954821139096955,0.00344397045355442,0.00277791353889716,0.000616437121169781,0,"AGID_2220","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,92.6,NA,0.385,NA,"Vietnam2_2019_04"
"1363","AGID_2221",0.00174208072450498,0.0042826659315166,0.0100131701613087,0.00536962550236282,0.0088135982074177,0.00283843090638437,0.00219582701776786,0.000502629266613881,0,"AGID_2221","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,95,NA,0.393333333,NA,"Vietnam2_2019_04"
"1364","AGID_2222",0.00325084978797859,0.00654197647274916,0.0142504442538579,0.00754482699528644,0.011260154067075,0.00394645119408114,0.00334109936999531,0.000745647246946672,0,"AGID_2222","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,78.6,NA,0.453333333,NA,"Vietnam2_2019_04"
"1365","AGID_2223",0.00466804890515352,0.00731935495963257,0.0136712526670422,0.00719412802632591,0.0107469124494274,0.00379248568113098,0.00306248037318614,0.000692479388252588,0,"AGID_2223","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,88.1,NA,0.355,NA,"Vietnam2_2019_04"
"1366","AGID_2224",0.00777916269908759,0.0100855791511845,0.0155696591092264,0.0086776949629555,0.0122043715234881,0.00486513819276754,0.00400848973475713,0.000882306928659223,0,"AGID_2224","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,105.3,NA,0.355,NA,"Vietnam2_2019_04"
"1367","AGID_2225",0.00428165817524788,0.0067306862387781,0.0123631121494241,0.00679822611417906,0.0108695379805306,0.00418358260960589,0.00341269394418324,0.000781140416064089,0,"AGID_2225","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,77,NA,0.316666667,NA,"Vietnam2_2019_04"
"1368","AGID_2226",0.00129947426599635,0.00454304041957837,0.0126015364834987,0.00534009787951831,0.0103762226568198,0.00465929206330127,0.00428995584739813,0.00102474249669429,0,"AGID_2226","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,86.7,NA,0.21,NA,"Vietnam2_2019_04"
"1369","AGID_2227",0.00332706012587462,0.0072982434960975,0.0125543364514637,0.00724104496316,0.0160010472392405,0.0116528029150512,0.0117988537910935,0.00277596345342511,0,"AGID_2227","NAN","Vietnam","Vietnam2",20.968258,105.832333,2019-04-19,113.1,NA,0.28,NA,"Vietnam2_2019_04"
"1370","AGID_2228",0.000510165050898154,0.00133275871859127,0.00397269388246204,0.00237051016710909,0.00342622031034872,0.000725079946652877,0.000661898295533006,0.000736643437183296,0.000639222605404587,"AGID_2228","NAN","US","Wisconsin",NA,NA,2019-06-06,48.4,10.8,0.8,1.693139749,"Wisconsin_2019_06"
"1371","AGID_2229",0.0013380541269858,0.00313546639284605,0.00815961942245889,0.00429024231150346,0.00632364213659079,0.00172619510429453,0.00167623607354018,0.00162230035151973,0.00124134991813779,"AGID_2229","NAN","US","Wisconsin",NA,NA,2019-07-24,41.4,11.6,1.2,1.30757888,"Wisconsin_2019_07"
"1373","AGID_2230",0.000582551998351254,0.0026918974125928,0.00819335799002728,0.00384717628098548,0.00604440414894397,0.00103580002239058,0.000668896674279608,0.0003233460713091,4.40597050463179e-06,"AGID_2230","NAN","US","Wisconsin",NA,NA,2019-07-24,55.1,15,0.8,1.436429531,"Wisconsin_2019_07"
"1374","AGID_2231",0.00116103892233983,0.00334124762987848,0.00902257201654891,0.00462031964054215,0.00896065924236665,0.0025188910152769,0.00226790184170498,0.00168027550677914,0.000727461004778492,"AGID_2231","NAN","US","Wisconsin",NA,NA,2019-07-24,60.5,19,0.8,1.55923456,"Wisconsin_2019_07"
"1375","AGID_2232",0.000965259170986755,0.0032937388383543,0.0105049552039568,0.00440334764336529,0.00827720454488586,0.00187227624948374,0.001530231919067,0.000847293902895911,2.7901296395533e-05,"AGID_2232","NAN","US","Wisconsin",NA,NA,2019-07-24,62.6,17,0.7,1.495013303,"Wisconsin_2019_07"
"1376","AGID_2233",0.00149109811338699,0.003431344018966,0.00799382781603116,0.00575802535843451,0.0066766515313048,0.00170897550105886,0.00164414915487484,0.00139050467044,0.00085451679343814,"AGID_2233","NAN","US","Wisconsin",NA,NA,2019-07-24,24.5,12,0.9,1.836196571,"Wisconsin_2019_07"
"1377","AGID_2234",0.00724707331234339,0.0121250438692497,0.0207616349864044,0.0083277610340276,0.00768164068082745,0.00243765481746286,0.00220836009816258,0.00181884246015548,0.00116878377212366,"AGID_2234","NAN","US","WLE",41.82785,-83.19558333,2013-08-20,NA,8.162729659,1.7,0.307531064,"WLE_2013_08"
"1378","AGID_2235",0.008207681074849,0.0136514265786348,0.0231971873122671,0.0106896653453336,0.0100302332508793,0.00332105452157518,0.00313569257139253,0.00262517492096567,0.00199749337805446,"AGID_2235","NAN","US","WLE",41.80388333,-83.25605,2013-08-20,NA,9.366666667,1.5,0.379013567,"WLE_2013_08"
"1379","AGID_2236",0.00913496887747384,0.015457249435336,0.0302610637551091,0.0137555342919919,0.016819302106629,0.00589300047161879,0.0057172166968247,0.00460587853948107,0.00301651368701655,"AGID_2236","NAN","US","WLE",41.85913333,-83.26406667,2013-08-20,49.408,18.02642276,1.25,NA,"WLE_2013_08"
"1381","AGID_2238",0.00566412771669006,0.00894883543789998,0.0152348155767874,0.00571529431982715,0.00534959520775706,0.00179634142252963,0.00168213203505076,0.00145135272844927,0.00112802160359302,"AGID_2238","NAN","US","WLE",41.69845,-82.73905,2013-08-21,17.472,5.491803279,2,0.384714365,"WLE_2013_08"
"1382","AGID_2239",0.00440019358361142,0.0072399103738603,0.0123399795534082,0.00471701153929996,0.00452984210845425,0.00146279565587736,0.00151930295979509,0.0021380202187352,0.00229815866637449,"AGID_2239","NAN","US","WLE",41.56566667,-82.70876667,2013-08-21,22.4832,4.488215488,2.25,0.337800859,"WLE_2013_08"
"1384","AGID_2240",0.00445645685016237,0.00708733209307291,0.0118136976940986,0.00393678895143969,0.00354545565929875,0.00112682512485792,0.00107612232975601,0.000811037096521754,0.000560650935222411,"AGID_2240","NAN","US","WLE",41.60568333,-82.62263333,2013-08-21,13.5936,3.444871795,2.5,0.250561823,"WLE_2013_08"
"1385","AGID_2241",0.00760942788798836,0.012667558177236,0.022727197407301,0.00801441452176385,0.00795740050249058,0.00260064078237955,0.00243272691698321,0.00191783279273692,0.00128981472313604,"AGID_2241","NAN","US","WLE",41.695,-82.87903333,2013-08-21,24.0768,7.983539095,1.5,0.243964775,"WLE_2013_08"
"1386","AGID_2242",0.00800287415163296,0.0139272624745411,0.0271930215046088,0.0116760319825452,0.0139637557800356,0.00464611951144156,0.00447695215653394,0.00368245931503233,0.00248395472279895,"AGID_2242","NAN","US","WLE",41.93038333,-83.21473333,2013-08-22,26.0544,11.39784946,1.2,0.417221559,"WLE_2013_08"
"1387","AGID_2243",0.00784276832509112,0.011145189280957,0.0149536590790034,0.003851111385969,0.00250549318976593,0.000605155961272219,0.000545758806912756,0.000529544085368197,0.000400654725683947,"AGID_2243","NAN","US","WLE",41.91518333,-83.1218,2013-08-22,5.808,2.653061224,3,0.085403923,"WLE_2013_08"
"1388","AGID_2244",0.0040386137449745,0.00528690632661614,0.00836051604459145,0.00260683814492484,0.00225711657618597,0.000817561246188725,0.000818392481962826,0.000647432591253012,0.0006335755159811,"AGID_2244","NAN","US","WLE",41.94536667,-83.15075,2013-08-22,16.4736,3.719360269,2.7,0.101201631,"WLE_2013_08"
"1389","AGID_2245",0.00944091345607558,0.012891028273195,0.015681334381145,0.0031353194047213,0.0016495042671668,0.000452330841301854,0.000407398783717144,0.000277228595814947,0.000233443007361158,"AGID_2245","NAN","US","WLE",41.98731667,-83.13908333,2013-08-22,2.2608,2.75,3.2,0.108880565,"WLE_2013_08"
"1390","AGID_2246",0.00842591249695863,0.0128892768784061,0.0221907539891019,0.0101241820951948,0.0114049249848006,0.00381773452572777,0.00356448595210883,0.00284764186256514,0.00186514637648645,"AGID_2246","NAN","US","WLE",41.76233333,-83.33275,2013-08-23,27.264,10.58954248,1.25,0.421094611,"WLE_2013_08"
"1391","AGID_2247",0.0048828728454994,0.00998246859040259,0.0204820689533429,0.0110511857827767,0.0198511312136097,0.0076365502924439,0.00728009995632873,0.00551637286487991,0.00294961014878104,"AGID_2247","NAN","US","WLE",41.71671667,-83.37825,2013-08-23,100.992,30.08461538,0.5,1.180693625,"WLE_2013_08"
"1395","AGID_2250",0.00855199012570215,0.0137532792817519,0.0222548463060402,0.0123000234624973,0.0145759918522321,0.00507413843671726,0.00484847329983967,0.00402694977500126,0.0029395193624426,"AGID_2250","NAN","US","WLE",41.76315,-83.33741667,2014-08-18,42.28,NA,0.6,0.34874,"WLE_2014_08"
"1396","AGID_2251",0.00843202712314046,0.0162627007689303,0.0302013420431031,0.0213001106748665,0.027656568909665,0.00991621815215868,0.00966220440104266,0.00664767214449394,0.00243669001752741,"AGID_2251","NAN","US","WLE",41.71076667,-83.38035,2014-08-18,55.07,NA,0.4,0.59894,"WLE_2014_08"
"1397","AGID_2252",0.0127702673432103,0.0198156843224856,0.0298012189151783,0.0205751844848158,0.0222057723641934,0.00779205570699001,0.00763640412353391,0.00630940834499812,0.00412941481334339,"AGID_2252","NAN","US","WLE",41.70406667,-83.25981667,2014-08-18,31.73,NA,0.5,0.41707,"WLE_2014_08"
"1398","AGID_2253",0.00745155207248588,0.0100869312535689,0.0127803393034309,0.00375425369654815,0.00266649554162527,0.000862511910876122,0.000834088988214165,0.000767713040212259,0.000693577663731965,"AGID_2253","NAN","US","WLE",41.7428,-83.13926667,2014-08-18,6.21,NA,2,0.07815,"WLE_2014_08"
"1399","AGID_2254",0.00559280314669514,0.007141293056928,0.00855850357487364,0.00242232516721706,0.00175910188953614,0.000499065676599383,0.000504361427258953,0.000322438774898205,0.000252020889419525,"AGID_2254","NAN","US","WLE",41.82646667,-83.1948,2014-08-18,6.87,NA,2.1,0.09211,"WLE_2014_08"
"1400","AGID_2255",0.00982833769525761,0.0152903240066245,0.0239339764025744,0.0131816701713926,0.016016061064119,0.00553414630115768,0.00527909038882188,0.00423050036704756,0.00274234485838089,"AGID_2255","NAN","US","WLE",41.83406667,-83.36355,2014-08-18,43.97,NA,0.8,0.31983,"WLE_2014_08"
"1401","AGID_2256",0.0105775715866451,0.0135788366767277,0.0155803012176663,0.00467985533469502,0.00310809486822443,0.00100567593951722,0.00111145136843505,0.000904305594422494,0.000921032701886702,"AGID_2256","NAN","US","WLE",41.91401667,-83.1112,2014-08-19,4.71,3.785,2.5,0.06201,"WLE_2014_08"
"1402","AGID_2257",0.00552064927497787,0.00739115364161979,0.00904368246994359,0.00219971419864447,0.00137597814872481,0.000310369734661397,0.000293727847042667,0.000178529589435783,0.000145458897027872,"AGID_2257","NAN","US","WLE",41.93625,-83.21485,2014-08-19,4.81,2.4429,3.7,0.09695,"WLE_2014_08"
"1403","AGID_2258",0.0118256675647743,0.0159043730790953,0.01795133999749,0.00460857771078864,0.00282553777363187,0.000938704860782351,0.000927304348930924,0.000708103831038793,0.000595886120664135,"AGID_2258","NAN","US","WLE",41.94935,-83.16215,2014-08-19,2,2.9611,2.8,0.06945,"WLE_2014_08"
"1404","AGID_2259",0.0136043698489354,0.0175812973805728,0.0189627535174102,0.00489757864862642,0.00284800725643185,0.000785874859558401,0.00078657539294339,0.000655560121118457,0.000513935506788664,"AGID_2259","NAN","US","WLE",41.99605,-83.13085,2014-08-19,1.54,3.705,3,0.07443,"WLE_2014_08"
"1406","AGID_2260",0.00949922982057596,0.0138461699890146,0.0198962667047258,0.00891573521569928,0.00841936812247821,0.00266363619343009,0.00247319512231197,0.00187919393530032,0.00120018564290475,"AGID_2260","NAN","US","WLE",41.71866667,-82.8758,2014-08-20,22.03,7.4,1.25,0.15848,"WLE_2014_08"
"1407","AGID_2261",0.00634340462422867,0.00890960531678598,0.0133179665420192,0.00429477544315851,0.0039292576328888,0.00123609403963043,0.00109180783763539,0.000876364254956151,0.000681016126545018,"AGID_2261","NAN","US","WLE",41.66916667,-82.74773333,2014-08-20,17.45,3.8333,2.5,0.14541,"WLE_2014_08"
"1408","AGID_2262",0.00698791321083554,0.00946510659657425,0.014304731323563,0.00507691098470879,0.00461745325792023,0.00150575668483682,0.00129336381454852,0.000918556059401891,0.000649540094570441,"AGID_2262","NAN","US","WLE",41.581,-82.72868333,2014-08-20,22.66,5.1222,2,0.17637,"WLE_2014_08"
"1409","AGID_2263",0.0052224330746877,0.00709220950368414,0.00937210863257621,0.00305330901661909,0.00233950012189966,0.0007168534769323,0.000655616791919158,0.000588458565768893,0.000502613567435171,"AGID_2263","NAN","US","WLE",41.54523333,-82.51765,2014-08-20,7.75,2.6778,2.5,0.13265,"WLE_2014_08"
"1410","AGID_2264",0.00755536977530086,0.0106987193654565,0.0167649183014423,0.00646644804053272,0.00614410435302461,0.00191674910566773,0.00179264067190944,0.00143188304004817,0.000981738725757038,"AGID_2264","NAN","US","WLE",41.58925,-82.88436667,2014-08-20,19.89,6.5833,1.5,0.19523,"WLE_2014_08"
"1412","AGID_2266",0.00465280825528907,0.00617810012961443,0.00796282412010398,0.00209477719460496,0.00156691275131338,0.000616428417399036,0.00055886182724141,0.000440098219827754,0.000334107753444707,"AGID_2266","NAN","US","WLE",41.82833333,-83.19885,2014-08-21,5.83,1.8333,4.2,0.10999,"WLE_2014_08"
"1413","AGID_2267",0.00932968168093306,0.0149857094066389,0.0232656416591236,0.0113955014084169,0.0148731826629648,0.0052323561306541,0.00498377061006668,0.00399467308987474,0.00264221591755596,"AGID_2267","NAN","US","WLE",41.69056667,-82.99378333,2014-08-21,41.09,12.64,1.1,0.23429,"WLE_2014_08"
"1414","AGID_2268",0.00806664533480998,0.0138276932530901,0.0247115758117961,0.01130136704129,0.0158021133357167,0.00566726729302331,0.00529677061813972,0.00421295129907571,0.00278045055396138,"AGID_2268","NAN","US","WLE",41.64308333,-83.03958333,2014-08-21,60.45,18.86,0.9,0.30675,"WLE_2014_08"
"1415","AGID_2269",0.0112366695001791,0.0172732097478942,0.0296452276732641,0.0155235161696019,0.0368125936395321,0.0395222452379431,0.0378487272014806,0.0344701049875531,0.0316908263136616,"AGID_2269","NAN","US","WLE",41.68988333,-83.1117,2014-08-21,106.26,22.72,0.8,0.21231,"WLE_2014_08"
"1511","AGID_2355",0.00174873778266138,0.00344001243544079,0.00903415892262547,0.00598906584687749,0.0105763451137266,0.00612457517224415,0.00561214115840805,0.00490521877246421,0.00386709540164856,"AGID_2355","NAN","Europe","Europe",NA,NA,NA,71.75375,19.6,0.7,3.269670832,"Europe_NA_NA"
"1512","AGID_2356",0.00156455691781144,0.00305191276805505,0.00738048800428397,0.00554100909653541,0.0067905848041516,0.00234521907456505,0.00211145046300775,0.00176973700855428,0.00120109420293424,"AGID_2356","NAN","Europe","Europe",NA,NA,NA,28.21466667,12.5,0.9,2.670998708,"Europe_NA_NA"
"1513","AGID_2357",0.00146306985947924,0.00253352338588721,0.00533085097894601,0.00400864164675183,0.0037209677396806,0.00129184191912925,0.00117070099090123,0.00103555389323561,0.000803785704322491,"AGID_2357","NAN","Europe","Europe",NA,NA,NA,14.98027778,9.142857143,1.35,2.348636795,"Europe_NA_NA"
"1514","AGID_2358",0.00149517119557094,0.00257835458838326,0.00504084983478393,0.00303451359785266,0.00249518797393539,0.00082879007455497,0.000738762726932654,0.000631852097072101,0.000468288325156183,"AGID_2358","NAN","Europe","Europe",NA,NA,NA,13.59363889,7.142857143,1.6,1.381551056,"Europe_NA_NA"
"1515","AGID_2359",0.0011310462219317,0.00197107687224123,0.00379193980291041,0.0046600844427944,0.00477811648230865,0.00161706564674488,0.00146076543317656,0.00119724510312781,0.000762597663761843,"AGID_2359","NAN","Europe","Europe",NA,NA,NA,22.04775,9.666666667,0.65,4.605170186,"Europe_NA_NA"
"1517","AGID_2360",0.00116038651441792,0.0020961621954279,0.00415407933295723,0.00245349275808558,0.00199380487209769,0.000615830124288966,0.000534747455157385,0.000445551482758549,0.000311602336560397,"AGID_2360","NAN","Europe","Europe",NA,NA,NA,9.53525,4.333333333,1.7,1.565757863,"Europe_NA_NA"
"1518","AGID_2361",0.00116478758737147,0.00190767825901255,0.00356892282930682,0.00268523850848562,0.00258150383579734,0.000856604313252928,0.000773970726627734,0.000618426392006872,0.000429627146187558,"AGID_2361","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.15,NA,"Europe_NA_NA"
"1519","AGID_2362",0.00127854738494854,0.00219691368512827,0.00404749843780819,0.00305994927928692,0.00300017439644168,0.00133037789319248,0.00123353054417956,0.0011334700961163,0.000964884062339931,"AGID_2362","NAN","Europe","Europe",NA,NA,NA,19.2495,4.222222222,1.7,2.118378286,"Europe_NA_NA"
"1520","AGID_2363",0.00094354578134067,0.00102261789164713,0.00121788509783106,0.00148791842809837,0.00164407164867463,0.000861463174224677,0.000775508555046053,0.000660397523902052,0.000512466008407611,"AGID_2363","NAN","Europe","Europe",NA,NA,NA,27.32722222,4.333333333,0.8,9.993219304,"Europe_NA_NA"
"1521","AGID_2364",0.000324487943408575,0.00052926084477694,0.000823062372613865,0.00128272712726034,0.00144195789013051,0.00059600377066034,0.000502857308464924,0.000370557613033267,0.00018938825905372,"AGID_2364","NAN","Europe","Europe",NA,NA,NA,21.24,5,0.8,13.81551056,"Europe_NA_NA"
"1522","AGID_2365",0.00187020358518449,0.0030001873284756,0.00632432288173256,0.00285931243998898,0.00236678303243412,0.000875764258396252,0.000816667209821458,0.000711897713246801,0.000592001855474767,"AGID_2365","NAN","Europe","Europe",NA,NA,NA,15.21925,4.166666667,1.7,1.289447652,"Europe_NA_NA"
"1523","AGID_2366",0.00117787065644499,0.00195466237629111,0.00351396581237346,0.00131700751480405,0.00100643234512302,0.000303033962497932,0.000246985708872167,0.000208126894411753,0.000155419555350676,"AGID_2366","NAN","Europe","Europe",NA,NA,NA,9.2995,2.666666667,3,0.690775528,"Europe_NA_NA"
"1524","AGID_2367",0.0012337722473855,0.00166636478175389,0.0026827396801254,0.0014489659712246,0.00108374949744068,0.000388700123049304,0.000327257101088561,0.000271777091356069,0.000203877325092979,"AGID_2367","NAN","Europe","Europe",NA,NA,NA,5.535875,2.125,3,1.151292546,"Europe_NA_NA"
"1525","AGID_2368",0.0004795201886712,0.000558254833615342,0.00068716434463079,0.000707609040479637,0.00065202060980719,0.000271156428266166,0.000220285777808066,0.0001774312242584,0.000123940068062074,"AGID_2368","NAN","Europe","Europe",NA,NA,NA,8.847583333,1.313868613,2,5.295945714,"Europe_NA_NA"
"1526","AGID_2369",0.0003829642791431,0.000907958423182634,0.0017195768442961,0.000892724641831637,0.000624301991123562,0.000227231881584899,0.000202608142839207,0.000186576520079498,0.000153803993864536,"AGID_2369","NAN","Europe","Europe",NA,NA,NA,3.7963,1.083333333,4.1,1.105240845,"Europe_NA_NA"
"1528","AGID_2370",0.000710383840270681,0.00152009364319088,0.00321200982524669,0.00368658143758424,0.00404721999067362,0.00146619178483524,0.0011861550997119,0.00094889787549304,0.000564565778724944,"AGID_2370","NAN","Europe","Europe",NA,NA,NA,NA,NA,1,4.835428695,"Europe_NA_NA"
"1529","AGID_2371",0.000643944017929394,0.00140704992384082,0.00300865192170568,0.00340989107590506,0.0041094718796051,0.00152920664693389,0.00122110695167213,0.000966766215534627,0.000556030148994439,"AGID_2371","NAN","Europe","Europe",NA,NA,NA,NA,NA,0.8,4.973583801,"Europe_NA_NA"
"1530","AGID_2372",0.000479954373206271,0.00085860461695854,0.00147162436319527,0.00119220601740698,0.00125102606159611,0.000401493848782136,0.000283207161645523,0.000176039647764814,9.05838150559392e-05,"AGID_2372","NAN","Europe","Europe",NA,NA,NA,NA,NA,2.2,2.947308919,"Europe_NA_NA"
"1531","AGID_2373",0.000999035039887425,0.00100822929151967,0.00112203507581682,0.000614487723198544,0.000694291734654547,0.000320320802662048,0.000254334154825243,0.000188968264390521,0.000130150906036327,"AGID_2373","NAN","Europe","Europe",NA,NA,NA,NA,NA,0.8,4.006498062,"Europe_NA_NA"
"1532","AGID_2374",0.00128332927780517,0.00175126191633564,0.00279962668341809,0.00240586988321862,0.002804249463237,0.00127988763926936,0.00115863172156762,0.000978874360627971,0.000710266886324422,"AGID_2374","NAN","Europe","Europe",NA,NA,NA,NA,NA,0.7,3.407825938,"Europe_NA_NA"
"1533","AGID_2375",0.00104593237368636,0.00210594720403071,0.00467561538796983,0.00400017971136964,0.00521323504084298,0.00180176289612185,0.0015187979888615,0.00115963247747857,0.000599386463946335,"AGID_2375","NAN","Europe","Europe",NA,NA,NA,NA,NA,0.7,3.269670832,"Europe_NA_NA"
"1534","AGID_2376",0.00120991882369264,0.00179018046475132,0.00315961693338672,0.00215913277834466,0.00222767605751819,0.000785963707962708,0.000650722428239923,0.000542442905707503,0.000388323291648494,"AGID_2376","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.2,1.888119776,"Europe_NA_NA"
"1535","AGID_2377",0.00149433654829539,0.00264716037562853,0.00501524189512586,0.00379882757561438,0.00355959597690282,0.00134021178895544,0.00115984557908198,0.00097986020762575,0.000700133985883642,"AGID_2377","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.1,1.842068074,"Europe_NA_NA"
"1536","AGID_2378",0.00105513780174548,0.00215588191442098,0.00433268894706722,0.00304356369163777,0.00281048325179181,0.000848081229812917,0.000710421470996284,0.000589314497159745,0.000393656435588509,"AGID_2378","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.3,1.703912969,"Europe_NA_NA"
"1537","AGID_2379",0.00119426315282006,0.00239757259937293,0.00473109298494765,0.00337418882259724,0.00302948588543709,0.00115702432263658,0.00104950210368055,0.000942916042991785,0.000767679945941688,"AGID_2379","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.4,1.657861267,"Europe_NA_NA"
"1539","AGID_2380",0.000942645790792533,0.00207914179744359,0.00403180073741451,0.00314732516799037,0.00315957332865814,0.00147626195582841,0.00136327125150455,0.00126332099715072,0.00109770043732485,"AGID_2380","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.3,1.796016373,"Europe_NA_NA"
"1540","AGID_2381",0.00225325782070334,0.00452462027547012,0.0124896265446465,0.00975520973483383,0.0104033863271714,0.00287646016507078,0.0024738143429811,0.00203241870200467,0.00124401732814204,"AGID_2381","NAN","Europe","Europe",NA,NA,NA,NA,NA,0.55,1.842068074,"Europe_NA_NA"
"1541","AGID_2382",0.00102160182496838,0.00174941309214694,0.00333846487224684,0.00339131857396319,0.00310195577945956,0.00086943081924965,0.000779123028082914,0.000652122092176521,0.000438271928757242,"AGID_2382","NAN","Europe","Europe",NA,NA,NA,NA,NA,1,3.499929341,"Europe_NA_NA"
"1542","AGID_2383",0.00114909658670433,0.00188272254680587,0.00339297893731985,0.00315362806215295,0.00290206459484464,0.000840212241330916,0.0007157875464113,0.000538533541083863,0.000274276444027818,"AGID_2383","NAN","Europe","Europe",NA,NA,NA,NA,NA,1.4,2.71705041,"Europe_NA_NA"
"1543","AGID_2384",0.00124773026849665,0.00170399293345388,0.00220659941618429,0.00116794541216995,0.000900866264100042,0.000496576524724138,0.000470371831682711,0.000406428635952931,0.000363971175183662,"AGID_2384","NAN","Europe","Europe",NA,NA,NA,11.94854167,2,4.3,0.921034037,"Europe_NA_NA"
"1544","AGID_2385",0.00168058249606172,0.00215118037012262,0.00316032779339769,0.00207149607856806,0.00170124786726833,0.000948563207192257,0.000967315058725235,0.000840704700110135,0.000809030010294355,"AGID_2385","NAN","Europe","Europe",NA,NA,NA,1.98609375,4,2,1.703912969,"Europe_NA_NA"
"1545","AGID_2386",0.00355002067424908,0.00415191853100941,0.00560819368547999,0.00422467763031386,0.0040628353541528,0.00269544110037592,0.00260695161632004,0.00251081709863245,0.00239500246263742,"AGID_2386","NAN","Europe","Europe",NA,NA,NA,18.80678571,4.25,1.8,1.888119776,"Europe_NA_NA"
"1546","AGID_2387",0.00189035102530011,0.00297957407012361,0.00541583505841456,0.00284033267509743,0.00216424394234275,0.00072848498357008,0.00066651600691391,0.000576811542312504,0.000457762744070593,"AGID_2387","NAN","Europe","Europe",NA,NA,NA,7.577333333,5.25,1.8,0.828930633,"Europe_NA_NA"
"1547","AGID_2388",0.00167029613994834,0.00198942232190763,0.00279362739886619,0.00199152639403098,0.00173894763140133,0.000533496944314506,0.000393638808914933,0.000278619624139804,0.000141343589757388,"AGID_2388","NAN","Europe","Europe",NA,NA,NA,14.29,15.2,2.1,2.578895304,"Europe_NA_NA"
"1548","AGID_2389",0.00311439659637961,0.0048068463102378,0.00825623153925873,0.00481893323160283,0.0040518690378402,0.00127399135612485,0.00109929848181577,0.000923310157767999,0.000666049123258222,"AGID_2389","NAN","Europe","Europe",NA,NA,NA,12.17375,4.75,1.6,1.335499354,"Europe_NA_NA"
"1550","AGID_2390",0.000966657984351731,0.00161283453130125,0.00288918020048843,0.00159982426918867,0.0011670744757559,0.000327616186555863,0.000268696434712244,0.000213321979893497,0.000138783627838452,"AGID_2390","NAN","Europe","Europe",NA,NA,NA,5.886666667,25.2,2.8,1.24339595,"Europe_NA_NA"
"1551","AGID_2391",0.000875876492635687,0.00133428591676592,0.00215334828001028,0.00130829501229428,0.000969023659019881,0.000313582469280068,0.000271617372874512,0.000219484030884822,0.000167109136664368,"AGID_2391","NAN","Europe","Europe",NA,NA,NA,6.786,2.75,3.5,1.749964671,"Europe_NA_NA"
"1552","AGID_2392",0.00146465040973261,0.00235649201684232,0.00443766091953905,0.00276826148356439,0.00292198569538327,0.000899305531535277,0.000766313323530992,0.000585242193774193,0.000391544597359743,"AGID_2392","NAN","Europe","Europe",NA,NA,NA,27.07566667,25.5,1.3,1.749964671,"Europe_NA_NA"
