station_id,coastal (sr-1),blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
Curuai_03_2022_Ponto_12,0.008285243,0.011225046,0.02125037,0.024858068,0.00358117,1,LabISA-INPE,AMZ,Curuai,-55.76671565,-2.176057967,20/03/22,5.733,21,0.4,1.828852941,Curuai_2022_03
Curuai_03_2022_Ponto_13,0.00592386,0.007949904,0.013825291,0.015806198,0.00252968,1,LabISA-INPE,AMZ,Curuai,-55.66285245,-2.226637407,20/03/22,4.082,10.833,0.69,1.756150392,Curuai_2022_03
Curuai_03_2022_Ponto_14,0.005210208,0.006877056,0.011700379,0.012327574,0.001790444,1,LabISA-INPE,AMZ,Curuai,-55.62356785,-2.258799656,20/03/22,7.806,7.833,0.71,1.858656471,Curuai_2022_03
Curuai_03_2022_Ponto_15,0.007308813,0.008759178,0.012850462,0.013123647,0.003646178,1,LabISA-INPE,AMZ,Curuai,-55.62769972,-2.27263273,15/03/22,10.998,7.167,0.8,2.189204706,Curuai_2022_03
Curuai_03_2022_Ponto_16,0.007875615,0.010162584,0.017209194,0.019735806,0.003272345,1,LabISA-INPE,AMZ,Curuai,-55.54161937,-2.272963927,15/03/22,3.128,20.25,0.54,1.822982549,Curuai_2022_03
Curuai_03_2022_Ponto_17,0.009765246,0.012631785,0.021827471,0.024520589,0.004791735,1,LabISA-INPE,AMZ,Curuai,-55.51464975,-2.243678546,17/03/22,9.815,13,0.35,1.235943333,Curuai_2022_03
Curuai_03_2022_Ponto_18,0.013042018,0.017172937,0.030569169,0.034090644,0.006482411,1,LabISA-INPE,AMZ,Curuai,-55.48419963,-2.098626509,17/03/22,8.896,24.5,0.34,1.697040059,Curuai_2022_03
Curuai_03_2022_Ponto_19,0.014233135,0.017642438,0.028841318,0.031622744,0.006967758,1,LabISA-INPE,AMZ,Curuai,-55.52677505,-2.078951098,17/03/22,9.955,18,0.46,1.703813588,Curuai_2022_03
Curuai_03_2022_Ponto_20,0.013852863,0.018254378,0.032853845,0.040760977,0.010402591,1,LabISA-INPE,AMZ,Curuai,-55.48462357,-2.049897756,17/03/22,1.465,58.5,0.2,2.458791176,Curuai_2022_03
Curuai_03_2022_Ponto_21,0.012347324,0.016770049,0.031212536,0.038329547,0.008630737,1,LabISA-INPE,AMZ,Curuai,-55.47415877,-2.079506775,17/03/22,6.047,48.5,0.24,2.257888294,Curuai_2022_03
Curuai_03_2022_Ponto_22,0.013023082,0.017307637,0.031159603,0.034241082,0.007155482,1,LabISA-INPE,AMZ,Curuai,-55.52600432,-2.152588122,16/03/22,46.866,35.75,0.28,1.751228294,Curuai_2022_03
Curuai_03_2022_Ponto_23,0.020716955,0.026468156,0.044556294,0.051020072,0.014254104,1,LabISA-INPE,AMZ,Curuai,-55.42623658,-2.115571198,16/03/22,7.85,30.25,0.26,1.574168235,Curuai_2022_03
Curuai_03_2022_Ponto_24,0.016833737,0.022351563,0.03925119,0.04574592,0.012723002,1,LabISA-INPE,AMZ,Curuai,-55.46164247,-2.137529368,16/03/22,4.652,33.25,0.26,5.451336471,Curuai_2022_03
Curuai_03_2022_Ponto_26,0.014532317,0.019242331,0.034967465,0.041950469,0.010594424,1,LabISA-INPE,AMZ,Curuai,-55.37458027,-2.136281579,16/03/22,13.048,49.75,0.23,1.605326471,Curuai_2022_03
Curuai_03_2022_Ponto_27,0.015211701,0.019679748,0.034188721,0.04075821,0.011581495,1,LabISA-INPE,AMZ,Curuai,-55.34401184,-2.190572394,15/03/22,4.675,46.25,0.23,1.557008627,Curuai_2022_03
Curuai_03_2022_Ponto_28,0.012976178,0.016602496,0.027593414,0.030243008,0.005295467,1,LabISA-INPE,AMZ,Curuai,-55.44118395,-2.298796046,15/03/22,6.66,12.833,0.41,1.052606471,Curuai_2022_03
Curuai_03_2022_Ponto_29,0.013576967,0.017683157,0.030373388,0.035334826,0.008649099,1,LabISA-INPE,AMZ,Curuai,-55.42125987,-2.258466153,21/03/22,44.126,24.25,0.26,1.365995098,Curuai_2022_03
Curuai_03_2022_Ponto_30,0.013323953,0.017083721,0.029350649,0.033680023,0.00722037,1,LabISA-INPE,AMZ,Curuai,-55.36545587,-2.252390192,21/03/22,8.896,31.5,0.31,1.871300392,Curuai_2022_03
Curuai_03_2022_Ponto_31,0.013926672,0.0179095,0.030582255,0.032867167,0.008445535,1,LabISA-INPE,AMZ,Curuai,-55.31835204,-2.241837056,21/03/22,32.41,42.5,0.4,NA,Curuai_2022_03
Curuai_03_2022_Ponto_32,0.012944578,0.016519,0.028199163,0.030899435,0.005909147,1,LabISA-INPE,AMZ,Curuai,-55.30287692,-2.276183217,22/03/22,10.082,21.333,0.38,1.086022549,Curuai_2022_03
Curuai_03_2022_Ponto_33,0.012135636,0.016429669,0.029971783,0.029635436,0.006178774,1,LabISA-INPE,AMZ,Curuai,-55.269105,-2.266448715,22/03/22,44.54,23.5,0.4,1.305936471,Curuai_2022_03
Curuai_03_2022_Ponto_34,0.0177784,0.023484953,0.041152692,0.048201035,0.012186122,1,LabISA-INPE,AMZ,Curuai,-55.28923733,-2.216147773,13/03/22,5.163,35.25,0.24,1.244974706,Curuai_2022_03
Curuai_03_2022_Ponto_35,0.014084487,0.018109744,0.031056079,0.036024706,0.007865582,1,LabISA-INPE,AMZ,Curuai,-55.2527343,-2.183016728,22/03/22,4.605,32,0.3,1.963420392,Curuai_2022_03
Curuai_03_2022_Ponto_36,0.016998988,0.022476694,0.039575548,0.042853355,0.011193096,1,LabISA-INPE,AMZ,Curuai,-55.24009022,-2.218404832,22/03/22,91.719,49.25,0.26,1.431246765,Curuai_2022_03
Curuai_03_2022_Ponto_37,0.01414611,0.01833508,0.03170285,0.03137386,0.005060485,1,LabISA-INPE,AMZ,Curuai,-55.23168588,-2.270318798,15/03/22,14.083,16.333,0.52,1.079023235,Curuai_2022_03
Curuai_04_2014_Ponto_01,0.011637823,0.013073737,0.018017415,0.01855259,0.008536166,39,LabISA-INPE,AMZ,Curuai,-2.1992,-55.7991,10/04/14,8.86,3.2,0.9,2.15,Curuai_2014_04
Curuai_04_2014_Ponto_02,0.01235176,0.014187536,0.020830891,0.022632197,0.008818276,39,LabISA-INPE,AMZ,Curuai,-2.1657,-55.826,10/04/14,1.94,6.75,0.7,2.12,Curuai_2014_04
Curuai_04_2014_Ponto_03,0.009581762,0.011817443,0.020058611,0.023338679,0.004991791,39,LabISA-INPE,AMZ,Curuai,-2.1583,-55.7662,10/04/14,6.07,18.5,0.45,2.26,Curuai_2014_04
Curuai_04_2014_Ponto_04,0.011552519,0.013709945,0.021485984,0.023665973,0.006716031,39,LabISA-INPE,AMZ,Curuai,-2.1785,-55.6333,10/04/14,10.43,9,0.5,2.13,Curuai_2014_04
Curuai_04_2014_Ponto_05,0.01320739,0.015105512,0.022427601,0.023524459,0.007639203,39,LabISA-INPE,AMZ,Curuai,-2.1742,-55.5976,10/04/14,17.14,8.25,0.6,2.06,Curuai_2014_04
Curuai_04_2014_Ponto_06,0.010326467,0.012131295,0.01868827,0.020753911,0.005716498,39,LabISA-INPE,AMZ,Curuai,-2.1511,-55.715,09/04/14,11.36,13.333,0.4,2.3,Curuai_2014_04
Curuai_04_2014_Ponto_07,0.012295542,0.01455342,0.023301612,0.025875279,0.007120977,39,LabISA-INPE,AMZ,Curuai,-2.1328,-55.6535,09/04/14,15.58,13,0.5,1.84,Curuai_2014_04
Curuai_04_2014_Ponto_08,0.011775797,0.013962406,0.022715554,0.024464601,0.005375236,39,LabISA-INPE,AMZ,Curuai,-2.1265,-55.5952,09/04/14,10.76,18.4,0.5,2.16,Curuai_2014_04
Curuai_04_2014_Ponto_09,0.015630061,0.018633551,0.029599519,0.034378657,0.010938335,39,LabISA-INPE,AMZ,Curuai,-2.1168,-55.6928,09/04/14,9.94,22.25,0.3,2.3,Curuai_2014_04
Curuai_04_2014_Ponto_10,0.011016835,0.01353845,0.021916899,0.024650786,0.006765753,39,LabISA-INPE,AMZ,Curuai,-2.1511,-55.5662,11/04/14,6.28,11.6,0.5,2.44,Curuai_2014_04
Curuai_04_2014_Ponto_11,0.010967606,0.013581537,0.022386631,0.02528844,0.005877982,39,LabISA-INPE,AMZ,Curuai,-2.127,-55.5398,11/04/14,3.53,10,0.5,2.14,Curuai_2014_04
Curuai_04_2014_Ponto_13,0.005885582,0.007480529,0.013127078,0.014570419,0.00168272,39,LabISA-INPE,AMZ,Curuai,-2.1043,-55.4135,13/04/14,5.81,10.125,0.65,2.2,Curuai_2014_04
Curuai_04_2014_Ponto_16,0.009302632,0.011434104,0.019009032,0.020436912,0.003532597,39,LabISA-INPE,AMZ,Curuai,-2.1769,-55.3635,13/04/14,9.16,11.75,0.65,2.2,Curuai_2014_04
Curuai_04_2014_Ponto_17,0.01245215,0.014990232,0.023116295,0.024278406,0.006603861,39,LabISA-INPE,AMZ,Curuai,-2.2351,-55.3371,13/04/14,5.92,18,0.65,2.48,Curuai_2014_04
Curuai_04_2014_Ponto_18,0.00866819,0.009953508,0.013943363,0.014535428,0.005623434,39,LabISA-INPE,AMZ,Curuai,-2.2592,-55.624,14/04/14,3.84,7.222,1,1.84,Curuai_2014_04
Curuai_04_2014_Ponto_19,0.009301582,0.011223599,0.017964891,0.019809525,0.004141891,39,LabISA-INPE,AMZ,Curuai,-2.2523,-55.5438,14/04/14,4.24,10.833,0.65,2.08,Curuai_2014_04
Curuai_04_2014_Ponto_20,0.008045287,0.010235749,0.01743418,0.019618222,0.004032554,39,LabISA-INPE,AMZ,Curuai,-2.2579,-55.4518,14/04/14,8.4,18.167,0.6,2.66,Curuai_2014_04
Curuai_04_2014_Ponto_21,0.00896074,0.01112924,0.018575847,0.019641304,0.003027053,39,LabISA-INPE,AMZ,Curuai,-2.2217,-55.2701,13/04/14,10,13.833,0.65,2.01,Curuai_2014_04
Curuai_04_2014_Ponto_22,0.010939508,0.013411804,0.021962836,0.022013488,0.004161363,39,LabISA-INPE,AMZ,Curuai,-2.2453,-55.2404,13/04/14,13.84,11.5,0.6,1.77,Curuai_2014_04
Curuai_04_2014_Ponto_25,0.007047794,0.009033,0.015592561,0.016882651,0.00258871,39,LabISA-INPE,AMZ,Curuai,-2.2812,-55.3732,14/04/14,6.24,6.167,0.8,1.91,Curuai_2014_04
Curuai_06_2004_PCJ01,0.005439113,0.006296984,0.010278625,0.01246326,0.002265201,41,LabISA-INPE,AMZ,Curuai,-2.158,-55.867802,07/06/04,8.574,18.876,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ03,0.00588957,0.006520237,0.009239628,0.010528801,0.002958242,41,LabISA-INPE,AMZ,Curuai,-2.17639,-55.812801,08/06/04,5.72,18.374,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ04,0.003855899,0.004197063,0.005642449,0.005513207,0.001946713,41,LabISA-INPE,AMZ,Curuai,-2.22319,-55.788502,08/06/04,10.851,5.675,1.2,NA,Curuai_2004_06
Curuai_06_2004_PCJ05,0.00925385,0.010843295,0.015705268,0.015830481,0.010730535,41,LabISA-INPE,AMZ,Curuai,-2.13583,-55.786098,08/06/04,43.044,18.5529,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ06,0.005709903,0.00657344,0.01034183,0.011199127,0.002286164,41,LabISA-INPE,AMZ,Curuai,-2.16536,-55.7589,08/06/04,14.033,12.3343,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ100,0.00597321,0.007054525,0.011909312,0.01323728,0.00307794,41,LabISA-INPE,AMZ,Curuai,-2.1695,-55.262402,16/06/04,12.89,11.6067,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ101,0.018216151,0.020103581,0.026763255,0.027465232,0.013005513,41,LabISA-INPE,AMZ,Curuai,-2.22983,-55.311401,03/06/04,19.667,14.6429,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ102,0.014273348,0.016046644,0.022330554,0.021045423,0.008987549,41,LabISA-INPE,AMZ,Curuai,-2.26236,-55.339199,03/06/04,27.785,14.0437,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ103,0.013165405,0.014741842,0.020404366,0.02083718,0.009032554,41,LabISA-INPE,AMZ,Curuai,-2.21083,-55.3508,05/06/04,15.652,14.6388,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ104,0.010362524,0.01175212,0.017608581,0.015675684,0.005746728,41,LabISA-INPE,AMZ,Curuai,-2.24425,-55.3741,05/06/04,38.293,15.0771,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ105,0.012360277,0.013851751,0.019968024,0.016761825,0.007422825,41,LabISA-INPE,AMZ,Curuai,-2.28575,-55.368099,19/06/04,45.158,14.8,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ106,0.009171116,0.010293347,0.015024296,0.014407951,0.006097405,41,LabISA-INPE,AMZ,Curuai,-2.27208,-55.4021,03/06/04,25.655,12.8429,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ107,0.012572807,0.014234644,0.02060127,0.018883993,0.007650491,41,LabISA-INPE,AMZ,Curuai,-2.242,-55.438801,19/06/04,28.2,13.3837,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ108,0.00424863,0.005348473,0.010015368,0.008285854,0.002221124,41,LabISA-INPE,AMZ,Curuai,-2.26661,-55.4599,06/06/04,41.463,13.1763,0.8,NA,Curuai_2004_06
Curuai_06_2004_PCJ109,0.009999204,0.011347778,0.017379213,0.016315358,0.006312787,41,LabISA-INPE,AMZ,Curuai,-2.21817,-55.474201,03/06/04,38.248,16.63,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ110,0.006321826,0.007173517,0.010646528,0.010455131,0.003189794,41,LabISA-INPE,AMZ,Curuai,-2.25394,-55.525799,19/06/04,19.406,11.3025,0.7,NA,Curuai_2004_06
Curuai_06_2004_PCJ111,0.004183794,0.004327655,0.005759857,0.005315766,0.001398378,41,LabISA-INPE,AMZ,Curuai,-2.25133,-55.548901,03/06/04,15.148,7.329,0.9,NA,Curuai_2004_06
Curuai_06_2004_PCJ113,0.005598417,0.006890848,0.011974752,0.010427225,0.002817621,41,LabISA-INPE,AMZ,Curuai,-2.27236,-55.403301,19/06/04,38.889,15.2963,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ115,0.011349871,0.013179018,0.019862522,0.019825033,0.006438331,41,LabISA-INPE,AMZ,Curuai,-2.17781,-55.220901,19/06/04,19.588,12.4263,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ13,0.004440793,0.005062993,0.007837747,0.008270642,0.00187028,41,LabISA-INPE,AMZ,Curuai,-2.09161,-55.740101,09/06/04,15.795,13.4543,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ14,0.014347382,0.015388731,0.019773899,0.021978435,0.007487546,41,LabISA-INPE,AMZ,Curuai,-2.06758,-55.760899,09/06/04,1.594,14.2857,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ21,0.003893333,0.005248196,0.01074333,0.007444272,0.003016051,41,LabISA-INPE,AMZ,Curuai,-2.08117,-55.6679,13/06/04,131.275,25.228,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ22,0.008635929,0.009494142,0.012974562,0.013956395,0.005777671,41,LabISA-INPE,AMZ,Curuai,-2.07508,-55.685501,14/06/04,119.566,25.478,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ23,0.008635929,0.009494142,0.012974562,0.013956395,0.005777671,41,LabISA-INPE,AMZ,Curuai,-2.06142,-55.659599,14/06/04,12.585,11.663,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ32,0.009436316,0.011980278,0.020866891,0.02797369,0.006769326,41,LabISA-INPE,AMZ,Curuai,-2.05211,-55.456699,12/06/04,1.155,34.61,0.25,NA,Curuai_2004_06
Curuai_06_2004_PCJ33,0.00519496,0.006086364,0.010224307,0.012322667,0.002736876,41,LabISA-INPE,AMZ,Curuai,-2.04522,-55.485298,12/06/04,12.861,14.4333,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ34,0.022461036,0.020912593,0.032351244,0.036885101,0.005978253,41,LabISA-INPE,AMZ,Curuai,-2.07192,-55.4888,12/06/04,18.047,10.863,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ35,0.005356129,0.006533414,0.010934769,0.011237972,0.002499191,41,LabISA-INPE,AMZ,Curuai,-2.08164,-55.5187,12/06/04,27.43,10.897,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ45,0.005076696,0.006251678,0.010802134,0.011081108,0.002286753,41,LabISA-INPE,AMZ,Curuai,-2.09161,-55.624802,13/06/04,26.21,15.58,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ46,0.007360709,0.009614394,0.017548261,0.015906102,0.004115864,41,LabISA-INPE,AMZ,Curuai,-2.0975,-55.5769,13/06/04,44.343,20.525,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ51,0.007794339,0.009439239,0.015583461,0.01405894,0.004052885,41,LabISA-INPE,AMZ,Curuai,-2.11922,-55.528599,10/06/04,27.24,15.55,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ52,0.007656301,0.009159029,0.015166543,0.013468968,0.004704858,41,LabISA-INPE,AMZ,Curuai,-2.13331,-55.556801,10/06/04,26.995,14.2788,0.55,NA,Curuai_2004_06
Curuai_06_2004_PCJ53,0.003907277,0.005488847,0.011025759,0.009574862,0.00255607,41,LabISA-INPE,AMZ,Curuai,-2.15572,-55.567799,10/06/04,37.741,15.0688,0.55,NA,Curuai_2004_06
Curuai_06_2004_PCJ54,0.008877641,0.010091996,0.014842271,0.013748578,0.004727609,41,LabISA-INPE,AMZ,Curuai,-2.17153,-55.612499,10/06/04,26.774,11.9237,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ55,0.007963526,0.008768208,0.011864184,0.011494722,0.004705439,41,LabISA-INPE,AMZ,Curuai,-2.17303,-55.652401,10/06/04,18.727,12.356,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ61,0.005121679,0.006313837,0.011065708,0.010451661,0.002592029,41,LabISA-INPE,AMZ,Curuai,-2.18047,-55.500301,06/06/04,31.092,15.71,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ62,0.009651576,0.01059743,0.016061548,0.014601922,0.005195143,41,LabISA-INPE,AMZ,Curuai,-2.16753,-55.541801,10/06/04,31.463,12.694,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ63,0.015442673,0.017317725,0.024190278,0.021667589,0.008503066,41,LabISA-INPE,AMZ,Curuai,-2.15642,-55.515598,10/06/04,34.258,13.4937,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ64,0.005750381,0.007090291,0.011968952,0.012057282,0.00240517,41,LabISA-INPE,AMZ,Curuai,-2.17158,-55.459099,06/06/04,21.984,16.5271,0.55,NA,Curuai_2004_06
Curuai_06_2004_PCJ65,0.009216759,0.010929883,0.017046675,0.015921658,0.005370984,41,LabISA-INPE,AMZ,Curuai,-2.14472,-55.475899,10/06/04,28.993,18.8571,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ66,0.006331093,0.0079518,0.014288704,0.011683141,0.003606706,41,LabISA-INPE,AMZ,Curuai,-2.12461,-55.4944,11/06/04,60.554,19.3629,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ67,0.009318076,0.010845378,0.016640229,0.014794663,0.004940286,41,LabISA-INPE,AMZ,Curuai,-2.13903,-55.437401,10/06/04,43.285,19.0171,0.4,NA,Curuai_2004_06
Curuai_06_2004_PCJ68,0.006172075,0.007421022,0.012460418,0.011792076,0.003082834,41,LabISA-INPE,AMZ,Curuai,-2.09875,-55.487301,11/06/04,40.512,17.0967,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ69,0.005873045,0.007425906,0.013230579,0.011438573,0.003329909,41,LabISA-INPE,AMZ,Curuai,-2.10961,-55.438,11/06/04,40.284,17.88,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ70,0.013140353,0.015395533,0.022953633,0.022125289,0.009432299,41,LabISA-INPE,AMZ,Curuai,-2.12158,-55.398701,11/06/04,31.683,17.5863,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ71,0.007451228,0.009049311,0.015372036,0.017559503,0.003819551,41,LabISA-INPE,AMZ,Curuai,-2.09272,-55.407101,11/06/04,18.541,17.63,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ72,0.009911022,0.01178495,0.018340231,0.020627799,0.005929306,41,LabISA-INPE,AMZ,Curuai,-2.10928,-55.372501,11/06/04,9.894,13.6163,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ84,0.014797808,0.015816051,0.023059394,0.026160518,0.007659961,41,LabISA-INPE,AMZ,Curuai,-2.1615,-55.301399,16/06/04,12.049,13.086,0.55,NA,Curuai_2004_06
Curuai_06_2004_PCJ92,0.005481696,0.007045836,0.01265741,0.013532797,0.002343562,41,LabISA-INPE,AMZ,Curuai,-2.22706,-55.1558,19/06/04,12.947,11.7656,0.6,NA,Curuai_2004_06
Curuai_06_2004_PCJ93,0.006906268,0.008247821,0.01340954,0.013855356,0.002624482,41,LabISA-INPE,AMZ,Curuai,-2.19958,-55.155899,19/06/04,11.359,12.9225,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ95,0.008981852,0.010784098,0.017523127,0.016806585,0.003489738,41,LabISA-INPE,AMZ,Curuai,-2.25706,-55.2309,04/06/04,14.134,13.0375,0.65,NA,Curuai_2004_06
Curuai_06_2004_PCJ96,0.009900856,0.01229977,0.020648071,0.020667212,0.005069977,41,LabISA-INPE,AMZ,Curuai,-2.20233,-55.235699,04/06/04,26.231,16.24,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ97,0.008760917,0.010683737,0.01814718,0.019581791,0.00499698,41,LabISA-INPE,AMZ,Curuai,-2.17875,-55.221901,04/06/04,21.312,17.1425,0.45,NA,Curuai_2004_06
Curuai_06_2004_PCJ98,0.00961715,0.011180091,0.017558368,0.014636983,0.005389105,41,LabISA-INPE,AMZ,Curuai,-2.23456,-55.267601,04/06/04,48.822,17.3175,0.5,NA,Curuai_2004_06
Curuai_06_2004_PCJ99,0.007889751,0.009422176,0.015661046,0.013823808,0.003659891,41,LabISA-INPE,AMZ,Curuai,-2.19742,-55.277,19/06/04,29.176,12.5913,0.6,NA,Curuai_2004_06
Curuai_06_2004_PIJ03,0.002294382,0.002587295,0.003718873,0.004428503,0.000870373,41,LabISA-INPE,AMZ,Curuai,-2.15039,-55.851898,07/06/04,NA,NA,1,NA,Curuai_2004_06
Curuai_06_2004_PIJ04,0.014721312,0.016123636,0.021194947,0.023676145,0.010991656,41,LabISA-INPE,AMZ,Curuai,-2.14317,-55.8251,07/06/04,NA,NA,0.45,NA,Curuai_2004_06
Curuai_06_2004_PIJ05,0.009396376,0.010857844,0.016246004,0.019694808,0.006709771,41,LabISA-INPE,AMZ,Curuai,-2.16056,-55.841702,07/06/04,NA,NA,0.45,NA,Curuai_2004_06
Curuai_06_2004_PIJ06,0.012074617,0.013837518,0.020070648,0.023635861,0.008398054,41,LabISA-INPE,AMZ,Curuai,-2.17192,-55.854301,07/06/04,NA,NA,0.45,NA,Curuai_2004_06
Curuai_06_2004_PIJ07,0.011484245,0.012807301,0.017820698,0.02076319,0.007882923,41,LabISA-INPE,AMZ,Curuai,-2.16778,-55.828701,07/06/04,NA,NA,0.4,NA,Curuai_2004_06
Curuai_06_2004_PIJ08,0.007660339,0.009090782,0.014084073,0.016164007,0.005066507,41,LabISA-INPE,AMZ,Curuai,-2.18864,-55.834202,07/06/04,NA,NA,0.45,NA,Curuai_2004_06
Curuai_06_2004_PIJ09,0.011670872,0.012295154,0.015279046,0.015633286,0.008380171,41,LabISA-INPE,AMZ,Curuai,-2.20186,-55.839699,07/06/04,NA,NA,0.65,NA,Curuai_2004_06
Curuai_06_2004_PIJ101,0.004928292,0.005804857,0.009292043,0.008510386,0.00153532,41,LabISA-INPE,AMZ,Curuai,-2.13242,-55.720402,09/06/04,NA,NA,0.55,NA,Curuai_2004_06
Curuai_06_2004_PIJ102,0.017054343,0.019285575,0.038677861,0.0335536,0.006125698,41,LabISA-INPE,AMZ,Curuai,-2.10797,-55.7146,13/06/04,NA,NA,0.45,NA,Curuai_2004_06
Curuai_06_2004_PIJ103,0.003941956,0.005404633,0.010998376,0.008697826,0.002271993,41,LabISA-INPE,AMZ,Curuai,-2.12553,-55.698898,13/06/04,NA,NA,0.55,NA,Curuai_2004_06
Curuai_06_2004_PIJ104,0.004277156,0.005539694,0.010775535,0.008858406,0.002366412,41,LabISA-INPE,AMZ,Curuai,-2.15433,-55.701,13/06/04,NA,NA,0.6,NA,Curuai_2004_06
Curuai_06_2004_PIJ105,0.010284592,0.013211291,0.02987291,0.026549249,0.003758382,41,LabISA-INPE,AMZ,Curuai,-2.15439,-55.660599,13/06/04,NA,NA,0.55,NA,Curuai_2004_06
Curuai_06_2004_PIJ106,0.014862777,0.016677943,0.032710122,0.032281993,0.005116244,41,LabISA-INPE,AMZ,Curuai,-2.11208,-55.6735,13/06/04,NA,NA,0.5,NA,Curuai_2004_06
Curuai_06_2004_PIJ107,0.00465224,0.006070675,0.011850744,0.008770988,0.00243217,41,LabISA-INPE,AMZ,Curuai,-2.13708,-55.647099,13/06/04,NA,NA,0.55,NA,Curuai_2004_06
Curuai_06_2004_PIJ108,0.005317905,0.006634529,0.012551734,0.009612421,0.003422979,41,LabISA-INPE,AMZ,Curuai,-2.11397,-55.640099,13/06/04,NA,NA,0.55,NA,Curuai_2004_06
Curuai_06_2004_PIJ109,0.00516109,0.006332998,0.01114968,0.011472089,0.002621699,41,LabISA-INPE,AMZ,Curuai,-2.09508,-55.645699,13/06/04,NA,NA,0.5,NA,Curuai_2004_06
Curuai_06_2004_PIJ11,0.010122926,0.011377361,0.016381529,0.017162613,0.005924912,41,LabISA-INPE,AMZ,Curuai,-2.20517,-55.7966,08/06/04,NA,NA,0.7,NA,Curuai_2004_06
Curuai_06_2004_PIJ110,0.026260957,0.027799581,0.048110147,0.060354952,0.010081033,41,LabISA-INPE,AMZ,Curuai,-2.07767,-55.6166,13/06/04,NA,NA,0.3,NA,Curuai_2004_06
Curuai_06_2004_PIJ111,0.005705144,0.007037162,0.012358319,0.01128662,0.002647786,41,LabISA-INPE,AMZ,Curuai,-2.10978,-55.612801,13/06/04,NA,NA,0.6,NA,Curuai_2004_06
Curuai_06_2004_PIJ112,0.030674978,0.033032887,0.058662849,0.0614591,0.010220751,41,LabISA-INPE,AMZ,Curuai,-2.09017,-55.5947,13/06/04,NA,NA,0.4,NA,Curuai_2004_06
Curuai_06_2004_PIJ113,0.004581373,0.00609807,0.011786771,0.009293566,0.002300966,41,LabISA-INPE,AMZ,Curuai,-2.13075,-55.5867,13/06/04,NA,NA,0.6,NA,Curuai_2004_06
Curuai_06_2004_PIJ114,0.015915123,0.019295748,0.039250365,0.040189497,0.005665626,41,LabISA-INPE,AMZ,Curuai,-2.08622,-55.568199,13/06/04,NA,NA,0.5,NA,Curuai_2004_06
Curuai_06_2004_PIJ115,0.014283397,0.017490442,0.036406127,0.035714471,0.005086618,41,LabISA-INPE,AMZ,Curuai,-2.11033,-55.569099,13/06/04,NA,NA,0.6,NA,Curuai_2004_06
Curuai_06_2004_PIJ12,0.003152515,0.003461643,0.004800563,0.004774302,0.001284434,41,LabISA-INPE,AMZ,Curuai,-2.21019,-55.778099,08/06/04,NA,NA,0.85,NA,Curuai_2004_06
Curuai_06_2004_PIJ13,0.007466431,0.008772784,0.013845125,0.01599893,0.003643341,41,LabISA-INPE,AMZ,Curuai,-2.18939,-55.802601,08/06/04,NA,NA,0.5,NA,Curuai_2004_06
